Year,M,D,H,M,S,alpha,dec
[1974],[6],[9],[0],[0],[0.00],[13.5108547945],[-8.851897168]
[1974],[6],[10],[0],[0],[0.00],[13.5093516214],[-8.849949315]
[1974],[6],[11],[0],[0],[0.00],[13.5080613353],[-8.837724077]
[1974],[6],[12],[0],[0],[0.00],[13.5072467684],[-8.826817417]
[1974],[6],[13],[0],[0],[0.00],[13.5063652500],[-8.826771134]
[1974],[6],[14],[0],[0],[0.00],[13.5050955356],[-8.827250920]
[1974],[6],[15],[0],[0],[0.00],[13.5039447803],[-8.817413678]
[1974],[6],[16],[0],[0],[0.00],[13.5032906592],[-8.806581363]
[1974],[6],[17],[0],[0],[0.00],[13.5026672577],[-8.806424754]
[1974],[6],[18],[0],[0],[0.00],[13.5016505552],[-8.809089895]
[1974],[6],[19],[0],[0],[0.00],[13.5006563152],[-8.801911118]
[1974],[6],[20],[0],[0],[0.00],[13.5001582678],[-8.791491487]
[1974],[6],[21],[0],[0],[0.00],[13.4997887294],[-8.791072964]
[1974],[6],[22],[0],[0],[0.00],[13.4990414064],[-8.795628635]
[1974],[6],[23],[0],[0],[0.00],[13.4982220837],[-8.791296526]
[1974],[6],[24],[0],[0],[0.00],[13.4978767948],[-8.781660000]
[1974],[6],[25],[0],[0],[0.00],[13.4977531455],[-8.780888434]
[1974],[6],[26],[0],[0],[0.00],[13.4972867197],[-8.787002245]
[1974],[6],[27],[0],[0],[0.00],[13.4966599044],[-8.785616448]
[1974],[6],[28],[0],[0],[0.00],[13.4964645202],[-8.777136333]
[1974],[6],[29],[0],[0],[0.00],[13.4965748650],[-8.775988316]
[1974],[6],[30],[0],[0],[0.00],[13.4963951882],[-8.783302166]
[1974],[7],[1],[0],[0],[0.00],[13.4959775689],[-8.784866391]
[1974],[7],[2],[0],[0],[0.00],[13.4959305112],[-8.777915891]
[1974],[7],[3],[0],[0],[0.00],[13.4962609196],[-8.776433034]
[1974],[7],[4],[0],[0],[0.00],[13.4963697499],[-8.784595259]
[1974],[7],[5],[0],[0],[0.00],[13.4961774110],[-8.789029744]
[1974],[7],[6],[0],[0],[0.00],[13.4962800789],[-8.783961760]
[1974],[7],[7],[0],[0],[0.00],[13.4968161319],[-8.782265746]
[1974],[7],[8],[0],[0],[0.00],[13.4972114908],[-8.790945356]
[1974],[7],[9],[0],[0],[0.00],[13.4972600027],[-8.798094006]
[1974],[7],[10],[0],[0],[0.00],[13.4975165816],[-8.795234618]
[1974],[7],[11],[0],[0],[0.00],[13.4982443914],[-8.793509678]
[1974],[7],[12],[0],[0],[0.00],[13.4989209485],[-8.802415736]
[1974],[7],[13],[0],[0],[0.00],[13.4992243404],[-8.812048737]
[1974],[7],[14],[0],[0],[0.00],[13.4996419904],[-8.811668188]
[1974],[7],[15],[0],[0],[0.00],[13.5005485218],[-8.810158857]
[1974],[7],[16],[0],[0],[0.00],[13.5014977501],[-8.819044369]
[1974],[7],[17],[0],[0],[0.00],[13.5020679320],[-8.830876125]
[1974],[7],[18],[0],[0],[0.00],[13.5026560719],[-8.833183826]
[1974],[7],[19],[0],[0],[0.00],[13.5037297378],[-8.832178666]
[1974],[7],[20],[0],[0],[0.00],[13.5049399779],[-8.840857699]
[1974],[7],[21],[0],[0],[0.00],[13.5057855290],[-8.854554162]
[1974],[7],[22],[0],[0],[0.00],[13.5065545957],[-8.859682097]
[1974],[7],[23],[0],[0],[0.00],[13.5077845358],[-8.859493976]
[1974],[7],[24],[0],[0],[0.00],[13.5092402453],[-8.867839780]
[1974],[7],[25],[0],[0],[0.00],[13.5103647481],[-8.883027723]
[1974],[7],[26],[0],[0],[0.00],[13.5113247513],[-8.891017719]
[1974],[7],[27],[0],[0],[0.00],[13.5127008053],[-8.891966569]
[1974],[7],[28],[0],[0],[0.00],[13.5143831767],[-8.899913725]
[1974],[7],[29],[0],[0],[0.00],[13.5157856547],[-8.916206370]
[1974],[7],[30],[0],[0],[0.00],[13.5169462542],[-8.927015667]
[1974],[7],[31],[0],[0],[0.00],[13.5184606934],[-8.929421329]
[1974],[8],[1],[0],[0],[0.00],[13.5203495924],[-8.936983924]
[1974],[8],[2],[0],[0],[0.00],[13.5220254658],[-8.954000183]
[1974],[8],[3],[0],[0],[0.00],[13.5233967231],[-8.967510422]
[1974],[8],[4],[0],[0],[0.00],[13.5250447930],[-8.971679332]
[1974],[8],[5],[0],[0],[0.00],[13.5271202059],[-8.978937622]
[1974],[8],[6],[0],[0],[0.00],[13.5290616754],[-8.996325857]
[1974],[8],[7],[0],[0],[0.00],[13.5306531102],[-9.012340876]
[1974],[8],[8],[0],[0],[0.00],[13.5324336581],[-9.018548313]
[1974],[8],[9],[0],[0],[0.00],[13.5346761184],[-9.025653507]
[1974],[8],[10],[0],[0],[0.00],[13.5368723811],[-9.043093908]
[1974],[8],[11],[0],[0],[0.00],[13.5386925548],[-9.061356616]
[1974],[8],[12],[0],[0],[0.00],[13.5406072036],[-9.069828522]
[1974],[8],[13],[0],[0],[0.00],[13.5429985660],[-9.076985520]
[1974],[8],[14],[0],[0],[0.00],[13.5454356244],[-9.094212678]
[1974],[8],[15],[0],[0],[0.00],[13.5474908854],[-9.114406521]
[1974],[8],[16],[0],[0],[0.00],[13.5495437612],[-9.125309851]
[1974],[8],[17],[0],[0],[0.00],[13.5520670009],[-9.132766636]
[1974],[8],[18],[0],[0],[0.00],[13.5547277622],[-9.149566272]
[1974],[8],[19],[0],[0],[0.00],[13.5570210692],[-9.171331964]
[1974],[8],[20],[0],[0],[0.00],[13.5592171732],[-9.184755121]
[1974],[8],[21],[0],[0],[0.00],[13.5618561280],[-9.192784718]
[1974],[8],[22],[0],[0],[0.00],[13.5647196798],[-9.209004408]
[1974],[8],[23],[0],[0],[0.00],[13.5672493422],[-9.231948809]
[1974],[8],[24],[0],[0],[0.00],[13.5695936384],[-9.247900388]
[1974],[8],[25],[0],[0],[0.00],[13.5723335006],[-9.256784731]
[1974],[8],[26],[0],[0],[0.00],[13.5753763256],[-9.272339023]
[1974],[8],[27],[0],[0],[0.00],[13.5781367761],[-9.296056687]
[1974],[8],[28],[0],[0],[0.00],[13.5806348135],[-9.314466677]
[1974],[8],[29],[0],[0],[0.00],[13.5834637099],[-9.324491521]
[1974],[8],[30],[0],[0],[0.00],[13.5866617909],[-9.339367017]
[1974],[8],[31],[0],[0],[0.00],[13.5896444649],[-9.363467621]
[1974],[9],[1],[0],[0],[0.00],[13.5923024694],[-9.384191346]
[1974],[9],[2],[0],[0],[0.00],[13.5952123173],[-9.395631715]
[1974],[9],[3],[0],[0],[0.00],[13.5985417539],[-9.409889737]
[1974],[9],[4],[0],[0],[0.00],[13.6017351765],[-9.434005643]
[1974],[9],[5],[0],[0],[0.00],[13.6045592056],[-9.456833455]
[1974],[9],[6],[0],[0],[0.00],[13.6075452336],[-9.469934095]
[1974],[9],[7],[0],[0],[0.00],[13.6109832073],[-9.483699161]
[1974],[9],[8],[0],[0],[0.00],[13.6143727442],[-9.507502843]
[1974],[9],[9],[0],[0],[0.00],[13.6173678679],[-9.532155704]
[1974],[9],[10],[0],[0],[0.00],[13.6204286254],[-9.547115757]
[1974],[9],[11],[0],[0],[0.00],[13.6239533095],[-9.560567822]
[1974],[9],[12],[0],[0],[0.00],[13.6275215276],[-9.583775309]
[1974],[9],[13],[0],[0],[0.00],[13.6306906081],[-9.609927489]
[1974],[9],[14],[0],[0],[0.00],[13.6338268521],[-9.626885845]
[1974],[9],[15],[0],[0],[0.00],[13.6374178166],[-9.640247323]
[1974],[9],[16],[0],[0],[0.00],[13.6411436039],[-9.662632966]
[1974],[9],[17],[0],[0],[0.00],[13.6444859336],[-9.689910190]
[1974],[9],[18],[0],[0],[0.00],[13.6476992411],[-9.708936342]
[1974],[9],[19],[0],[0],[0.00],[13.6513366577],[-9.722454119]
[1974],[9],[20],[0],[0],[0.00],[13.6551954598],[-9.743849057]
[1974],[9],[21],[0],[0],[0.00],[13.6587059323],[-9.771850019]
[1974],[9],[22],[0],[0],[0.00],[13.6619985025],[-9.792932863]
[1974],[9],[23],[0],[0],[0.00],[13.6656648545],[-9.806867478]
[1974],[9],[24],[0],[0],[0.00],[13.6696302526],[-9.827172208]
[1974],[9],[25],[0],[0],[0.00],[13.6733007088],[-9.855486280]
[1974],[9],[26],[0],[0],[0.00],[13.6766759302],[-9.878544962]
[1974],[9],[27],[0],[0],[0.00],[13.6803572026],[-9.893165095]
[1974],[9],[28],[0],[0],[0.00],[13.6844025080],[-9.912356402]
[1974],[9],[29],[0],[0],[0.00],[13.6882218662],[-9.940587705]
[1974],[9],[30],[0],[0],[0.00],[13.6916839061],[-9.965471993]
[1974],[10],[1],[0],[0],[0.00],[13.6953698033],[-9.981035478]
[1974],[10],[2],[0],[0],[0.00],[13.6994687274],[-9.999160122]
[1974],[10],[3],[0],[0],[0.00],[13.7034229387],[-10.026937168]
[1974],[10],[4],[0],[0],[0.00],[13.7069759398],[-10.053425587]
[1974],[10],[5],[0],[0],[0.00],[13.7106600331],[-10.070164493]
[1974],[10],[6],[0],[0],[0.00],[13.7147873269],[-10.087332846]
[1974],[10],[7],[0],[0],[0.00],[13.7188595805],[-10.114318785]
[1974],[10],[8],[0],[0],[0.00],[13.7225066986],[-10.142131891]
[1974],[10],[9],[0],[0],[0.00],[13.7261856523],[-10.160230554]
[1974],[10],[10],[0],[0],[0.00],[13.7303173226],[-10.176611305]
[1974],[10],[11],[0],[0],[0.00],[13.7344872321],[-10.202518200]
[1974],[10],[12],[0],[0],[0.00],[13.7382291123],[-10.231320796]
[1974],[10],[13],[0],[0],[0.00],[13.7419016470],[-10.250911726]
[1974],[10],[14],[0],[0],[0.00],[13.7460144378],[-10.266711374]
[1974],[10],[15],[0],[0],[0.00],[13.7502582008],[-10.291302237]
[1974],[10],[16],[0],[0],[0.00],[13.7540916037],[-10.320717817]
[1974],[10],[17],[0],[0],[0.00],[13.7577574940],[-10.341856557]
[1974],[10],[18],[0],[0],[0.00],[13.7618296149],[-10.357313070]
[1974],[10],[19],[0],[0],[0.00],[13.7661200989],[-10.380412485]
[1974],[10],[20],[0],[0],[0.00],[13.7700382660],[-10.410035223]
[1974],[10],[21],[0],[0],[0.00],[13.7736984884],[-10.432712569]
[1974],[10],[22],[0],[0],[0.00],[13.7777109052],[-10.448079071]
[1974],[10],[23],[0],[0],[0.00],[13.7820198554],[-10.469585225]
[1974],[10],[24],[0],[0],[0.00],[13.7860128992],[-10.499006600]
[1974],[10],[25],[0],[0],[0.00],[13.7896699922],[-10.523138901]
[1974],[10],[26],[0],[0],[0.00],[13.7936075875],[-10.538681929]
[1974],[10],[27],[0],[0],[0.00],[13.7979065687],[-10.558565285]
[1974],[10],[28],[0],[0],[0.00],[13.8019620169],[-10.587387936]
[1974],[10],[29],[0],[0],[0.00],[13.8056194335],[-10.612823907]
[1974],[10],[30],[0],[0],[0.00],[13.8094712176],[-10.628797920]
[1974],[10],[31],[0],[0],[0.00],[13.8137324383],[-10.647102521]
[1974],[11],[1],[0],[0],[0.00],[13.8178348708],[-10.674953415]
[1974],[11],[2],[0],[0],[0.00],[13.8214960773],[-10.701475792]
[1974],[11],[3],[0],[0],[0.00],[13.8252549498],[-10.718111432]
[1974],[11],[4],[0],[0],[0.00],[13.8294518245],[-10.734947198]
[1974],[11],[5],[0],[0],[0.00],[13.8335827281],[-10.761489849]
[1974],[11],[6],[0],[0],[0.00],[13.8372501113],[-10.788816735]
[1974],[11],[7],[0],[0],[0.00],[13.8409121149],[-10.806301420]
[1974],[11],[8],[0],[0],[0.00],[13.8450190417],[-10.821830955]
[1974],[11],[9],[0],[0],[0.00],[13.8491564631],[-10.846773239]
[1974],[11],[10],[0],[0],[0.00],[13.8528294095],[-10.874571902]
[1974],[11],[11],[0],[0],[0.00],[13.8563926096],[-10.893033438]
[1974],[11],[12],[0],[0],[0.00],[13.8603850518],[-10.907466900]
[1974],[11],[13],[0],[0],[0.00],[13.8645031370],[-10.930569882]
[1974],[11],[14],[0],[0],[0.00],[13.8681775912],[-10.958463702]
[1974],[11],[15],[0],[0],[0.00],[13.8716413317],[-10.977967810]
[1974],[11],[16],[0],[0],[0.00],[13.8754966558],[-10.991542653]
[1974],[11],[17],[0],[0],[0.00],[13.8795672962],[-11.012635169]
[1974],[11],[18],[0],[0],[0.00],[13.8832357639],[-11.040223435]
[1974],[11],[19],[0],[0],[0.00],[13.8866016086],[-11.060762849]
[1974],[11],[20],[0],[0],[0.00],[13.8903008306],[-11.073742987]
[1974],[11],[21],[0],[0],[0.00],[13.8942950234],[-11.092723044]
[1974],[11],[22],[0],[0],[0.00],[13.8979477188],[-11.119601205]
[1974],[11],[23],[0],[0],[0.00],[13.9012187747],[-11.141103832]
[1974],[11],[24],[0],[0],[0.00],[13.9047472850],[-11.153762141]
[1974],[11],[25],[0],[0],[0.00],[13.9086362816],[-11.170609848]
[1974],[11],[26],[0],[0],[0.00],[13.9122604761],[-11.196385826]
[1974],[11],[27],[0],[0],[0.00],[13.9154411464],[-11.218709008]
[1974],[11],[28],[0],[0],[0.00],[13.9187886230],[-11.231313653]
[1974],[11],[29],[0],[0],[0.00],[13.9225445429],[-11.246077723]
[1974],[11],[30],[0],[0],[0.00],[13.9261248691],[-11.270383159]
[1974],[12],[1],[0],[0],[0.00],[13.9292195928],[-11.293315950]
[1974],[12],[2],[0],[0],[0.00],[13.9323801193],[-11.306108652]
[1974],[12],[3],[0],[0],[0.00],[13.9359765782],[-11.318906636]
[1974],[12],[4],[0],[0],[0.00],[13.9394946195],[-11.341408661]
[1974],[12],[5],[0],[0],[0.00],[13.9425066348],[-11.364678807]
[1974],[12],[6],[0],[0],[0.00],[13.9454773842],[-11.377859137]
[1974],[12],[7],[0],[0],[0.00],[13.9488889566],[-11.388867584]
[1974],[12],[8],[0],[0],[0.00],[13.9523224083],[-11.409279067]
[1974],[12],[9],[0],[0],[0.00],[13.9552518485],[-11.432560216]
[1974],[12],[10],[0],[0],[0.00],[13.9580320094],[-11.446273126]
[1974],[12],[11],[0],[0],[0.00],[13.9612346902],[-11.455710174]
[1974],[12],[12],[0],[0],[0.00],[13.9645580760],[-11.473800549]
[1974],[12],[13],[0],[0],[0.00],[13.9674019262],[-11.496722752]
[1974],[12],[14],[0],[0],[0.00],[13.9699931530],[-11.511046544]
[1974],[12],[15],[0],[0],[0.00],[13.9729659425],[-11.519172588]
[1974],[12],[16],[0],[0],[0.00],[13.9761521970],[-11.534778755]
[1974],[12],[17],[0],[0],[0.00],[13.9789051014],[-11.556954394]
[1974],[12],[18],[0],[0],[0.00],[13.9813115857],[-11.571905153]
[1974],[12],[19],[0],[0],[0.00],[13.9840379744],[-11.579003750]
[1974],[12],[20],[0],[0],[0.00],[13.9870597964],[-11.592045020]
[1974],[12],[21],[0],[0],[0.00],[13.9897138677],[-11.613079109]
[1974],[12],[22],[0],[0],[0.00],[13.9919420991],[-11.628601895]
[1974],[12],[23],[0],[0],[0.00],[13.9944102272],[-11.634973575]
[1974],[12],[24],[0],[0],[0.00],[13.9972409404],[-11.645440998]
[1974],[12],[25],[0],[0],[0.00],[13.9997860650],[-11.664953999]
[1974],[12],[26],[0],[0],[0.00],[14.0018438111],[-11.680923555]
[1974],[12],[27],[0],[0],[0.00],[14.0040470695],[-11.686859513]
[1974],[12],[28],[0],[0],[0.00],[14.0066614119],[-11.694827095]
[1974],[12],[29],[0],[0],[0.00],[14.0090848587],[-11.712461799]
[1974],[12],[30],[0],[0],[0.00],[14.0109804746],[-11.728687380]
[1974],[12],[31],[0],[0],[0.00],[14.0129166817],[-11.734460260]
[1975],[1],[1],[0],[0],[0.00],[14.0152911782],[-11.740068105]
[1975],[1],[2],[0],[0],[0.00],[14.0175771386],[-11.755507712]
[1975],[1],[3],[0],[0],[0.00],[14.0193173617],[-11.771730841]
[1975],[1],[4],[0],[0],[0.00],[14.0209876652],[-11.777565655]
[1975],[1],[5],[0],[0],[0.00],[14.0230998464],[-11.781014857]
[1975],[1],[6],[0],[0],[0.00],[14.0252288133],[-11.793984679]
[1975],[1],[7],[0],[0],[0.00],[14.0268176147],[-11.809894644]
[1975],[1],[8],[0],[0],[0.00],[14.0282258802],[-11.815963583]
[1975],[1],[9],[0],[0],[0.00],[14.0300558042],[-11.817506325]
[1975],[1],[10],[0],[0],[0.00],[14.0320059406],[-11.827796838]
[1975],[1],[11],[0],[0],[0.00],[14.0334450497],[-11.843044112]
[1975],[1],[12],[0],[0],[0.00],[14.0345984251],[-11.849459857]
[1975],[1],[13],[0],[0],[0.00],[14.0361302819],[-11.849391304]
[1975],[1],[14],[0],[0],[0.00],[14.0378790210],[-11.856869079]
[1975],[1],[15],[0],[0],[0.00],[14.0391681845],[-11.871083434]
[1975],[1],[16],[0],[0],[0.00],[14.0400773361],[-11.877891633]
[1975],[1],[17],[0],[0],[0.00],[14.0413004324],[-11.876537473]
[1975],[1],[18],[0],[0],[0.00],[14.0428256906],[-11.881145917]
[1975],[1],[19],[0],[0],[0.00],[14.0439628749],[-11.893957001]
[1975],[1],[20],[0],[0],[0.00],[14.0446408856],[-11.901132869]
[1975],[1],[21],[0],[0],[0.00],[14.0455503048],[-11.898833568]
[1975],[1],[22],[0],[0],[0.00],[14.0468311115],[-11.900605172]
[1975],[1],[23],[0],[0],[0.00],[14.0478120983],[-11.911652910]
[1975],[1],[24],[0],[0],[0.00],[14.0482740717],[-11.919103857]
[1975],[1],[25],[0],[0],[0.00],[14.0488700884],[-11.916196305]
[1975],[1],[26],[0],[0],[0.00],[14.0498875417],[-11.915238630]
[1975],[1],[27],[0],[0],[0.00],[14.0507057583],[-11.924195298]
[1975],[1],[28],[0],[0],[0.00],[14.0509670186],[-11.931754495]
[1975],[1],[29],[0],[0],[0.00],[14.0512551870],[-11.928552251]
[1975],[1],[30],[0],[0],[0.00],[14.0519921372],[-11.925049531]
[1975],[1],[31],[0],[0],[0.00],[14.0526380443],[-11.931619723]
[1975],[2],[1],[0],[0],[0.00],[14.0527125731],[-11.939058670]
[1975],[2],[2],[0],[0],[0.00],[14.0527015502],[-11.935828919]
[1975],[2],[3],[0],[0],[0.00],[14.0531426823],[-11.930026627]
[1975],[2],[4],[0],[0],[0.00],[14.0536032152],[-11.933971032]
[1975],[2],[5],[0],[0],[0.00],[14.0535024224],[-11.941004526]
[1975],[2],[6],[0],[0],[0.00],[14.0532045354],[-11.937964107]
[1975],[2],[7],[0],[0],[0.00],[14.0533377705],[-11.930164807]
[1975],[2],[8],[0],[0],[0.00],[14.0535986619],[-11.931310195]
[1975],[2],[9],[0],[0],[0.00],[14.0533325336],[-11.937619361]
[1975],[2],[10],[0],[0],[0.00],[14.0527643424],[-11.934922771]
[1975],[2],[11],[0],[0],[0.00],[14.0525829376],[-11.925477503]
[1975],[2],[12],[0],[0],[0.00],[14.0526300366],[-11.923732600]
[1975],[2],[13],[0],[0],[0.00],[14.0522072066],[-11.928981475]
[1975],[2],[14],[0],[0],[0.00],[14.0513890621],[-11.926717873]
[1975],[2],[15],[0],[0],[0.00],[14.0508920769],[-11.916008302]
[1975],[2],[16],[0],[0],[0.00],[14.0507119750],[-11.911368483]
[1975],[2],[17],[0],[0],[0.00],[14.0501392807],[-11.915217478]
[1975],[2],[18],[0],[0],[0.00],[14.0490942694],[-11.913404986]
[1975],[2],[19],[0],[0],[0.00],[14.0482865177],[-11.901828590]
[1975],[2],[20],[0],[0],[0.00],[14.0478675863],[-11.894373153]
[1975],[2],[21],[0],[0],[0.00],[14.0471498726],[-11.896502819]
[1975],[2],[22],[0],[0],[0.00],[14.0459029570],[-11.895082631]
[1975],[2],[23],[0],[0],[0.00],[14.0447952354],[-11.883032820]
[1975],[2],[24],[0],[0],[0.00],[14.0441277471],[-11.872927340]
[1975],[2],[25],[0],[0],[0.00],[14.0432675250],[-11.873043212]
[1975],[2],[26],[0],[0],[0.00],[14.0418437313],[-11.871890727]
[1975],[2],[27],[0],[0],[0.00],[14.0404512630],[-11.859732409]
[1975],[2],[28],[0],[0],[0.00],[14.0395274708],[-11.847215956]
[1975],[3],[1],[0],[0],[0.00],[14.0385235758],[-11.845067872]
[1975],[3],[2],[0],[0],[0.00],[14.0369459949],[-11.843983035]
[1975],[3],[3],[0],[0],[0.00],[14.0352874821],[-11.832036041]
[1975],[3],[4],[0],[0],[0.00],[14.0341013146],[-11.817412187]
[1975],[3],[5],[0],[0],[0.00],[14.0329499620],[-11.812801492]
[1975],[3],[6],[0],[0],[0.00],[14.0312396357],[-11.811538898]
[1975],[3],[7],[0],[0],[0.00],[14.0293378779],[-11.800067272]
[1975],[3],[8],[0],[0],[0.00],[14.0278878002],[-11.783701732]
[1975],[3],[9],[0],[0],[0.00],[14.0265842841],[-11.776509253]
[1975],[3],[10],[0],[0],[0.00],[14.0247611734],[-11.774786430]
[1975],[3],[11],[0],[0],[0.00],[14.0226433656],[-11.763996847]
[1975],[3],[12],[0],[0],[0.00],[14.0209330527],[-11.746303372]
[1975],[3],[13],[0],[0],[0.00],[14.0194730016],[-11.736492133]
[1975],[3],[14],[0],[0],[0.00],[14.0175553224],[-11.734012329]
[1975],[3],[15],[0],[0],[0.00],[14.0152522455],[-11.724035986]
[1975],[3],[16],[0],[0],[0.00],[14.0132912157],[-11.705456155]
[1975],[3],[17],[0],[0],[0.00],[14.0116710263],[-11.693075402]
[1975],[3],[18],[0],[0],[0.00],[14.0096751063],[-11.689538328]
[1975],[3],[19],[0],[0],[0.00],[14.0072198655],[-11.680432655]
[1975],[3],[20],[0],[0],[0.00],[14.0050232680],[-11.661422341]
[1975],[3],[21],[0],[0],[0.00],[14.0032406262],[-11.646611397]
[1975],[3],[22],[0],[0],[0.00],[14.0011802088],[-11.641736615]
[1975],[3],[23],[0],[0],[0.00],[13.9986069110],[-11.633483380]
[1975],[3],[24],[0],[0],[0.00],[13.9961947547],[-11.614487181]
[1975],[3],[25],[0],[0],[0.00],[13.9942487928],[-11.597467285]
[1975],[3],[26],[0],[0],[0.00],[13.9921341294],[-11.591002146]
[1975],[3],[27],[0],[0],[0.00],[13.9894758951],[-11.583501275]
[1975],[3],[28],[0],[0],[0.00],[13.9868720448],[-11.564931206]
[1975],[3],[29],[0],[0],[0.00],[13.9847628547],[-11.545993204]
[1975],[3],[30],[0],[0],[0.00],[13.9826003755],[-11.537723204]
[1975],[3],[31],[0],[0],[0.00],[13.9798876995],[-11.530808147]
[1975],[4],[1],[0],[0],[0.00],[13.9771188529],[-11.513020880]
[1975],[4],[2],[0],[0],[0.00],[13.9748486229],[-11.492526164]
[1975],[4],[3],[0],[0],[0.00],[13.9726415716],[-11.482300417]
[1975],[4],[4],[0],[0],[0.00],[13.9699028625],[-11.475751761]
[1975],[4],[5],[0],[0],[0.00],[13.9669996859],[-11.459054865]
[1975],[4],[6],[0],[0],[0.00],[13.9645745062],[-11.437419200]
[1975],[4],[7],[0],[0],[0.00],[13.9623255517],[-11.425162420]
[1975],[4],[8],[0],[0],[0.00],[13.9595873303],[-11.418727698]
[1975],[4],[9],[0],[0],[0.00],[13.9565842320],[-11.403352108]
[1975],[4],[10],[0],[0],[0.00],[13.9540152586],[-11.381037720]
[1975],[4],[11],[0],[0],[0.00],[13.9517263947],[-11.366756164]
[1975],[4],[12],[0],[0],[0.00],[13.9490130364],[-11.360162057]
[1975],[4],[13],[0],[0],[0.00],[13.9459468818],[-11.346267133]
[1975],[4],[14],[0],[0],[0.00],[13.9432499689],[-11.323755314]
[1975],[4],[15],[0],[0],[0.00],[13.9409233694],[-11.307543904]
[1975],[4],[16],[0],[0],[0.00],[13.9382559042],[-11.300517060]
[1975],[4],[17],[0],[0],[0.00],[13.9351647260],[-11.288176434]
[1975],[4],[18],[0],[0],[0.00],[13.9323601482],[-11.265956504]
[1975],[4],[19],[0],[0],[0.00],[13.9299981201],[-11.247991049]
[1975],[4],[20],[0],[0],[0.00],[13.9273939805],[-11.240271909]
[1975],[4],[21],[0],[0],[0.00],[13.9243153171],[-11.229474147]
[1975],[4],[22],[0],[0],[0.00],[13.9214269326],[-11.208011412]
[1975],[4],[23],[0],[0],[0.00],[13.9190318839],[-11.188545110]
[1975],[4],[24],[0],[0],[0.00],[13.9165037672],[-11.179898975]
[1975],[4],[25],[0],[0],[0.00],[13.9134726182],[-11.170551348]
[1975],[4],[26],[0],[0],[0.00],[13.9105265828],[-11.150268248]
[1975],[4],[27],[0],[0],[0.00],[13.9081010247],[-11.129622322]
[1975],[4],[28],[0],[0],[0.00],[13.9056566812],[-11.119855778]
[1975],[4],[29],[0],[0],[0.00],[13.9027048297],[-11.111789578]
[1975],[4],[30],[0],[0],[0.00],[13.8997295505],[-11.093053160]
[1975],[5],[1],[0],[0],[0.00],[13.8972775140],[-11.071606840]
[1975],[5],[2],[0],[0],[0.00],[13.8949218194],[-11.060587627]
[1975],[5],[3],[0],[0],[0.00],[13.8920782248],[-11.053586327]
[1975],[5],[4],[0],[0],[0.00],[13.8891055309],[-11.036696241]
[1975],[5],[5],[0],[0],[0.00],[13.8866345880],[-11.014886974]
[1975],[5],[6],[0],[0],[0.00],[13.8843706076],[-11.002555789]
[1975],[5],[7],[0],[0],[0.00],[13.8816618297],[-10.996364325]
[1975],[5],[8],[0],[0],[0.00],[13.8787257962],[-10.981548886]
[1975],[5],[9],[0],[0],[0.00],[13.8762472054],[-10.959840709]
[1975],[5],[10],[0],[0],[0.00],[13.8740767782],[-10.946220254]
[1975],[5],[11],[0],[0],[0.00],[13.8715255593],[-10.940561378]
[1975],[5],[12],[0],[0],[0.00],[13.8686617758],[-10.927957991]
[1975],[5],[13],[0],[0],[0.00],[13.8661903490],[-10.906832055]
[1975],[5],[14],[0],[0],[0.00],[13.8641141609],[-10.892018911]
[1975],[5],[15],[0],[0],[0.00],[13.8617394022],[-10.886612376]
[1975],[5],[16],[0],[0],[0.00],[13.8589829875],[-10.876273258]
[1975],[5],[17],[0],[0],[0.00],[13.8565367383],[-10.856201957]
[1975],[5],[18],[0],[0],[0.00],[13.8545545579],[-10.840375352]
[1975],[5],[19],[0],[0],[0.00],[13.8523699268],[-10.834952091]
[1975],[5],[20],[0],[0],[0.00],[13.8497542367],[-10.826837133]
[1975],[5],[21],[0],[0],[0.00],[13.8473529957],[-10.808262311]
[1975],[5],[22],[0],[0],[0.00],[13.8454633667],[-10.791664719]
[1975],[5],[23],[0],[0],[0.00],[13.8434768219],[-10.785976865]
[1975],[5],[24],[0],[0],[0.00],[13.8410315436],[-10.779958018]
[1975],[5],[25],[0],[0],[0.00],[13.8386967217],[-10.763268355]
[1975],[5],[26],[0],[0],[0.00],[13.8368978165],[-10.746204054]
[1975],[5],[27],[0],[0],[0.00],[13.8351124495],[-10.740044889]
[1975],[5],[28],[0],[0],[0.00],[13.8328638908],[-10.735924511]
[1975],[5],[29],[0],[0],[0.00],[13.8306190109],[-10.721449050]
[1975],[5],[30],[0],[0],[0.00],[13.8289104681],[-10.704282499]
[1975],[5],[31],[0],[0],[0.00],[13.8273261195],[-10.697506382]
[1975],[6],[1],[0],[0],[0.00],[13.8252976500],[-10.695037430]
[1975],[6],[2],[0],[0],[0.00],[13.8231686859],[-10.683037963]
[1975],[6],[3],[0],[0],[0.00],[13.8215529215],[-10.666172533]
[1975],[6],[4],[0],[0],[0.00],[13.8201672735],[-10.658704492]
[1975],[6],[5],[0],[0],[0.00],[13.8183788239],[-10.657597551]
[1975],[6],[6],[0],[0],[0.00],[13.8163935695],[-10.648250079]
[1975],[6],[7],[0],[0],[0.00],[13.8148758844],[-10.632117819]
[1975],[6],[8],[0],[0],[0.00],[13.8136846518],[-10.623952868]
[1975],[6],[9],[0],[0],[0.00],[13.8121522829],[-10.623900974]
[1975],[6],[10],[0],[0],[0.00],[13.8103388528],[-10.617296116]
