Year,M,D,H,M,S,alpha,dec
[1952],[9],[3],[0],[0],[0.00],[7.3076885701],[22.607886044]
[1952],[9],[4],[0],[0],[0.00],[7.3106451014],[22.609904084]
[1952],[9],[5],[0],[0],[0.00],[7.3132952987],[22.599321711]
[1952],[9],[6],[0],[0],[0.00],[7.3165894725],[22.596058445]
[1952],[9],[7],[0],[0],[0.00],[7.3189978914],[22.594032860]
[1952],[9],[8],[0],[0],[0.00],[7.3220066785],[22.582989959]
[1952],[9],[9],[0],[0],[0.00],[7.3247746050],[22.585372311]
[1952],[9],[10],[0],[0],[0.00],[7.3271527243],[22.575664276]
[1952],[9],[11],[0],[0],[0.00],[7.3302178306],[22.572106496]
[1952],[9],[12],[0],[0],[0.00],[7.3324005114],[22.571168665]
[1952],[9],[13],[0],[0],[0.00],[7.3351235184],[22.560209582]
[1952],[9],[14],[0],[0],[0.00],[7.3376861871],[22.562926333]
[1952],[9],[15],[0],[0],[0.00],[7.3397786229],[22.554192498]
[1952],[9],[16],[0],[0],[0.00],[7.3425938481],[22.550372066]
[1952],[9],[17],[0],[0],[0.00],[7.3445384319],[22.550536116]
[1952],[9],[18],[0],[0],[0.00],[7.3469571953],[22.539767776]
[1952],[9],[19],[0],[0],[0.00],[7.3492977170],[22.542792052]
[1952],[9],[20],[0],[0],[0.00],[7.3510921061],[22.535124019]
[1952],[9],[21],[0],[0],[0.00],[7.3536377317],[22.531073477]
[1952],[9],[22],[0],[0],[0.00],[7.3553330119],[22.532343317]
[1952],[9],[23],[0],[0],[0.00],[7.3574314528],[22.521877000]
[1952],[9],[24],[0],[0],[0.00],[7.3595348270],[22.525179155]
[1952],[9],[25],[0],[0],[0.00],[7.3610211353],[22.518660689]
[1952],[9],[26],[0],[0],[0.00],[7.3632797541],[22.514420790]
[1952],[9],[27],[0],[0],[0.00],[7.3647169537],[22.516787883]
[1952],[9],[28],[0],[0],[0.00],[7.3664820207],[22.506725253]
[1952],[9],[29],[0],[0],[0.00],[7.3683355035],[22.510267061]
[1952],[9],[30],[0],[0],[0.00],[7.3695070690],[22.504966576]
[1952],[10],[1],[0],[0],[0.00],[7.3714646021],[22.500566682]
[1952],[10],[2],[0],[0],[0.00],[7.3726377589],[22.504004800]
[1952],[10],[3],[0],[0],[0.00],[7.3740600070],[22.494443027]
[1952],[10],[4],[0],[0],[0.00],[7.3756535295],[22.498180126]
[1952],[10],[5],[0],[0],[0.00],[7.3765062307],[22.494150319]
[1952],[10],[6],[0],[0],[0.00],[7.3781502429],[22.489626378]
[1952],[10],[7],[0],[0],[0.00],[7.3790544655],[22.494103742]
[1952],[10],[8],[0],[0],[0.00],[7.3801253820],[22.485137093]
[1952],[10],[9],[0],[0],[0.00],[7.3814481634],[22.489030522]
[1952],[10],[10],[0],[0],[0.00],[7.3819777390],[22.486320573]
[1952],[10],[11],[0],[0],[0.00],[7.3832954680],[22.481714980]
[1952],[10],[12],[0],[0],[0.00],[7.3839247957],[22.487192151]
[1952],[10],[13],[0],[0],[0.00],[7.3846357707],[22.478917309]
[1952],[10],[14],[0],[0],[0.00],[7.3856771016],[22.482927997]
[1952],[10],[15],[0],[0],[0.00],[7.3858799916],[22.481573500]
[1952],[10],[16],[0],[0],[0.00],[7.3868598441],[22.476933534]
[1952],[10],[17],[0],[0],[0.00],[7.3872098869],[22.483365327]
[1952],[10],[18],[0],[0],[0.00],[7.3875550714],[22.475873348]
[1952],[10],[19],[0],[0],[0.00],[7.3883061674],[22.479963124]
[1952],[10],[20],[0],[0],[0.00],[7.3881815255],[22.479994818]
[1952],[10],[21],[0],[0],[0.00],[7.3888150067],[22.475370773]
[1952],[10],[22],[0],[0],[0.00],[7.3888837274],[22.482699199]
[1952],[10],[23],[0],[0],[0.00],[7.3888607693],[22.476072659]
[1952],[10],[24],[0],[0],[0.00],[7.3893161162],[22.480197644]
[1952],[10],[25],[0],[0],[0.00],[7.3888671592],[22.481618765]
[1952],[10],[26],[0],[0],[0.00],[7.3891500033],[22.477048185]
[1952],[10],[27],[0],[0],[0.00],[7.3889396631],[22.485198087]
[1952],[10],[28],[0],[0],[0.00],[7.3885514354],[22.479501053]
[1952],[10],[29],[0],[0],[0.00],[7.3887096448],[22.483608917]
[1952],[10],[30],[0],[0],[0.00],[7.3879437510],[22.486408409]
[1952],[10],[31],[0],[0],[0.00],[7.3878758670],[22.481929420]
[1952],[11],[1],[0],[0],[0.00],[7.3873916522],[22.490812903]
[1952],[11],[2],[0],[0],[0.00],[7.3866438228],[22.486101151]
[1952],[11],[3],[0],[0],[0.00],[7.3865054525],[22.490141299]
[1952],[11],[4],[0],[0],[0.00],[7.3854317451],[22.494289120]
[1952],[11],[5],[0],[0],[0.00],[7.3850143423],[22.489938334]
[1952],[11],[6],[0],[0],[0.00],[7.3842617097],[22.499464207]
[1952],[11],[7],[0],[0],[0.00],[7.3831612941],[22.495788236]
[1952],[11],[8],[0],[0],[0.00],[7.3827273021],[22.499710642]
[1952],[11],[9],[0],[0],[0.00],[7.3813554469],[22.505170756]
[1952],[11],[10],[0],[0],[0.00],[7.3805912439],[22.500991436]
[1952],[11],[11],[0],[0],[0.00],[7.3795767008],[22.511061824]
[1952],[11],[12],[0],[0],[0.00],[7.3781327094],[22.508464165]
[1952],[11],[13],[0],[0],[0.00],[7.3774060530],[22.512226339]
[1952],[11],[14],[0],[0],[0.00],[7.3757485209],[22.518951213]
[1952],[11],[15],[0],[0],[0.00],[7.3746433176],[22.514982477]
[1952],[11],[16],[0],[0],[0.00],[7.3733760503],[22.525495779]
[1952],[11],[17],[0],[0],[0.00],[7.3716016572],[22.524005924]
[1952],[11],[18],[0],[0],[0.00],[7.3705889437],[22.527559045]
[1952],[11],[19],[0],[0],[0.00],[7.3686619648],[22.535479696]
[1952],[11],[20],[0],[0],[0.00],[7.3672264814],[22.531755424]
[1952],[11],[21],[0],[0],[0.00],[7.3657202939],[22.542594573]
[1952],[11],[22],[0],[0],[0.00],[7.3636339646],[22.542222335]
[1952],[11],[23],[0],[0],[0.00],[7.3623468585],[22.545518063]
[1952],[11],[24],[0],[0],[0.00],[7.3601719189],[22.554547047]
[1952],[11],[25],[0],[0],[0.00],[7.3584222835],[22.551090745]
[1952],[11],[26],[0],[0],[0.00],[7.3566949955],[22.562129349]
[1952],[11],[27],[0],[0],[0.00],[7.3543198267],[22.562870356]
[1952],[11],[28],[0],[0],[0.00],[7.3527737972],[22.565851051]
[1952],[11],[29],[0],[0],[0.00],[7.3503752511],[22.575881461]
[1952],[11],[30],[0],[0],[0.00],[7.3483307870],[22.572713586]
[1952],[12],[1],[0],[0],[0.00],[7.3464021718],[22.583821380]
[1952],[12],[2],[0],[0],[0.00],[7.3437633213],[22.585658265]
[1952],[12],[3],[0],[0],[0.00],[7.3419748106],[22.588278174]
[1952],[12],[4],[0],[0],[0.00],[7.3393777758],[22.599203330]
[1952],[12],[5],[0],[0],[0.00],[7.3370589581],[22.596347771]
[1952],[12],[6],[0],[0],[0.00],[7.3349485869],[22.607401400]
[1952],[12],[7],[0],[0],[0.00],[7.3320722426],[22.610313739]
[1952],[12],[8],[0],[0],[0.00],[7.3300589915],[22.612534073]
[1952],[12],[9],[0],[0],[0.00],[7.3272897431],[22.624234621]
[1952],[12],[10],[0],[0],[0.00],[7.3247192129],[22.621714656]
[1952],[12],[11],[0],[0],[0.00],[7.3224489244],[22.632590652]
[1952],[12],[12],[0],[0],[0.00],[7.3193642897],[22.636542942]
[1952],[12],[13],[0],[0],[0.00],[7.3171468600],[22.638330504]
[1952],[12],[14],[0],[0],[0.00],[7.3142346120],[22.650681813]
[1952],[12],[15],[0],[0],[0.00],[7.3114391583],[22.648515343]
[1952],[12],[16],[0],[0],[0.00],[7.3090337311],[22.659087363]
[1952],[12],[17],[0],[0],[0.00],[7.3057738394],[22.664034698]
[1952],[12],[18],[0],[0],[0.00],[7.3033770614],[22.665358548]
[1952],[12],[19],[0],[0],[0.00],[7.3003545581],[22.678219721]
[1952],[12],[20],[0],[0],[0.00],[7.2973655222],[22.676418000]
[1952],[12],[21],[0],[0],[0.00],[7.2948536677],[22.686560508]
[1952],[12],[22],[0],[0],[0.00],[7.2914561512],[22.692436564]
[1952],[12],[23],[0],[0],[0.00],[7.2889088284],[22.693260058]
[1952],[12],[24],[0],[0],[0.00],[7.2858122437],[22.706480535]
[1952],[12],[25],[0],[0],[0.00],[7.2826649364],[22.705043879]
[1952],[12],[26],[0],[0],[0.00],[7.2800774134],[22.714629906]
[1952],[12],[27],[0],[0],[0.00],[7.2765815892],[22.721362181]
[1952],[12],[28],[0],[0],[0.00],[7.2739137469],[22.721662911]
[1952],[12],[29],[0],[0],[0.00],[7.2707789565],[22.735093774]
[1952],[12],[30],[0],[0],[0.00],[7.2675082481],[22.734029342]
[1952],[12],[31],[0],[0],[0.00],[7.2648743779],[22.742951175]
[1953],[1],[1],[0],[0],[0.00],[7.2613185148],[22.750461726]
[1953],[1],[2],[0],[0],[0.00],[7.2585591861],[22.750227223]
[1953],[1],[3],[0],[0],[0.00],[7.2554204813],[22.763722740]
[1953],[1],[4],[0],[0],[0.00],[7.2520615385],[22.763038882]
[1953],[1],[5],[0],[0],[0.00],[7.2494103618],[22.771196190]
[1953],[1],[6],[0],[0],[0.00],[7.2458328569],[22.779405716]
[1953],[1],[7],[0],[0],[0.00],[7.2430120666],[22.778639588]
[1953],[1],[8],[0],[0],[0.00],[7.2399040520],[22.792057510]
[1953],[1],[9],[0],[0],[0.00],[7.2364931166],[22.791761780]
[1953],[1],[10],[0],[0],[0.00],[7.2338540694],[22.799068563]
[1953],[1],[11],[0],[0],[0.00],[7.2302944268],[22.807892564]
[1953],[1],[12],[0],[0],[0.00],[7.2274435617],[22.806598126]
[1953],[1],[13],[0],[0],[0.00],[7.2244014447],[22.819795511]
[1953],[1],[14],[0],[0],[0.00],[7.2209770537],[22.819889060]
[1953],[1],[15],[0],[0],[0.00],[7.2183812525],[22.826262603]
[1953],[1],[16],[0],[0],[0.00],[7.2148805551],[22.835603036]
[1953],[1],[17],[0],[0],[0.00],[7.2120333913],[22.833791272]
[1953],[1],[18],[0],[0],[0.00],[7.2090940828],[22.846624259]
[1953],[1],[19],[0],[0],[0.00],[7.2056969194],[22.847098581]
[1953],[1],[20],[0],[0],[0.00],[7.2031766155],[22.852468881]
[1953],[1],[21],[0],[0],[0.00],[7.1997769047],[22.862222033]
[1953],[1],[22],[0],[0],[0.00],[7.1969679689],[22.859906330]
[1953],[1],[23],[0],[0],[0.00],[7.1941668685],[22.872236135]
[1953],[1],[24],[0],[0],[0.00],[7.1908362949],[22.873086823]
[1953],[1],[25],[0],[0],[0.00],[7.1884212210],[22.877395700]
[1953],[1],[26],[0],[0],[0.00],[7.1851608099],[22.887457155]
[1953],[1],[27],[0],[0],[0.00],[7.1824214072],[22.884666461]
[1953],[1],[28],[0],[0],[0.00],[7.1797897601],[22.896367173]
[1953],[1],[29],[0],[0],[0.00],[7.1765619423],[22.897588530]
[1953],[1],[30],[0],[0],[0.00],[7.1742782047],[22.900799755]
[1953],[1],[31],[0],[0],[0.00],[7.1711922212],[22.911075016]
[1953],[2],[1],[0],[0],[0.00],[7.1685515895],[22.907851372]
[1953],[2],[2],[0],[0],[0.00],[7.1661172688],[22.918814508]
[1953],[2],[3],[0],[0],[0.00],[7.1630263342],[22.920407790]
[1953],[2],[4],[0],[0],[0.00],[7.1608980761],[22.922503033]
[1953],[2],[5],[0],[0],[0.00],[7.1580192950],[22.932892816]
[1953],[2],[6],[0],[0],[0.00],[7.1555052381],[22.929281624]
[1953],[2],[7],[0],[0],[0.00],[7.1532944753],[22.939402890]
[1953],[2],[8],[0],[0],[0.00],[7.1503738165],[22.941356311]
[1953],[2],[9],[0],[0],[0.00],[7.1484242151],[22.942325444]
[1953],[2],[10],[0],[0],[0.00],[7.1457842911],[22.952730544]
[1953],[2],[11],[0],[0],[0.00],[7.1434248351],[22.948781207]
[1953],[2],[12],[0],[0],[0.00],[7.1414626652],[22.957963737]
[1953],[2],[13],[0],[0],[0.00],[7.1387450529],[22.960265275]
[1953],[2],[14],[0],[0],[0.00],[7.1369969593],[22.960111246]
[1953],[2],[15],[0],[0],[0.00],[7.1346262630],[22.970424795]
[1953],[2],[16],[0],[0],[0.00],[7.1324489447],[22.966185279]
[1953],[2],[17],[0],[0],[0.00],[7.1307587966],[22.974341280]
[1953],[2],[18],[0],[0],[0.00],[7.1282758319],[22.976967974]
[1953],[2],[19],[0],[0],[0.00],[7.1267499047],[22.975698123]
[1953],[2],[20],[0],[0],[0.00],[7.1246752940],[22.985816932]
[1953],[2],[21],[0],[0],[0.00],[7.1227046012],[22.981338725]
[1953],[2],[22],[0],[0],[0.00],[7.1213047471],[22.988391440]
[1953],[2],[23],[0],[0],[0.00],[7.1190825805],[22.991323384]
[1953],[2],[24],[0],[0],[0.00],[7.1177942532],[22.988968309]
[1953],[2],[25],[0],[0],[0.00],[7.1160366059],[22.998797527]
[1953],[2],[26],[0],[0],[0.00],[7.1142918355],[22.994142400]
[1953],[2],[27],[0],[0],[0.00],[7.1131950800],[23.000040468]
[1953],[2],[28],[0],[0],[0.00],[7.1112554743],[23.003258168]
[1953],[3],[1],[0],[0],[0.00],[7.1102162745],[22.999862007]
[1953],[3],[2],[0],[0],[0.00],[7.1087919268],[23.009313656]
[1953],[3],[3],[0],[0],[0.00],[7.1072898646],[23.004545709]
[1953],[3],[4],[0],[0],[0.00],[7.1065059946],[23.009242288]
[1953],[3],[5],[0],[0],[0.00],[7.1048679505],[23.012719540]
[1953],[3],[6],[0],[0],[0.00],[7.1040876966],[23.008336506]
[1953],[3],[7],[0],[0],[0.00],[7.1030106041],[23.017321656]
[1953],[3],[8],[0],[0],[0.00],[7.1017665006],[23.012500626]
[1953],[3],[9],[0],[0],[0.00],[7.1013029947],[23.015962282]
[1953],[3],[10],[0],[0],[0.00],[7.0999837150],[23.019669858]
[1953],[3],[11],[0],[0],[0.00],[7.0994707682],[23.014355874]
[1953],[3],[12],[0],[0],[0.00],[7.0987523811],[23.022785759]
[1953],[3],[13],[0],[0],[0.00],[7.0977806492],[23.017964868]
[1953],[3],[14],[0],[0],[0.00],[7.0976436135],[23.020161186]
[1953],[3],[15],[0],[0],[0.00],[7.0966587246],[23.024054615]
[1953],[3],[16],[0],[0],[0.00],[7.0964205231],[23.017871124]
[1953],[3],[17],[0],[0],[0.00],[7.0960703464],[23.025658822]
[1953],[3],[18],[0],[0],[0.00],[7.0953835693],[23.020884669]
[1953],[3],[19],[0],[0],[0.00],[7.0955758349],[23.021800551]
[1953],[3],[20],[0],[0],[0.00],[7.0949370737],[23.025835722]
[1953],[3],[21],[0],[0],[0.00],[7.0949771466],[23.018850068]
[1953],[3],[22],[0],[0],[0.00],[7.0949987393],[23.025913604]
[1953],[3],[23],[0],[0],[0.00],[7.0946041485],[23.021236758]
[1953],[3],[24],[0],[0],[0.00],[7.0951230347],[23.020869329]
[1953],[3],[25],[0],[0],[0.00],[7.0948362035],[23.024999826]
[1953],[3],[26],[0],[0],[0.00],[7.0951534030],[23.017293716]
[1953],[3],[27],[0],[0],[0.00],[7.0955453843],[23.023565286]
[1953],[3],[28],[0],[0],[0.00],[7.0954467876],[23.019033332]
[1953],[3],[29],[0],[0],[0.00],[7.0962860081],[23.017394899]
[1953],[3],[30],[0],[0],[0.00],[7.0963537491],[23.021577704]
[1953],[3],[31],[0],[0],[0.00],[7.0969452475],[23.013235892]
[1953],[4],[1],[0],[0],[0.00],[7.0977033016],[23.018651985]
[1953],[4],[2],[0],[0],[0.00],[7.0979027830],[23.014308908]
[1953],[4],[3],[0],[0],[0.00],[7.0990546075],[23.011420962]
[1953],[4],[4],[0],[0],[0.00],[7.0994776352],[23.015602147]
[1953],[4],[5],[0],[0],[0.00],[7.1003393969],[23.006707279]
[1953],[4],[6],[0],[0],[0.00],[7.1014577255],[23.011205440]
[1953],[4],[7],[0],[0],[0.00],[7.1019567060],[23.007078655]
[1953],[4],[8],[0],[0],[0.00],[7.1034125623],[23.002964259]
[1953],[4],[9],[0],[0],[0.00],[7.1041905334],[23.007083863]
[1953],[4],[10],[0],[0],[0.00],[7.1053188660],[22.997716838]
[1953],[4],[11],[0],[0],[0.00],[7.1067906625],[23.001236894]
[1953],[4],[12],[0],[0],[0.00],[7.1075897972],[22.997351068]
[1953],[4],[13],[0],[0],[0.00],[7.1093403920],[22.992045722]
[1953],[4],[14],[0],[0],[0.00],[7.1104708755],[22.996037650]
[1953],[4],[15],[0],[0],[0.00],[7.1118603493],[22.986278127]
[1953],[4],[16],[0],[0],[0.00],[7.1136756406],[22.988767644]
[1953],[4],[17],[0],[0],[0.00],[7.1147727086],[22.985136766]
[1953],[4],[18],[0],[0],[0.00],[7.1168052597],[22.978677623]
[1953],[4],[19],[0],[0],[0.00],[7.1182813468],[22.982476937]
[1953],[4],[20],[0],[0],[0.00],[7.1199231372],[22.972408390]
[1953],[4],[21],[0],[0],[0.00],[7.1220674139],[22.973826173]
[1953],[4],[22],[0],[0],[0.00],[7.1234559087],[22.970467072]
[1953],[4],[23],[0],[0],[0.00],[7.1257540781],[22.962913350]
[1953],[4],[24],[0],[0],[0.00],[7.1275651564],[22.966462540]
[1953],[4],[25],[0],[0],[0.00],[7.1294478449],[22.956172559]
[1953],[4],[26],[0],[0],[0.00],[7.1319039038],[22.956492770]
[1953],[4],[27],[0],[0],[0.00],[7.1335758057],[22.953414757]
[1953],[4],[28],[0],[0],[0.00],[7.1361223996],[22.944828115]
[1953],[4],[29],[0],[0],[0.00],[7.1382562243],[22.948065884]
[1953],[4],[30],[0],[0],[0.00],[7.1403684722],[22.937638594]
[1953],[5],[1],[0],[0],[0.00],[7.1431187459],[22.936834772]
[1953],[5],[2],[0],[0],[0.00],[7.1450655978],[22.934035507]
[1953],[5],[3],[0],[0],[0.00],[7.1478438548],[22.924483302]
[1953],[5],[4],[0],[0],[0.00],[7.1502880408],[22.927343049]
[1953],[5],[5],[0],[0],[0.00],[7.1526191542],[22.916852606]
[1953],[5],[6],[0],[0],[0.00],[7.1556459776],[22.914905543]
[1953],[5],[7],[0],[0],[0.00],[7.1578596819],[22.912377921]
[1953],[5],[8],[0],[0],[0.00],[7.1608534485],[22.901927950]
[1953],[5],[9],[0],[0],[0.00],[7.1635948405],[22.904343284]
[1953],[5],[10],[0],[0],[0.00],[7.1661344830],[22.893860839]
[1953],[5],[11],[0],[0],[0.00],[7.1694197062],[22.890755563]
[1953],[5],[12],[0],[0],[0.00],[7.1718910157],[22.888478579]
[1953],[5],[13],[0],[0],[0.00],[7.1750832712],[22.877202909]
[1953],[5],[14],[0],[0],[0.00],[7.1781068736],[22.879108169]
[1953],[5],[15],[0],[0],[0.00],[7.1808429792],[22.868698720]
[1953],[5],[16],[0],[0],[0.00],[7.1843656172],[22.864435775]
[1953],[5],[17],[0],[0],[0.00],[7.1870821742],[22.862393338]
[1953],[5],[18],[0],[0],[0.00],[7.1904532304],[22.850376561]
[1953],[5],[19],[0],[0],[0.00],[7.1937400229],[22.851716143]
[1953],[5],[20],[0],[0],[0.00],[7.1966574756],[22.841452324]
[1953],[5],[21],[0],[0],[0.00],[7.2003938658],[22.836044858]
[1953],[5],[22],[0],[0],[0.00],[7.2033407013],[22.834215279]
[1953],[5],[23],[0],[0],[0.00],[7.2068696982],[22.821549438]
[1953],[5],[24],[0],[0],[0.00],[7.2103993916],[22.822274096]
[1953],[5],[25],[0],[0],[0.00],[7.2134832753],[22.812221066]
[1953],[5],[26],[0],[0],[0.00],[7.2174096913],[22.805690408]
[1953],[5],[27],[0],[0],[0.00],[7.2205718469],[22.804052106]
[1953],[5],[28],[0],[0],[0.00],[7.2242390603],[22.790830922]
[1953],[5],[29],[0],[0],[0.00],[7.2279912244],[22.790891530]
[1953],[5],[30],[0],[0],[0.00],[7.2312272852],[22.781108293]
[1953],[5],[31],[0],[0],[0.00],[7.2353209397],[22.773482046]
[1953],[6],[1],[0],[0],[0.00],[7.2386841105],[22.772000445]
[1953],[6],[2],[0],[0],[0.00],[7.2424709910],[22.758313440]
[1953],[6],[3],[0],[0],[0.00],[7.2464260059],[22.757662769]
[1953],[6],[4],[0],[0],[0.00],[7.2498014809],[22.748195778]
[1953],[6],[5],[0],[0],[0.00],[7.2540405161],[22.739504968]
[1953],[6],[6],[0],[0],[0.00],[7.2575906356],[22.738142377]
[1953],[6],[7],[0],[0],[0.00],[7.2614798430],[22.724081322]
[1953],[6],[8],[0],[0],[0.00],[7.2656177817],[22.722673565]
[1953],[6],[9],[0],[0],[0.00],[7.2691194084],[22.713566662]
[1953],[6],[10],[0],[0],[0.00],[7.2734813592],[22.703856349]
[1953],[6],[11],[0],[0],[0.00],[7.2772025279],[22.702572424]
[1953],[6],[12],[0],[0],[0.00],[7.2811750698],[22.688234122]
[1953],[6],[13],[0],[0],[0.00],[7.2854731801],[22.686038847]
[1953],[6],[14],[0],[0],[0.00],[7.2890853948],[22.677336226]
[1953],[6],[15],[0],[0],[0.00],[7.2935452825],[22.666659952]
[1953],[6],[16],[0],[0],[0.00],[7.2974186611],[22.665419884]
[1953],[6],[17],[0],[0],[0.00],[7.3014541722],[22.650907338]
[1953],[6],[18],[0],[0],[0.00],[7.3058878712],[22.647902111]
[1953],[6],[19],[0],[0],[0.00],[7.3095939081],[22.639646947]
[1953],[6],[20],[0],[0],[0.00],[7.3141263660],[22.628075716]
[1953],[6],[21],[0],[0],[0.00],[7.3181326514],[22.626848679]
[1953],[6],[22],[0],[0],[0.00],[7.3222110987],[22.612267609]
[1953],[6],[23],[0],[0],[0.00],[7.3267556719],[22.608442661]
[1953],[6],[24],[0],[0],[0.00],[7.3305394741],[22.600670446]
[1953],[6],[25],[0],[0],[0.00],[7.3351202571],[22.588275727]
[1953],[6],[26],[0],[0],[0.00],[7.3392404753],[22.587022196]
[1953],[6],[27],[0],[0],[0.00],[7.3433435602],[22.572472502]
[1953],[6],[28],[0],[0],[0.00],[7.3479757731],[22.567815534]
[1953],[6],[29],[0],[0],[0.00],[7.3518226914],[22.560550182]
[1953],[6],[30],[0],[0],[0.00],[7.3564294858],[22.547410749]
[1953],[7],[1],[0],[0],[0.00],[7.3606459896],[22.546090313]
[1953],[7],[2],[0],[0],[0.00],[7.3647572346],[22.531666824]
[1953],[7],[3],[0],[0],[0.00],[7.3694545596],[22.526172509]
[1953],[7],[4],[0],[0],[0.00],[7.3733507392],[22.519435144]
[1953],[7],[5],[0],[0],[0.00],[7.3779620424],[22.505631467]
[1953],[7],[6],[0],[0],[0.00],[7.3822564424],[22.504202107]
[1953],[7],[7],[0],[0],[0.00],[7.3863593139],[22.490000326]
[1953],[7],[8],[0],[0],[0.00],[7.3910982706],[22.483673257]
[1953],[7],[9],[0],[0],[0.00],[7.3950282363],[22.477478583]
[1953],[7],[10],[0],[0],[0.00],[7.3996209499],[22.463104101]
[1953],[7],[11],[0],[0],[0.00],[7.4039726377],[22.461533612]
[1953],[7],[12],[0],[0],[0.00],[7.4080488853],[22.447650383]
[1953],[7],[13],[0],[0],[0.00],[7.4128036505],[22.440512451]
[1953],[7],[14],[0],[0],[0.00],[7.4167499930],[22.434881734]
[1953],[7],[15],[0],[0],[0.00],[7.4213000855],[22.420042148]
[1953],[7],[16],[0],[0],[0.00],[7.4256867304],[22.418304590]
[1953],[7],[17],[0],[0],[0.00],[7.4297174120],[22.404843659]
[1953],[7],[18],[0],[0],[0.00],[7.4344618600],[22.396927980]
[1953],[7],[19],[0],[0],[0.00],[7.4384068451],[22.391874400]
[1953],[7],[20],[0],[0],[0.00],[7.4428909057],[22.376680019]
[1953],[7],[21],[0],[0],[0.00],[7.4472905522],[22.374750436]
[1953],[7],[22],[0],[0],[0.00],[7.4512583464],[22.361804319]
[1953],[7],[23],[0],[0],[0.00],[7.4559676265],[22.353145616]
[1953],[7],[24],[0],[0],[0.00],[7.4598948937],[22.348678211]
[1953],[7],[25],[0],[0],[0.00],[7.4642918160],[22.333240843]
[1953],[7],[26],[0],[0],[0.00],[7.4686836146],[22.331094244]
[1953],[7],[27],[0],[0],[0.00],[7.4725728588],[22.318752286]
[1953],[7],[28],[0],[0],[0.00],[7.4772237072],[22.309394179]
[1953],[7],[29],[0],[0],[0.00],[7.4811181531],[22.305511465]
[1953],[7],[30],[0],[0],[0.00],[7.4854083391],[22.289938892]
[1953],[7],[31],[0],[0],[0.00],[7.4897723898],[22.287548912]
[1953],[8],[1],[0],[0],[0.00],[7.4935688925],[22.275887040]
[1953],[8],[2],[0],[0],[0.00],[7.4981387305],[22.265874859]
[1953],[8],[3],[0],[0],[0.00],[7.5019850092],[22.262572237]
[1953],[8],[4],[0],[0],[0.00],[7.5061490908],[22.246981183]
[1953],[8],[5],[0],[0],[0.00],[7.5104642164],[22.244329438]
[1953],[8],[6],[0],[0],[0.00],[7.5141521626],[22.233428969]
[1953],[8],[7],[0],[0],[0.00],[7.5186166384],[22.222829494]
[1953],[8],[8],[0],[0],[0.00],[7.5223970569],[22.220105107]
[1953],[8],[9],[0],[0],[0.00],[7.5264138903],[22.204619765]
[1953],[8],[10],[0],[0],[0.00],[7.5306565768],[22.201701824]
[1953],[8],[11],[0],[0],[0.00],[7.5342189956],[22.191645676]
[1953],[8],[12],[0],[0],[0.00],[7.5385528369],[22.180532018]
[1953],[8],[13],[0],[0],[0.00],[7.5422485917],[22.178385469]
[1953],[8],[14],[0],[0],[0.00],[7.5460974500],[22.163135146]
[1953],[8],[15],[0],[0],[0.00],[7.5502442108],[22.159948727]
[1953],[8],[16],[0],[0],[0.00],[7.5536646517],[22.150811181]
[1953],[8],[17],[0],[0],[0.00],[7.5578436113],[22.139266379]
[1953],[8],[18],[0],[0],[0.00],[7.5614369957],[22.137692749]
[1953],[8],[19],[0],[0],[0.00],[7.5650988507],[22.122802997]
[1953],[8],[20],[0],[0],[0.00],[7.5691272700],[22.119353108]
[1953],[8],[21],[0],[0],[0.00],[7.5723911403],[22.111200821]
[1953],[8],[22],[0],[0],[0.00],[7.5763929250],[22.099309003]
[1953],[8],[23],[0],[0],[0.00],[7.5798673362],[22.098294493]
[1953],[8],[24],[0],[0],[0.00],[7.5833253136],[22.083886367]
[1953],[8],[25],[0],[0],[0.00],[7.5872148631],[22.080171663]
[1953],[8],[26],[0],[0],[0.00],[7.5903093794],[22.073054643]
[1953],[8],[27],[0],[0],[0.00],[7.5941138132],[22.060902060]
[1953],[8],[28],[0],[0],[0.00],[7.5974542332],[22.060426397]
[1953],[8],[29],[0],[0],[0.00],[7.6006932957],[22.046614832]
[1953],[8],[30],[0],[0],[0.00],[7.6044238127],[22.042640628]
[1953],[8],[31],[0],[0],[0.00],[7.6073363091],[22.036609833]
[1953],[9],[1],[0],[0],[0.00],[7.6109229217],[22.024291290]
[1953],[9],[2],[0],[0],[0.00],[7.6141124220],[22.024336021]
[1953],[9],[3],[0],[0],[0.00],[7.6171162424],[22.011241740]
[1953],[9],[4],[0],[0],[0.00],[7.6206657192],[22.007025990]
[1953],[9],[5],[0],[0],[0.00],[7.6233817989],[22.002126611]
[1953],[9],[6],[0],[0],[0.00],[7.6267287943],[21.989747988]
[1953],[9],[7],[0],[0],[0.00],[7.6297492083],[21.990301937]
[1953],[9],[8],[0],[0],[0.00],[7.6325012247],[21.978045948]
[1953],[9],[9],[0],[0],[0.00],[7.6358470398],[21.973617200]
[1953],[9],[10],[0],[0],[0.00],[7.6383522693],[21.969894459]
[1953],[9],[11],[0],[0],[0.00],[7.6414387937],[21.957567494]
[1953],[9],[12],[0],[0],[0.00],[7.6442723302],[21.958612855]
[1953],[9],[13],[0],[0],[0.00],[7.6467571932],[21.947311433]
[1953],[9],[14],[0],[0],[0.00],[7.6498782297],[21.942700006]
