[Year],[M],[D],[H],[M],[S],[alpha],[dec]
[1984],[4],[2],[0],[0],[0.00],[18.8627878440],[-22.688760750]
[1984],[4],[3],[0],[0],[0.00],[18.8717945658],[-22.679822987]
[1984],[4],[4],[0],[0],[0.00],[18.8823720216],[-22.666513546]
[1984],[4],[5],[0],[0],[0.00],[18.8910029752],[-22.654124974]
[1984],[4],[6],[0],[0],[0.00],[18.8954090402],[-22.647549743]
[1984],[4],[7],[0],[0],[0.00],[18.8962006040],[-22.647643882]
[1984],[4],[8],[0],[0],[0.00],[18.8964606023],[-22.650558503]
[1984],[4],[9],[0],[0],[0.00],[18.8995310475],[-22.650540910]
[1984],[4],[10],[0],[0],[0.00],[18.9065874214],[-22.644077807]
[1984],[4],[11],[0],[0],[0.00],[18.9157743649],[-22.632453336]
[1984],[4],[12],[0],[0],[0.00],[18.9235352407],[-22.620935372]
[1984],[4],[13],[0],[0],[0.00],[18.9271708451],[-22.615013663]
[1984],[4],[14],[0],[0],[0.00],[18.9267920615],[-22.616340056]
[1984],[4],[15],[0],[0],[0.00],[18.9252644057],[-22.621473752]
[1984],[4],[16],[0],[0],[0.00],[18.9261529388],[-22.624396680]
[1984],[4],[17],[0],[0],[0.00],[18.9311370304],[-22.620853597]
[1984],[4],[18],[0],[0],[0.00],[18.9387821643],[-22.611415699]
[1984],[4],[19],[0],[0],[0.00],[18.9455626645],[-22.601167894]
[1984],[4],[20],[0],[0],[0.00],[18.9483984966],[-22.596100516]
[1984],[4],[21],[0],[0],[0.00],[18.9468845333],[-22.598695289]
[1984],[4],[22],[0],[0],[0.00],[18.9436055290],[-22.606062287]
[1984],[4],[23],[0],[0],[0.00],[18.9422847233],[-22.612066553]
[1984],[4],[24],[0],[0],[0.00],[18.9450869502],[-22.611762268]
[1984],[4],[25],[0],[0],[0.00],[18.9510378271],[-22.604932565]
[1984],[4],[26],[0],[0],[0.00],[18.9567130633],[-22.596322633]
[1984],[4],[27],[0],[0],[0.00],[18.9587045359],[-22.592288840]
[1984],[4],[28],[0],[0],[0.00],[18.9560871538],[-22.596133174]
[1984],[4],[29],[0],[0],[0.00],[18.9511063600],[-22.605642467]
[1984],[4],[30],[0],[0],[0.00],[18.9475738824],[-22.614732574]
[1984],[5],[1],[0],[0],[0.00],[18.9481125692],[-22.617855999]
[1984],[5],[2],[0],[0],[0.00],[18.9522418557],[-22.613959883]
[1984],[5],[3],[0],[0],[0.00],[18.9567066607],[-22.607298483]
[1984],[5],[4],[0],[0],[0.00],[18.9578265479],[-22.604438222]
[1984],[5],[5],[0],[0],[0.00],[18.9541612771],[-22.609452820]
[1984],[5],[6],[0],[0],[0.00],[18.9475668099],[-22.620902838]
[1984],[5],[7],[0],[0],[0.00],[18.9418746837],[-22.632923250]
[1984],[5],[8],[0],[0],[0.00],[18.9401263463],[-22.639490202]
[1984],[5],[9],[0],[0],[0.00],[18.9423547793],[-22.638712795]
[1984],[5],[10],[0],[0],[0.00],[18.9455406522],[-22.634217980]
[1984],[5],[11],[0],[0],[0.00],[18.9457955625],[-22.632602380]
[1984],[5],[12],[0],[0],[0.00],[18.9411785948],[-22.638621465]
[1984],[5],[13],[0],[0],[0.00],[18.9331097224],[-22.651677579]
[1984],[5],[14],[0],[0],[0.00],[18.9253678460],[-22.666295411]
[1984],[5],[15],[0],[0],[0.00],[18.9213670442],[-22.676125547]
[1984],[5],[16],[0],[0],[0.00],[18.9216646567],[-22.678473718]
[1984],[5],[17],[0],[0],[0.00],[18.9235374070],[-22.676230820]
[1984],[5],[18],[0],[0],[0.00],[18.9229547130],[-22.675841958]
[1984],[5],[19],[0],[0],[0.00],[18.9174986308],[-22.682621701]
[1984],[5],[20],[0],[0],[0.00],[18.9081195449],[-22.696837854]
[1984],[5],[21],[0],[0],[0.00],[18.8984737826],[-22.713559176]
[1984],[5],[22],[0],[0],[0.00],[18.8922913045],[-22.726288961]
[1984],[5],[23],[0],[0],[0.00],[18.8906547046],[-22.731607386]
[1984],[5],[24],[0],[0],[0.00],[18.8911952398],[-22.731590425]
[1984],[5],[25],[0],[0],[0.00],[18.8898127887],[-22.732347809]
[1984],[5],[26],[0],[0],[0.00],[18.8836464207],[-22.739598231]
[1984],[5],[27],[0],[0],[0.00],[18.8731501852],[-22.754461637]
[1984],[5],[28],[0],[0],[0.00],[18.8617913090],[-22.772682247]
[1984],[5],[29],[0],[0],[0.00],[18.8535552905],[-22.787799783]
[1984],[5],[30],[0],[0],[0.00],[18.8500406034],[-22.795780519]
[1984],[5],[31],[0],[0],[0.00],[18.8492823451],[-22.797846169]
[1984],[6],[1],[0],[0],[0.00],[18.8471818168],[-22.799605931]
[1984],[6],[2],[0],[0],[0.00],[18.8404796503],[-22.807004653]
[1984],[6],[3],[0],[0],[0.00],[18.8291196240],[-22.821953858]
[1984],[6],[4],[0],[0],[0.00],[18.8163141983],[-22.840975739]
[1984],[6],[5],[0],[0],[0.00],[18.8062345606],[-22.857835362]
[1984],[6],[6],[0],[0],[0.00],[18.8009740216],[-22.868027970]
[1984],[6],[7],[0],[0],[0.00],[18.7990152950],[-22.871919037]
[1984],[6],[8],[0],[0],[0.00],[18.7963346094],[-22.874471192]
[1984],[6],[9],[0],[0],[0.00],[18.7893236405],[-22.881670203]
[1984],[6],[10],[0],[0],[0.00],[18.7774088956],[-22.896126415]
[1984],[6],[11],[0],[0],[0.00],[18.7634869193],[-22.915205221]
[1984],[6],[12],[0],[0],[0.00],[18.7518416108],[-22.933070358]
[1984],[6],[13],[0],[0],[0.00],[18.7450301350],[-22.944906555]
[1984],[6],[14],[0],[0],[0.00],[18.7420135474],[-22.950267141]
[1984],[6],[15],[0],[0],[0.00],[18.7389141757],[-22.953360543]
[1984],[6],[16],[0],[0],[0.00],[18.7318363676],[-22.960025693]
[1984],[6],[17],[0],[0],[0.00],[18.7196949554],[-22.973445432]
[1984],[6],[18],[0],[0],[0.00],[18.7050143147],[-22.991855098]
[1984],[6],[19],[0],[0],[0.00],[18.6921140729],[-23.009971090]
[1984],[6],[20],[0],[0],[0.00],[18.6839762170],[-23.022838922]
[1984],[6],[21],[0],[0],[0.00],[18.6800668312],[-23.029274545]
[1984],[6],[22],[0],[0],[0.00],[18.6767243420],[-23.032661270]
[1984],[6],[23],[0],[0],[0.00],[18.6698311767],[-23.038521185]
[1984],[6],[24],[0],[0],[0.00],[18.6578057664],[-23.050464026]
[1984],[6],[25],[0],[0],[0.00],[18.6427538263],[-23.067578535]
[1984],[6],[26],[0],[0],[0.00],[18.6289562005],[-23.085249236]
[1984],[6],[27],[0],[0],[0.00],[18.6197687474],[-23.098551551]
[1984],[6],[28],[0],[0],[0.00],[18.6151737572],[-23.105674380]
[1984],[6],[29],[0],[0],[0.00],[18.6117935298],[-23.109145560]
[1984],[6],[30],[0],[0],[0.00],[18.6053624626],[-23.114019349]
[1984],[7],[1],[0],[0],[0.00],[18.5938276628],[-23.124175073]
[1984],[7],[2],[0],[0],[0.00],[18.5788338844],[-23.139504503]
[1984],[7],[3],[0],[0],[0.00],[18.5645455478],[-23.156142076]
[1984],[7],[4],[0],[0],[0.00],[18.5546356207],[-23.169345114]
[1984],[7],[5],[0],[0],[0.00],[18.5496049658],[-23.176800282]
[1984],[7],[6],[0],[0],[0.00],[18.5464200502],[-23.180191035]
[1984],[7],[7],[0],[0],[0.00],[18.5407409607],[-23.183990283]
[1984],[7],[8],[0],[0],[0.00],[18.5300762559],[-23.192193791]
[1984],[7],[9],[0],[0],[0.00],[18.5155798381],[-23.205410647]
[1984],[7],[10],[0],[0],[0.00],[18.5012244563],[-23.220562325]
[1984],[7],[11],[0],[0],[0.00],[18.4909315332],[-23.233220147]
[1984],[7],[12],[0],[0],[0.00],[18.4857112670],[-23.240705300]
[1984],[7],[13],[0],[0],[0.00],[18.4829309729],[-23.243904211]
[1984],[7],[14],[0],[0],[0.00],[18.4782551194],[-23.246632000]
[1984],[7],[15],[0],[0],[0.00],[18.4687963236],[-23.252859240]
[1984],[7],[16],[0],[0],[0.00],[18.4551956207],[-23.263808989]
[1984],[7],[17],[0],[0],[0.00],[18.4411650139],[-23.277188756]
[1984],[7],[18],[0],[0],[0.00],[18.4308056394],[-23.288981225]
[1984],[7],[19],[0],[0],[0.00],[18.4256194961],[-23.296274780]
[1984],[7],[20],[0],[0],[0.00],[18.4234221286],[-23.299236262]
[1984],[7],[21],[0],[0],[0.00],[18.4199584181],[-23.300989526]
[1984],[7],[22],[0],[0],[0.00],[18.4119979450],[-23.305358456]
[1984],[7],[23],[0],[0],[0.00],[18.3996611895],[-23.314060340]
[1984],[7],[24],[0],[0],[0.00],[18.3863334914],[-23.325553578]
[1984],[7],[25],[0],[0],[0.00],[18.3762193229],[-23.336298259]
[1984],[7],[26],[0],[0],[0.00],[18.3712834817],[-23.343271264]
[1984],[7],[27],[0],[0],[0.00],[18.3698298961],[-23.346014536]
[1984],[7],[28],[0],[0],[0.00],[18.3677604488],[-23.346960215]
[1984],[7],[29],[0],[0],[0.00],[18.3615586339],[-23.349691989]
[1984],[7],[30],[0],[0],[0.00],[18.3508246720],[-23.356304068]
[1984],[7],[31],[0],[0],[0.00],[18.3385589417],[-23.365944094]
[1984],[8],[1],[0],[0],[0.00],[18.3289925363],[-23.375578723]
[1984],[8],[2],[0],[0],[0.00],[18.3245147465],[-23.382171721]
[1984],[8],[3],[0],[0],[0.00],[18.3239429423],[-23.384745208]
[1984],[8],[4],[0],[0],[0.00],[18.3234066857],[-23.385073399]
[1984],[8],[5],[0],[0],[0.00],[18.3191696169],[-23.386434122]
[1984],[8],[6],[0],[0],[0.00],[18.3103235525],[-23.391187169]
[1984],[8],[7],[0],[0],[0.00],[18.2994310861],[-23.399091741]
[1984],[8],[8],[0],[0],[0.00],[18.2906705196],[-23.407622364]
[1984],[8],[9],[0],[0],[0.00],[18.2868090501],[-23.413806115]
[1984],[8],[10],[0],[0],[0.00],[18.2871965594],[-23.416247360]
[1984],[8],[11],[0],[0],[0.00],[18.2882574266],[-23.416118582]
[1984],[8],[12],[0],[0],[0.00],[18.2861040933],[-23.416359818]
[1984],[8],[13],[0],[0],[0.00],[18.2793428258],[-23.419504027]
[1984],[8],[14],[0],[0],[0.00],[18.2700592701],[-23.425837911]
[1984],[8],[15],[0],[0],[0.00],[18.2623064698],[-23.433318879]
[1984],[8],[16],[0],[0],[0.00],[18.2591739599],[-23.439087258]
[1984],[8],[17],[0],[0],[0.00],[18.2605475797],[-23.441424426]
[1984],[8],[18],[0],[0],[0.00],[18.2632093263],[-23.440969955]
[1984],[8],[19],[0],[0],[0.00],[18.2631958417],[-23.440316450]
[1984],[8],[20],[0],[0],[0.00],[18.2586608405],[-23.442096190]
[1984],[8],[21],[0],[0],[0.00],[18.2511805359],[-23.447043267]
[1984],[8],[22],[0],[0],[0.00],[18.2446097901],[-23.453560426]
[1984],[8],[23],[0],[0],[0.00],[18.2423001151],[-23.458925655]
[1984],[8],[24],[0],[0],[0.00],[18.2446670671],[-23.461171038]
[1984],[8],[25],[0],[0],[0.00],[18.2489033762],[-23.460474034]
[1984],[8],[26],[0],[0],[0.00],[18.2510438567],[-23.459092268]
[1984],[8],[27],[0],[0],[0.00],[18.2488309346],[-23.459707834]
[1984],[8],[28],[0],[0],[0.00],[18.2433133427],[-23.463430771]
[1984],[8],[29],[0],[0],[0.00],[18.2380800690],[-23.469061850]
[1984],[8],[30],[0],[0],[0.00],[18.2366737050],[-23.474021621]
[1984],[8],[31],[0],[0],[0.00],[18.2400199794],[-23.476146899]
[1984],[9],[1],[0],[0],[0.00],[18.2457683008],[-23.475217271]
[1984],[9],[2],[0],[0],[0.00],[18.2500267682],[-23.473179688]
[1984],[9],[3],[0],[0],[0.00],[18.2501754201],[-23.472737206]
[1984],[9],[4],[0],[0],[0.00],[18.2467248285],[-23.475322937]
[1984],[9],[5],[0],[0],[0.00],[18.2429366715],[-23.480092242]
[1984],[9],[6],[0],[0],[0.00],[18.2424738762],[-23.484597907]
[1984],[9],[7],[0],[0],[0.00],[18.2467440740],[-23.486513736]
[1984],[9],[8],[0],[0],[0.00],[18.2538891426],[-23.485274602]
[1984],[9],[9],[0],[0],[0.00],[18.2601625363],[-23.482550055]
[1984],[9],[10],[0],[0],[0.00],[18.2626413238],[-23.481055152]
[1984],[9],[11],[0],[0],[0.00],[18.2613035950],[-23.482509925]
[1984],[9],[12],[0],[0],[0.00],[18.2590290800],[-23.486389471]
[1984],[9],[13],[0],[0],[0.00],[18.2595256089],[-23.490363032]
[1984],[9],[14],[0],[0],[0.00],[18.2646437223],[-23.491953966]
[1984],[9],[15],[0],[0],[0.00],[18.2730449736],[-23.490285762]
[1984],[9],[16],[0],[0],[0.00],[18.2811992101],[-23.486777577]
[1984],[9],[17],[0],[0],[0.00],[18.2859434696],[-23.484159305]
[1984],[9],[18],[0],[0],[0.00],[18.2867371328],[-23.484422364]
[1984],[9],[19],[0],[0],[0.00],[18.2860319548],[-23.487341133]
[1984],[9],[20],[0],[0],[0.00],[18.2875058488],[-23.490684078]
[1984],[9],[21],[0],[0],[0.00],[18.2934045068],[-23.491818214]
[1984],[9],[22],[0],[0],[0.00],[18.3029215481],[-23.489568981]
[1984],[9],[23],[0],[0],[0.00],[18.3128073794],[-23.485125060]
[1984],[9],[24],[0],[0],[0.00],[18.3197301252],[-23.481239093]
[1984],[9],[25],[0],[0],[0.00],[18.3226562477],[-23.480172623]
[1984],[9],[26],[0],[0],[0.00],[18.3235701721],[-23.481996373]
[1984],[9],[27],[0],[0],[0.00],[18.3260432110],[-23.484569099]
[1984],[9],[28],[0],[0],[0.00],[18.3326591848],[-23.485086582]
[1984],[9],[29],[0],[0],[0.00],[18.3431476136],[-23.482067521]
[1984],[9],[30],[0],[0],[0.00],[18.3545974936],[-23.476474087]
[1984],[10],[1],[0],[0],[0.00],[18.3635787700],[-23.471091983]
[1984],[10],[2],[0],[0],[0.00],[18.3685992025],[-23.468467295]
[1984],[10],[3],[0],[0],[0.00],[18.3711485608],[-23.468983939]
[1984],[10],[4],[0],[0],[0.00],[18.3746218982],[-23.470593663]
[1984],[10],[5],[0],[0],[0.00],[18.3818772587],[-23.470303336]
[1984],[10],[6],[0],[0],[0.00],[18.3931696846],[-23.466303218]
[1984],[10],[7],[0],[0],[0.00],[18.4059801181],[-23.459316663]
[1984],[10],[8],[0],[0],[0.00],[18.4168576945],[-23.452163511]
[1984],[10],[9],[0],[0],[0.00],[18.4238969164],[-23.447694601]
[1984],[10],[10],[0],[0],[0.00],[18.4280746491],[-23.446642480]
[1984],[10],[11],[0],[0],[0.00],[18.4325420004],[-23.447074345]
[1984],[10],[12],[0],[0],[0.00],[18.4403637597],[-23.445793374]
[1984],[10],[13],[0],[0],[0.00],[18.4523009360],[-23.440622562]
[1984],[10],[14],[0],[0],[0.00],[18.4662694050],[-23.432012252]
[1984],[10],[15],[0],[0],[0.00],[18.4788720432],[-23.422804924]
[1984],[10],[16],[0],[0],[0.00],[18.4878421767],[-23.416178915]
[1984],[10],[17],[0],[0],[0.00],[18.4936390352],[-23.413263653]
[1984],[10],[18],[0],[0],[0.00],[18.4991091216],[-23.412281526]
[1984],[10],[19],[0],[0],[0.00],[18.5074485549],[-23.409830198]
[1984],[10],[20],[0],[0],[0.00],[18.5198919884],[-23.403321666]
[1984],[10],[21],[0],[0],[0.00],[18.5348252860],[-23.392878478]
[1984],[10],[22],[0],[0],[0.00],[18.5489795410],[-23.381334415]
[1984],[10],[23],[0],[0],[0.00],[18.5597860831],[-23.372211289]
[1984],[10],[24],[0],[0],[0.00],[18.5671893480],[-23.367096281]
[1984],[10],[25],[0],[0],[0.00],[18.5736766873],[-23.364429213]
[1984],[10],[26],[0],[0],[0.00],[18.5825001884],[-23.360615626]
[1984],[10],[27],[0],[0],[0.00],[18.5953263276],[-23.352611309]
[1984],[10],[28],[0],[0],[0.00],[18.6110338890],[-23.340140220]
[1984],[10],[29],[0],[0],[0.00],[18.6265504783],[-23.325979109]
[1984],[10],[30],[0],[0],[0.00],[18.6390710458],[-23.313999652]
[1984],[10],[31],[0],[0],[0.00],[18.6480425406],[-23.306309968]
[1984],[11],[1],[0],[0],[0.00],[18.6555470385],[-23.301649772]
[1984],[11],[2],[0],[0],[0.00],[18.6648153186],[-23.296271838]
[1984],[11],[3],[0],[0],[0.00],[18.6778952978],[-23.286640152]
[1984],[11],[4],[0],[0],[0.00],[18.6941735853],[-23.271995689]
[1984],[11],[5],[0],[0],[0.00],[18.7108415687],[-23.254983920]
[1984],[11],[6],[0],[0],[0.00],[18.7249276538],[-23.239814599]
[1984],[11],[7],[0],[0],[0.00],[18.7354075030],[-23.229179777]
[1984],[11],[8],[0],[0],[0.00],[18.7439221348],[-23.222217517]
[1984],[11],[9],[0],[0],[0.00],[18.7536066437],[-23.215090070]
[1984],[11],[10],[0],[0],[0.00],[18.7668329641],[-23.203745023]
[1984],[11],[11],[0],[0],[0.00],[18.7834959928],[-23.186849624]
[1984],[11],[12],[0],[0],[0.00],[18.8011087889],[-23.166824496]
[1984],[11],[13],[0],[0],[0.00],[18.8166080582],[-23.148180184]
[1984],[11],[14],[0],[0],[0.00],[18.8285358753],[-23.134242663]
[1984],[11],[15],[0],[0],[0.00],[18.8380648085],[-23.124659523]
[1984],[11],[16],[0],[0],[0.00],[18.8481606316],[-23.115594191]
[1984],[11],[17],[0],[0],[0.00],[18.8614540030],[-23.102476687]
[1984],[11],[18],[0],[0],[0.00],[18.8783395921],[-23.083306716]
[1984],[11],[19],[0],[0],[0.00],[18.8967031914],[-23.060164205]
[1984],[11],[20],[0],[0],[0.00],[18.9134629652],[-23.037800259]
[1984],[11],[21],[0],[0],[0.00],[18.9267720686],[-23.020211872]
[1984],[11],[22],[0],[0],[0.00],[18.9373184409],[-23.007673398]
[1984],[11],[23],[0],[0],[0.00],[18.9478322899],[-22.996463123]
[1984],[11],[24],[0],[0],[0.00],[18.9611321562],[-22.981518575]
[1984],[11],[25],[0],[0],[0.00],[18.9780886301],[-22.960092407]
[1984],[11],[26],[0],[0],[0.00],[18.9970024325],[-22.933794898]
[1984],[11],[27],[0],[0],[0.00],[19.0148492034],[-22.907526313]
[1984],[11],[28],[0],[0],[0.00],[19.0294473887],[-22.885967977]
[1984],[11],[29],[0],[0],[0.00],[19.0409941984],[-22.870139931]
[1984],[11],[30],[0],[0],[0.00],[19.0519226266],[-22.856576872]
[1984],[12],[1],[0],[0],[0.00],[19.0651671818],[-22.839779138]
[1984],[12],[2],[0],[0],[0.00],[19.0820437104],[-22.816183606]
[1984],[12],[3],[0],[0],[0.00],[19.1013007109],[-22.786790478]
[1984],[12],[4],[0],[0],[0.00],[19.1200441620],[-22.756530843]
[1984],[12],[5],[0],[0],[0.00],[19.1358179068],[-22.730757769]
[1984],[12],[6],[0],[0],[0.00],[19.1483359817],[-22.711342942]
[1984],[12],[7],[0],[0],[0.00],[19.1596825302],[-22.695231363]
[1984],[12],[8],[0],[0],[0.00],[19.1728314836],[-22.676577679]
[1984],[12],[9],[0],[0],[0.00],[19.1895005940],[-22.650961629]
[1984],[12],[10],[0],[0],[0.00],[19.2089089750],[-22.618627584]
[1984],[12],[11],[0],[0],[0.00],[19.2283631807],[-22.584388989]
[1984],[12],[12],[0],[0],[0.00],[19.2451983687],[-22.554223711]
[1984],[12],[13],[0],[0],[0.00],[19.2586610448],[-22.530948633]
[1984],[12],[14],[0],[0],[0.00],[19.2704421475],[-22.512088244]
[1984],[12],[15],[0],[0],[0.00],[19.2834806116],[-22.491573250]
[1984],[12],[16],[0],[0],[0.00],[19.2998448989],[-22.464112378]
[1984],[12],[17],[0],[0],[0.00],[19.3192353470],[-22.429053681]
[1984],[12],[18],[0],[0],[0.00],[19.3392212589],[-22.390926638]
[1984],[12],[19],[0],[0],[0.00],[19.3569981626],[-22.356255102]
[1984],[12],[20],[0],[0],[0.00],[19.3713734378],[-22.328866266]
[1984],[12],[21],[0],[0],[0.00],[19.3836098533],[-22.307037679]
[1984],[12],[22],[0],[0],[0.00],[19.3965360728],[-22.284635841]
[1984],[12],[23],[0],[0],[0.00],[19.4125112138],[-22.255524328]
[1984],[12],[24],[0],[0],[0.00],[19.4317171799],[-22.218026731]
[1984],[12],[25],[0],[0],[0.00],[19.4520443032],[-22.176200202]
[1984],[12],[26],[0],[0],[0.00],[19.4706200300],[-22.137001021]
[1984],[12],[27],[0],[0],[0.00],[19.4858489584],[-22.105306855]
[1984],[12],[28],[0],[0],[0.00],[19.4985420741],[-22.080318738]
[1984],[12],[29],[0],[0],[0.00],[19.5113485755],[-22.056023493]
[1984],[12],[30],[0],[0],[0.00],[19.5268548684],[-22.025499024]
[1984],[12],[31],[0],[0],[0.00],[19.5457129310],[-21.985937998]
[1985],[1],[1],[0],[0],[0.00],[19.5661823091],[-21.940730886]
[1985],[1],[2],[0],[0],[0.00],[19.5853967429],[-21.897113380]
[1985],[1],[3],[0],[0],[0.00],[19.6014057362],[-21.861009843]
[1985],[1],[4],[0],[0],[0.00],[19.6145549522],[-21.832702716]
[1985],[1],[5],[0],[0],[0.00],[19.6272481077],[-21.806510070]
[1985],[1],[6],[0],[0],[0.00],[19.6422290392],[-21.774829026]
[1985],[1],[7],[0],[0],[0.00],[19.6605987919],[-21.733639672]
[1985],[1],[8],[0],[0],[0.00],[19.6810265336],[-21.685463400]
[1985],[1],[9],[0],[0],[0.00],[19.7007234119],[-21.637634437]
[1985],[1],[10],[0],[0],[0.00],[19.7174368895],[-21.597085010]
[1985],[1],[11],[0],[0],[0.00],[19.7310446431],[-21.565316816]
[1985],[1],[12],[0],[0],[0.00],[19.7436479009],[-21.537199323]
[1985],[1],[13],[0],[0],[0.00],[19.7580758778],[-21.504591796]
[1985],[1],[14],[0],[0],[0.00],[19.7758435421],[-21.462225517]
[1985],[1],[15],[0],[0],[0.00],[19.7960587223],[-21.411560790]
[1985],[1],[16],[0],[0],[0.00],[19.8160808328],[-21.359816141]
[1985],[1],[17],[0],[0],[0.00],[19.8334156667],[-21.314847053]
[1985],[1],[18],[0],[0],[0.00],[19.8474794545],[-21.279487981]
[1985],[1],[19],[0],[0],[0.00],[19.8600186101],[-21.249396282]
[1985],[1],[20],[0],[0],[0.00],[19.8738745618],[-21.216077092]
[1985],[1],[21],[0],[0],[0.00],[19.8909345621],[-21.173012292]
[1985],[1],[22],[0],[0],[0.00],[19.9107643439],[-21.120422850]
[1985],[1],[23],[0],[0],[0.00],[19.9309375397],[-21.065179395]
[1985],[1],[24],[0],[0],[0.00],[19.9487824574],[-21.015938343]
[1985],[1],[25],[0],[0],[0.00],[19.9632731460],[-20.976940478]
[1985],[1],[26],[0],[0],[0.00],[19.9757616465],[-20.944854421]
[1985],[1],[27],[0],[0],[0.00],[19.9890284655],[-20.911051033]
[1985],[1],[28],[0],[0],[0.00],[20.0052813146],[-20.867814490]
[1985],[1],[29],[0],[0],[0.00],[20.0245533291],[-20.813968739]
[1985],[1],[30],[0],[0],[0.00],[20.0446946936],[-20.755783149]
[1985],[1],[31],[0],[0],[0.00],[20.0629252605],[-20.702544685]
[1985],[2],[1],[0],[0],[0.00],[20.0778041535],[-20.659936191]
[1985],[2],[2],[0],[0],[0.00],[20.0902569725],[-20.625854637]
[1985],[2],[3],[0],[0],[0.00],[20.1029337948],[-20.591780306]
[1985],[2],[4],[0],[0],[0.00],[20.1183051079],[-20.548895125]
[1985],[2],[5],[0],[0],[0.00],[20.1368693594],[-20.494500823]
[1985],[2],[6],[0],[0],[0.00],[20.1568064803],[-20.434012670]
[1985],[2],[7],[0],[0],[0.00],[20.1752973620],[-20.377143869]
[1985],[2],[8],[0],[0],[0.00],[20.1905248007],[-20.331001482]
[1985],[2],[9],[0],[0],[0.00],[20.2029667095],[-20.294902844]
[1985],[2],[10],[0],[0],[0.00],[20.2150745049],[-20.260709756]
[1985],[2],[11],[0],[0],[0.00],[20.2295162068],[-20.218652388]
[1985],[2],[12],[0],[0],[0.00],[20.2472426558],[-20.164425092]
[1985],[2],[13],[0],[0],[0.00],[20.2668107580],[-20.102333303]
[1985],[2],[14],[0],[0],[0.00],[20.2854322255],[-20.042278353]
[1985],[2],[15],[0],[0],[0.00],[20.3009572419],[-19.992735534]
[1985],[2],[16],[0],[0],[0.00],[20.3134040266],[-19.954609659]
[1985],[2],[17],[0],[0],[0.00],[20.3249631984],[-19.920426897]
[1985],[2],[18],[0],[0],[0.00],[20.3384332319],[-19.879656295]
[1985],[2],[19],[0],[0],[0.00],[20.3551942341],[-19.826346246]
[1985],[2],[20],[0],[0],[0.00],[20.3742164389],[-19.763459151]
[1985],[2],[21],[0],[0],[0.00],[20.3928127005],[-19.700815582]
[1985],[2],[22],[0],[0],[0.00],[20.4085550711],[-19.648140988]
[1985],[2],[23],[0],[0],[0.00],[20.4210014965],[-19.608052814]
[1985],[2],[24],[0],[0],[0.00],[20.4320255654],[-19.574028881]
[1985],[2],[25],[0],[0],[0.00],[20.4444854493],[-19.535014493]
[1985],[2],[26],[0],[0],[0.00],[20.4601593607],[-19.483417813]
[1985],[2],[27],[0],[0],[0.00],[20.4784602227],[-19.420636996]
[1985],[2],[28],[0],[0],[0.00],[20.4968684396],[-19.356126070]
[1985],[3],[1],[0],[0],[0.00],[20.5127359388],[-19.300700822]
[1985],[3],[2],[0],[0],[0.00],[20.5251693367],[-19.258773559]
[1985],[3],[3],[0],[0],[0.00],[20.5356783862],[-19.225045272]
[1985],[3],[4],[0],[0],[0.00],[20.5471109130],[-19.188203462]
[1985],[3],[5],[0],[0],[0.00],[20.5616000725],[-19.139086204]
[1985],[3],[6],[0],[0],[0.00],[20.5790185665],[-19.077346917]
[1985],[3],[7],[0],[0],[0.00],[20.5970789229],[-19.011768094]
[1985],[3],[8],[0],[0],[0.00],[20.6129773076],[-18.954042087]
[1985],[3],[9],[0],[0],[0.00],[20.6253869841],[-18.910410535]
[1985],[3],[10],[0],[0],[0.00],[20.6354123104],[-18.877062538]
[1985],[3],[11],[0],[0],[0.00],[20.6458200379],[-18.842727371]
[1985],[3],[12],[0],[0],[0.00],[20.6590493808],[-18.796789246]
[1985],[3],[13],[0],[0],[0.00],[20.6754400553],[-18.737014404]
[1985],[3],[14],[0],[0],[0.00],[20.6929943128],[-18.671214221]
[1985],[3],[15],[0],[0],[0.00],[20.7088172582],[-18.611715225]
[1985],[3],[16],[0],[0],[0.00],[20.7211759024],[-18.566572169]
[1985],[3],[17],[0],[0],[0.00],[20.7307396833],[-18.533688337]
[1985],[3],[18],[0],[0],[0.00],[20.7401254589],[-18.502155640]
[1985],[3],[19],[0],[0],[0.00],[20.7520207264],[-18.460085287]
[1985],[3],[20],[0],[0],[0.00],[20.7672301160],[-18.403259765]
[1985],[3],[21],[0],[0],[0.00],[20.7840995379],[-18.338218751]
[1985],[3],[22],[0],[0],[0.00],[20.7997125021],[-18.277634103]
[1985],[3],[23],[0],[0],[0.00],[20.8119652995],[-18.231302976]
[1985],[3],[24],[0],[0],[0.00],[20.8210709075],[-18.199038056]
[1985],[3],[25],[0],[0],[0.00],[20.8294329288],[-18.170615707]
[1985],[3],[26],[0],[0],[0.00],[20.8399263859],[-18.133093995]
[1985],[3],[27],[0],[0],[0.00],[20.8538089387],[-18.080224627]
[1985],[3],[28],[0],[0],[0.00],[20.8698148602],[-18.016999562]
[1985],[3],[29],[0],[0],[0.00],[20.8850737015],[-17.956128635]
[1985],[3],[30],[0],[0],[0.00],[20.8971559096],[-17.909018018]
[1985],[3],[31],[0],[0],[0.00],[20.9058076662],[-17.877532268]
[1985],[4],[1],[0],[0],[0.00],[20.9131586500],[-17.852460901]
[1985],[4],[2],[0],[0],[0.00],[20.9222045748],[-17.820082297]
[1985],[4],[3],[0],[0],[0.00],[20.9346342527],[-17.772127884]
