[Year],[M],[D],[H],[M],[S],[alpha],[dec]
[1973],[3],[29],[0],[0],[0.00],[16.4131700308],[-19.975325550]
[1973],[3],[30],[0],[0],[0.00],[16.4123321388],[-19.969139944]
[1973],[3],[31],[0],[0],[0.00],[16.4117040622],[-19.965712860]
[1973],[4],[1],[0],[0],[0.00],[16.4111286906],[-19.965977552]
[1973],[4],[2],[0],[0],[0.00],[16.4103580876],[-19.966957108]
[1973],[4],[3],[0],[0],[0.00],[16.4093113662],[-19.964855116]
[1973],[4],[4],[0],[0],[0.00],[16.4081591457],[-19.959000746]
[1973],[4],[5],[0],[0],[0.00],[16.4071468550],[-19.952549015]
[1973],[4],[6],[0],[0],[0.00],[16.4063404289],[-19.949208966]
[1973],[4],[7],[0],[0],[0.00],[16.4055582017],[-19.949391984]
[1973],[4],[8],[0],[0],[0.00],[16.4045598813],[-19.949780908]
[1973],[4],[9],[0],[0],[0.00],[16.4032966183],[-19.946774914]
[1973],[4],[10],[0],[0],[0.00],[16.4019622732],[-19.940231706]
[1973],[4],[11],[0],[0],[0.00],[16.4007926939],[-19.933619028]
[1973],[4],[12],[0],[0],[0.00],[16.3998214614],[-19.930417843]
[1973],[4],[13],[0],[0],[0.00],[16.3988454473],[-19.930506832]
[1973],[4],[14],[0],[0],[0.00],[16.3976361410],[-19.930285024]
[1973],[4],[15],[0],[0],[0.00],[16.3961774841],[-19.926412075]
[1973],[4],[16],[0],[0],[0.00],[16.3946830472],[-19.919279917]
[1973],[4],[17],[0],[0],[0.00],[16.3933748488],[-19.912609490]
[1973],[4],[18],[0],[0],[0.00],[16.3922534709],[-19.909590633]
[1973],[4],[19],[0],[0],[0.00],[16.3910978865],[-19.909568355]
[1973],[4],[20],[0],[0],[0.00],[16.3896953955],[-19.908720227]
[1973],[4],[21],[0],[0],[0.00],[16.3880630199],[-19.904027294]
[1973],[4],[22],[0],[0],[0.00],[16.3864303080],[-19.896411949]
[1973],[4],[23],[0],[0],[0.00],[16.3850016090],[-19.889783893]
[1973],[4],[24],[0],[0],[0.00],[16.3837445870],[-19.886983704]
[1973],[4],[25],[0],[0],[0.00],[16.3824242833],[-19.886831504]
[1973],[4],[26],[0],[0],[0.00],[16.3808475867],[-19.885350227]
[1973],[4],[27],[0],[0],[0.00],[16.3790643079],[-19.879897722]
[1973],[4],[28],[0],[0],[0.00],[16.3773159711],[-19.871913293]
[1973],[4],[29],[0],[0],[0.00],[16.3757857538],[-19.865426992]
[1973],[4],[30],[0],[0],[0.00],[16.3744090757],[-19.862877911]
[1973],[5],[1],[0],[0],[0.00],[16.3729412396],[-19.862579694]
[1973],[5],[2],[0],[0],[0.00],[16.3712121164],[-19.860470691]
[1973],[5],[3],[0],[0],[0.00],[16.3693034149],[-19.854334378]
[1973],[5],[4],[0],[0],[0.00],[16.3674644443],[-19.846103819]
[1973],[5],[5],[0],[0],[0.00],[16.3658541198],[-19.839858308]
[1973],[5],[6],[0],[0],[0.00],[16.3643768689],[-19.837590185]
[1973],[5],[7],[0],[0],[0.00],[16.3627825650],[-19.837134303]
[1973],[5],[8],[0],[0],[0.00],[16.3609269351],[-19.834416239]
[1973],[5],[9],[0],[0],[0.00],[16.3589219943],[-19.827686113]
[1973],[5],[10],[0],[0],[0.00],[16.3570203687],[-19.819338132]
[1973],[5],[11],[0],[0],[0.00],[16.3553539024],[-19.813428217]
[1973],[5],[12],[0],[0],[0.00],[16.3537976645],[-19.811464566]
[1973],[5],[13],[0],[0],[0.00],[16.3521003408],[-19.810839911]
[1973],[5],[14],[0],[0],[0.00],[16.3501458197],[-19.807539561]
[1973],[5],[15],[0],[0],[0.00],[16.3480742898],[-19.800313076]
[1973],[5],[16],[0],[0],[0.00],[16.3461372689],[-19.791974821]
[1973],[5],[17],[0],[0],[0.00],[16.3444373616],[-19.786485182]
[1973],[5],[18],[0],[0],[0.00],[16.3428225959],[-19.784839944]
[1973],[5],[19],[0],[0],[0.00],[16.3410448743],[-19.784034976]
[1973],[5],[20],[0],[0],[0.00],[16.3390181856],[-19.780187154]
[1973],[5],[21],[0],[0],[0.00],[16.3369083970],[-19.772569231]
[1973],[5],[22],[0],[0],[0.00],[16.3349616418],[-19.764366861]
[1973],[5],[23],[0],[0],[0.00],[16.3332497147],[-19.759374244]
[1973],[5],[24],[0],[0],[0.00],[16.3315964138],[-19.758055824]
[1973],[5],[25],[0],[0],[0.00],[16.3297611743],[-19.757063270]
[1973],[5],[26],[0],[0],[0.00],[16.3276894605],[-19.752714525]
[1973],[5],[27],[0],[0],[0.00],[16.3255698718],[-19.744819589]
[1973],[5],[28],[0],[0],[0.00],[16.3236389986],[-19.736879487]
[1973],[5],[29],[0],[0],[0.00],[16.3219368084],[-19.732454444]
[1973],[5],[30],[0],[0],[0.00],[16.3202660833],[-19.731468403]
[1973],[5],[31],[0],[0],[0.00],[16.3183979361],[-19.730287954]
[1973],[6],[1],[0],[0],[0.00],[16.3163101116],[-19.725497943]
[1973],[6],[2],[0],[0],[0.00],[16.3142106137],[-19.717449660]
[1973],[6],[3],[0],[0],[0.00],[16.3123225176],[-19.709897546]
[1973],[6],[4],[0],[0],[0.00],[16.3106534670],[-19.706104134]
[1973],[6],[5],[0],[0],[0.00],[16.3089886941],[-19.705453521]
[1973],[6],[6],[0],[0],[0.00],[16.3071147554],[-19.704091437]
[1973],[6],[7],[0],[0],[0.00],[16.3050417358],[-19.698930325]
[1973],[6],[8],[0],[0],[0.00],[16.3029932255],[-19.690856574]
[1973],[6],[9],[0],[0],[0.00],[16.3011749220],[-19.683811261]
[1973],[6],[10],[0],[0],[0.00],[16.2995621006],[-19.680701050]
[1973],[6],[11],[0],[0],[0.00],[16.2979261315],[-19.680381024]
[1973],[6],[12],[0],[0],[0.00],[16.2960725029],[-19.678844641]
[1973],[6],[13],[0],[0],[0.00],[16.2940432393],[-19.673386863]
[1973],[6],[14],[0],[0],[0.00],[16.2920736298],[-19.665413443]
[1973],[6],[15],[0],[0],[0.00],[16.2903486659],[-19.658982240]
[1973],[6],[16],[0],[0],[0.00],[16.2888119629],[-19.656592763]
[1973],[6],[17],[0],[0],[0.00],[16.2872250832],[-19.656591859]
[1973],[6],[18],[0],[0],[0.00],[16.2854156882],[-19.654892066]
[1973],[6],[19],[0],[0],[0.00],[16.2834568623],[-19.649218586]
[1973],[6],[20],[0],[0],[0.00],[16.2815915727],[-19.641471151]
[1973],[6],[21],[0],[0],[0.00],[16.2799811681],[-19.635752428]
[1973],[6],[22],[0],[0],[0.00],[16.2785388359],[-19.634111015]
[1973],[6],[23],[0],[0],[0.00],[16.2770204926],[-19.634415559]
[1973],[6],[24],[0],[0],[0.00],[16.2752787792],[-19.632570283]
[1973],[6],[25],[0],[0],[0.00],[16.2734164196],[-19.626770233]
[1973],[6],[26],[0],[0],[0.00],[16.2716799363],[-19.619374655]
[1973],[6],[27],[0],[0],[0.00],[16.2702045268],[-19.614458380]
[1973],[6],[28],[0],[0],[0.00],[16.2688746877],[-19.613583719]
[1973],[6],[29],[0],[0],[0.00],[16.2674448988],[-19.614179819]
[1973],[6],[30],[0],[0],[0.00],[16.2657951144],[-19.612215023]
[1973],[7],[1],[0],[0],[0.00],[16.2640557464],[-19.606384902]
[1973],[7],[2],[0],[0],[0.00],[16.2624726640],[-19.599465255]
[1973],[7],[3],[0],[0],[0.00],[16.2611527729],[-19.595430987]
[1973],[7],[4],[0],[0],[0.00],[16.2599539508],[-19.595331592]
[1973],[7],[5],[0],[0],[0.00],[16.2586332740],[-19.596203147]
[1973],[7],[6],[0],[0],[0.00],[16.2570996918],[-19.594148913]
[1973],[7],[7],[0],[0],[0.00],[16.2555087618],[-19.588386293]
[1973],[7],[8],[0],[0],[0.00],[16.2541014519],[-19.582057299]
[1973],[7],[9],[0],[0],[0.00],[16.2529547122],[-19.578967190]
[1973],[7],[10],[0],[0],[0.00],[16.2519023597],[-19.579635956]
[1973],[7],[11],[0],[0],[0.00],[16.2507081485],[-19.580760378]
[1973],[7],[12],[0],[0],[0.00],[16.2493113832],[-19.578646961]
[1973],[7],[13],[0],[0],[0.00],[16.2478900302],[-19.573046910]
[1973],[7],[14],[0],[0],[0.00],[16.2466762207],[-19.567411936]
[1973],[7],[15],[0],[0],[0.00],[16.2457159555],[-19.565311535]
[1973],[7],[16],[0],[0],[0.00],[16.2448220306],[-19.566729272]
[1973],[7],[17],[0],[0],[0.00],[16.2437688611],[-19.568082200]
[1973],[7],[18],[0],[0],[0.00],[16.2425269567],[-19.565944163]
[1973],[7],[19],[0],[0],[0.00],[16.2412935877],[-19.560602235]
[1973],[7],[20],[0],[0],[0.00],[16.2402882644],[-19.555755933]
[1973],[7],[21],[0],[0],[0.00],[16.2395255352],[-19.554677474]
[1973],[7],[22],[0],[0],[0.00],[16.2388005138],[-19.556816785]
[1973],[7],[23],[0],[0],[0.00],[16.2379020335],[-19.558375401]
[1973],[7],[24],[0],[0],[0.00],[16.2368321233],[-19.556253271]
[1973],[7],[25],[0],[0],[0.00],[16.2358039505],[-19.551265651]
[1973],[7],[26],[0],[0],[0.00],[16.2350208469],[-19.547293856]
[1973],[7],[27],[0],[0],[0.00],[16.2344659069],[-19.547257000]
[1973],[7],[28],[0],[0],[0.00],[16.2339201293],[-19.550083670]
[1973],[7],[29],[0],[0],[0.00],[16.2331901958],[-19.551827371]
[1973],[7],[30],[0],[0],[0.00],[16.2323093635],[-19.549766443]
[1973],[7],[31],[0],[0],[0.00],[16.2315029437],[-19.545226992]
[1973],[8],[1],[0],[0],[0.00],[16.2309546930],[-19.542203143]
[1973],[8],[2],[0],[0],[0.00],[16.2306166249],[-19.543211704]
[1973],[8],[3],[0],[0],[0.00],[16.2302592619],[-19.546681404]
[1973],[8],[4],[0],[0],[0.00],[16.2297101420],[-19.548587358]
[1973],[8],[5],[0],[0],[0.00],[16.2290328956],[-19.546631491]
[1973],[8],[6],[0],[0],[0.00],[16.2284610670],[-19.542624646]
[1973],[8],[7],[0],[0],[0.00],[16.2281558678],[-19.540603648]
[1973],[8],[8],[0],[0],[0.00],[16.2280392520],[-19.542641745]
[1973],[8],[9],[0],[0],[0.00],[16.2278752353],[-19.546698410]
[1973],[8],[10],[0],[0],[0.00],[16.2275150543],[-19.548741094]
[1973],[8],[11],[0],[0],[0.00],[16.2270515450],[-19.546932749]
[1973],[8],[12],[0],[0],[0.00],[16.2267225997],[-19.543534543]
[1973],[8],[13],[0],[0],[0.00],[16.2266643828],[-19.542555708]
[1973],[8],[14],[0],[0],[0.00],[16.2267703269],[-19.545592833]
[1973],[8],[15],[0],[0],[0.00],[16.2268019874],[-19.550174659]
[1973],[8],[16],[0],[0],[0.00],[16.2266367104],[-19.552331067]
[1973],[8],[17],[0],[0],[0.00],[16.2263948612],[-19.550714858]
[1973],[8],[18],[0],[0],[0.00],[16.2263147083],[-19.547995370]
[1973],[8],[19],[0],[0],[0.00],[16.2265052589],[-19.548085012]
[1973],[8],[20],[0],[0],[0.00],[16.2268334023],[-19.552079262]
[1973],[8],[21],[0],[0],[0.00],[16.2270622923],[-19.557121859]
[1973],[8],[22],[0],[0],[0.00],[16.2270973480],[-19.559373398]
[1973],[8],[23],[0],[0],[0.00],[16.2270843265],[-19.557996392]
[1973],[8],[24],[0],[0],[0.00],[16.2272578719],[-19.556019294]
[1973],[8],[25],[0],[0],[0.00],[16.2276981126],[-19.557190642]
[1973],[8],[26],[0],[0],[0.00],[16.2282477142],[-19.562089202]
[1973],[8],[27],[0],[0],[0.00],[16.2286753450],[-19.567525608]
[1973],[8],[28],[0],[0],[0.00],[16.2289158815],[-19.569856360]
[1973],[8],[29],[0],[0],[0.00],[16.2291378064],[-19.568764291]
[1973],[8],[30],[0],[0],[0.00],[16.2295680928],[-19.567582031]
[1973],[8],[31],[0],[0],[0.00],[16.2302566448],[-19.569830673]
[1973],[9],[1],[0],[0],[0.00],[16.2310245509],[-19.575565923]
[1973],[9],[2],[0],[0],[0.00],[16.2316498036],[-19.581322688]
[1973],[9],[3],[0],[0],[0.00],[16.2320976907],[-19.583714770]
[1973],[9],[4],[0],[0],[0.00],[16.2325565001],[-19.582947095]
[1973],[9],[5],[0],[0],[0.00],[16.2332417685],[-19.582597104]
[1973],[9],[6],[0],[0],[0.00],[16.2341724930],[-19.585899733]
[1973],[9],[7],[0],[0],[0.00],[16.2351513484],[-19.592390639]
[1973],[9],[8],[0],[0],[0.00],[16.2359694541],[-19.598390737]
[1973],[9],[9],[0],[0],[0.00],[16.2366230810],[-19.600827506]
[1973],[9],[10],[0],[0],[0.00],[16.2373171484],[-19.600420670]
[1973],[9],[11],[0],[0],[0.00],[16.2382521972],[-19.600929385]
[1973],[9],[12],[0],[0],[0.00],[16.2394161174],[-19.605249077]
[1973],[9],[13],[0],[0],[0.00],[16.2405965940],[-19.612407152]
[1973],[9],[14],[0],[0],[0.00],[16.2416014215],[-19.618575223]
[1973],[9],[15],[0],[0],[0.00],[16.2424578888],[-19.621044801]
[1973],[9],[16],[0],[0],[0.00],[16.2433840792],[-19.621034302]
[1973],[9],[17],[0],[0],[0.00],[16.2445622064],[-19.622418949]
[1973],[9],[18],[0],[0],[0.00],[16.2459493465],[-19.627707567]
[1973],[9],[19],[0],[0],[0.00],[16.2473218476],[-19.635439612]
[1973],[9],[20],[0],[0],[0.00],[16.2485074278],[-19.641703922]
[1973],[9],[21],[0],[0],[0.00],[16.2495638698],[-19.644199551]
[1973],[9],[22],[0],[0],[0.00],[16.2507186563],[-19.644619000]
[1973],[9],[23],[0],[0],[0.00],[16.2521325304],[-19.646886373]
[1973],[9],[24],[0],[0],[0.00],[16.2537324275],[-19.653083652]
[1973],[9],[25],[0],[0],[0.00],[16.2552870773],[-19.661290635]
[1973],[9],[26],[0],[0],[0.00],[16.2566469357],[-19.667580607]
[1973],[9],[27],[0],[0],[0.00],[16.2578991683],[-19.670096344]
[1973],[9],[28],[0],[0],[0.00],[16.2592766793],[-19.670972095]
[1973],[9],[29],[0],[0],[0.00],[16.2609159328],[-19.674113612]
[1973],[9],[30],[0],[0],[0.00],[16.2627149301],[-19.681143608]
[1973],[10],[1],[0],[0],[0.00],[16.2644387220],[-19.689718287]
[1973],[10],[2],[0],[0],[0.00],[16.2659630789],[-19.695962513]
[1973],[10],[3],[0],[0],[0.00],[16.2674031057],[-19.698491398]
[1973],[10],[4],[0],[0],[0.00],[16.2689932052],[-19.699841682]
[1973],[10],[5],[0],[0],[0.00],[16.2708432838],[-19.703834622]
[1973],[10],[6],[0],[0],[0.00],[16.2728242077],[-19.711609331]
[1973],[10],[7],[0],[0],[0.00],[16.2747014426],[-19.720441274]
[1973],[10],[8],[0],[0],[0.00],[16.2763782858],[-19.726572480]
[1973],[10],[9],[0],[0],[0.00],[16.2779958795],[-19.729110733]
[1973],[10],[10],[0],[0],[0.00],[16.2797861398],[-19.730949520]
[1973],[10],[11],[0],[0],[0.00],[16.2818305252],[-19.735761324]
[1973],[10],[12],[0],[0],[0.00],[16.2839749810],[-19.744185516]
[1973],[10],[13],[0],[0],[0.00],[16.2859894637],[-19.753165593]
[1973],[10],[14],[0],[0],[0.00],[16.2878065475],[-19.759123763]
[1973],[10],[15],[0],[0],[0.00],[16.2895910621],[-19.761672390]
[1973],[10],[16],[0],[0],[0.00],[16.2915684629],[-19.764010360]
[1973],[10],[17],[0],[0],[0.00],[16.2937903094],[-19.769600020]
[1973],[10],[18],[0],[0],[0.00],[16.2960802235],[-19.778573179]
[1973],[10],[19],[0],[0],[0.00],[16.2982166065],[-19.787595110]
[1973],[10],[20],[0],[0],[0.00],[16.3001624859],[-19.793327532]
[1973],[10],[21],[0],[0],[0.00],[16.3021034981],[-19.795890670]
[1973],[10],[22],[0],[0],[0.00],[16.3042546108],[-19.798732640]
[1973],[10],[23],[0],[0],[0.00],[16.3066363875],[-19.805048148]
[1973],[10],[24],[0],[0],[0.00],[16.3090530031],[-19.814462063]
[1973],[10],[25],[0],[0],[0.00],[16.3112950782],[-19.823419446]
[1973],[10],[26],[0],[0],[0.00],[16.3133567575],[-19.828876589]
[1973],[10],[27],[0],[0],[0.00],[16.3154412829],[-19.831456654]
[1973],[10],[28],[0],[0],[0.00],[16.3177493443],[-19.834797394]
[1973],[10],[29],[0],[0],[0.00],[16.3202700458],[-19.841773450]
[1973],[10],[30],[0],[0],[0.00],[16.3227914799],[-19.851511965]
[1973],[10],[31],[0],[0],[0.00],[16.3251202300],[-19.860299196]
[1973],[11],[1],[0],[0],[0.00],[16.3272818435],[-19.865435972]
[1973],[11],[2],[0],[0],[0.00],[16.3294937609],[-19.868035322]
[1973],[11],[3],[0],[0],[0.00],[16.3319388964],[-19.871862356]
[1973],[11],[4],[0],[0],[0.00],[16.3345750009],[-19.879424788]
[1973],[11],[5],[0],[0],[0.00],[16.3371777620],[-19.889369275]
[1973],[11],[6],[0],[0],[0.00],[16.3395732225],[-19.897886774]
[1973],[11],[7],[0],[0],[0.00],[16.3418180673],[-19.902666545]
[1973],[11],[8],[0],[0],[0.00],[16.3441402296],[-19.905290409]
[1973],[11],[9],[0],[0],[0.00],[16.3467015870],[-19.909586771]
[1973],[11],[10],[0],[0],[0.00],[16.3494291479],[-19.917655757]
[1973],[11],[11],[0],[0],[0.00],[16.3520900978],[-19.927688472]
[1973],[11],[12],[0],[0],[0.00],[16.3545331284],[-19.935845235]
[1973],[11],[13],[0],[0],[0.00],[16.3568452589],[-19.940241000]
[1973],[11],[14],[0],[0],[0.00],[16.3592609793],[-19.942897704]
[1973],[11],[15],[0],[0],[0.00],[16.3619181516],[-19.947642162]
[1973],[11],[16],[0],[0],[0.00],[16.3647141002],[-19.956132934]
[1973],[11],[17],[0],[0],[0.00],[16.3674114767],[-19.966137636]
[1973],[11],[18],[0],[0],[0.00],[16.3698843137],[-19.973850625]
[1973],[11],[19],[0],[0],[0.00],[16.3722484878],[-19.977842577]
[1973],[11],[20],[0],[0],[0.00],[16.3747408249],[-19.980539785]
[1973],[11],[21],[0],[0],[0.00],[16.3774724745],[-19.985702928]
[1973],[11],[22],[0],[0],[0.00],[16.3803126069],[-19.994522460]
[1973],[11],[23],[0],[0],[0.00],[16.3830234444],[-20.004381515]
[1973],[11],[24],[0],[0],[0.00],[16.3855067277],[-20.011572597]
[1973],[11],[25],[0],[0],[0.00],[16.3879053389],[-20.015144878]
[1973],[11],[26],[0],[0],[0.00],[16.3904542996],[-20.017887092]
[1973],[11],[27],[0],[0],[0.00],[16.3932359444],[-20.023430747]
[1973],[11],[28],[0],[0],[0.00],[16.3960934645],[-20.032479462]
[1973],[11],[29],[0],[0],[0.00],[16.3987929227],[-20.042077061]
[1973],[11],[30],[0],[0],[0.00],[16.4012657640],[-20.048676486]
[1973],[12],[1],[0],[0],[0.00],[16.4036795892],[-20.051820339]
[1973],[12],[2],[0],[0],[0.00],[16.4062634826],[-20.054612082]
[1973],[12],[3],[0],[0],[0.00],[16.4090693310],[-20.060493191]
[1973],[12],[4],[0],[0],[0.00],[16.4119169732],[-20.069669540]
[1973],[12],[5],[0],[0],[0.00],[16.4145805310],[-20.078896101]
[1973],[12],[6],[0],[0],[0.00],[16.4170226255],[-20.084845734]
[1973],[12],[7],[0],[0],[0.00],[16.4194328102],[-20.087561350]
[1973],[12],[8],[0],[0],[0.00],[16.4220301389],[-20.090408394]
[1973],[12],[9],[0],[0],[0.00],[16.4248349175],[-20.096580573]
[1973],[12],[10],[0],[0],[0.00],[16.4276466841],[-20.105783124]
[1973],[12],[11],[0],[0],[0.00],[16.4302517319],[-20.114537163]
[1973],[12],[12],[0],[0],[0.00],[16.4326447764],[-20.119791242]
[1973],[12],[13],[0],[0],[0.00],[16.4350340964],[-20.122087263]
[1973],[12],[14],[0],[0],[0.00],[16.4376246702],[-20.124995595]
[1973],[12],[15],[0],[0],[0.00],[16.4404045101],[-20.131408308]
[1973],[12],[16],[0],[0],[0.00],[16.4431561474],[-20.140535052]
[1973],[12],[17],[0],[0],[0.00],[16.4456818321],[-20.148721738]
[1973],[12],[18],[0],[0],[0.00],[16.4480086008],[-20.153243870]
[1973],[12],[19],[0],[0],[0.00],[16.4503597732],[-20.155133028]
[1973],[12],[20],[0],[0],[0.00],[16.4529223834],[-20.158104279]
[1973],[12],[21],[0],[0],[0.00],[16.4556520433],[-20.164699282]
[1973],[12],[22],[0],[0],[0.00],[16.4583180205],[-20.173645438]
[1973],[12],[23],[0],[0],[0.00],[16.4607422320],[-20.181175224]
[1973],[12],[24],[0],[0],[0.00],[16.4629838812],[-20.184937331]
[1973],[12],[25],[0],[0],[0.00],[16.4652775209],[-20.186435955]
[1973],[12],[26],[0],[0],[0.00],[16.4677887971],[-20.189468337]
[1973],[12],[27],[0],[0],[0.00],[16.4704414921],[-20.196182566]
[1973],[12],[28],[0],[0],[0.00],[16.4729956880],[-20.204844896]
[1973],[12],[29],[0],[0],[0.00],[16.4752963892],[-20.211637982]
[1973],[12],[30],[0],[0],[0.00],[16.4774342301],[-20.214623867]
[1973],[12],[31],[0],[0],[0.00],[16.4796509224],[-20.215754552]
[1974],[1],[1],[0],[0],[0.00],[16.4820876203],[-20.218845444]
[1974],[1],[2],[0],[0],[0.00],[16.4846373290],[-20.225614025]
[1974],[1],[3],[0],[0],[0.00],[16.4870552306],[-20.233893945]
[1974],[1],[4],[0],[0],[0.00],[16.4892124423],[-20.239882569]
[1974],[1],[5],[0],[0],[0.00],[16.4912297095],[-20.242088881]
[1974],[1],[6],[0],[0],[0.00],[16.4933516447],[-20.242880548]
[1974],[1],[7],[0],[0],[0.00],[16.4956921076],[-20.246026422]
[1974],[1],[8],[0],[0],[0.00],[16.4981150970],[-20.252783328]
[1974],[1],[9],[0],[0],[0.00],[16.5003752020],[-20.260587941]
[1974],[1],[10],[0],[0],[0.00],[16.5023721791],[-20.265716756]
[1974],[1],[11],[0],[0],[0.00],[16.5042549180],[-20.267151940]
[1974],[1],[12],[0],[0],[0.00],[16.5062664579],[-20.267637596]
[1974],[1],[13],[0],[0],[0.00],[16.5084909741],[-20.270831839]
[1974],[1],[14],[0],[0],[0.00],[16.5107654512],[-20.277507949]
[1974],[1],[15],[0],[0],[0.00],[16.5128481984],[-20.284747892]
[1974],[1],[16],[0],[0],[0.00],[16.5146695670],[-20.288970786]
[1974],[1],[17],[0],[0],[0.00],[16.5164040851],[-20.289650817]
[1974],[1],[18],[0],[0],[0.00],[16.5182887922],[-20.289863240]
[1974],[1],[19],[0],[0],[0.00],[16.5203764033],[-20.293092952]
[1974],[1],[20],[0],[0],[0.00],[16.5224796300],[-20.299614889]
[1974],[1],[21],[0],[0],[0.00],[16.5243649674],[-20.306204802]
[1974],[1],[22],[0],[0],[0.00],[16.5259949726],[-20.309486045]
[1974],[1],[23],[0],[0],[0.00],[16.5275669686],[-20.309435766]
[1974],[1],[24],[0],[0],[0.00],[16.5293077319],[-20.309409387]
[1974],[1],[25],[0],[0],[0.00],[16.5312373383],[-20.312658507]
[1974],[1],[26],[0],[0],[0.00],[16.5331474358],[-20.318952904]
[1974],[1],[27],[0],[0],[0.00],[16.5348170349],[-20.324815819]
[1974],[1],[28],[0],[0],[0.00],[16.5362418949],[-20.327133388]
[1974],[1],[29],[0],[0],[0.00],[16.5376388048],[-20.326388374]
[1974],[1],[30],[0],[0],[0.00],[16.5392201249],[-20.326160379]
[1974],[1],[31],[0],[0],[0.00],[16.5409726703],[-20.329411013]
[1974],[2],[1],[0],[0],[0.00],[16.5426706301],[-20.335406342]
[1974],[2],[2],[0],[0],[0.00],[16.5441096562],[-20.340475328]
[1974],[2],[3],[0],[0],[0.00],[16.5453190917],[-20.341821458]
[1974],[2],[4],[0],[0],[0.00],[16.5465314541],[-20.340427380]
[1974],[2],[5],[0],[0],[0.00],[16.5479407299],[-20.340036693]
[1974],[2],[6],[0],[0],[0.00],[16.5495004088],[-20.343268615]
[1974],[2],[7],[0],[0],[0.00],[16.5509711105],[-20.348895249]
[1974],[2],[8],[0],[0],[0.00],[16.5521688912],[-20.353113099]
[1974],[2],[9],[0],[0],[0.00],[16.5531563289],[-20.353492627]
[1974],[2],[10],[0],[0],[0.00],[16.5541774827],[-20.351502165]
[1974],[2],[11],[0],[0],[0.00],[16.5554041842],[-20.350985851]
[1974],[2],[12],[0],[0],[0.00],[16.5567570419],[-20.354173420]
[1974],[2],[13],[0],[0],[0.00],[16.5579872189],[-20.359361207]
[1974],[2],[14],[0],[0],[0.00],[16.5589345998],[-20.362677990]
[1974],[2],[15],[0],[0],[0.00],[16.5596941134],[-20.362105299]
[1974],[2],[16],[0],[0],[0.00],[16.5605170737],[-20.359574937]
[1974],[2],[17],[0],[0],[0.00],[16.5615499459],[-20.358966116]
[1974],[2],[18],[0],[0],[0.00],[16.5626817158],[-20.362078320]
[1974],[2],[19],[0],[0],[0.00],[16.5636585975],[-20.366758614]
[1974],[2],[20],[0],[0],[0.00],[16.5643474583],[-20.369134525]
[1974],[2],[21],[0],[0],[0.00],[16.5648741794],[-20.367636169]
[1974],[2],[22],[0],[0],[0.00],[16.5654929109],[-20.364628486]
[1974],[2],[23],[0],[0],[0.00],[16.5663219722],[-20.363958987]
[1974],[2],[24],[0],[0],[0.00],[16.5672205354],[-20.366962927]
[1974],[2],[25],[0],[0],[0.00],[16.5679344416],[-20.371072365]
[1974],[2],[26],[0],[0],[0.00],[16.5683601644],[-20.372480632]
[1974],[2],[27],[0],[0],[0.00],[16.5686525149],[-20.370096630]
[1974],[2],[28],[0],[0],[0.00],[16.5690639524],[-20.366680414]
[1974],[3],[1],[0],[0],[0.00],[16.5696823563],[-20.365980865]
[1974],[3],[2],[0],[0],[0.00],[16.5703394429],[-20.368842580]
[1974],[3],[3],[0],[0],[0.00],[16.5707852689],[-20.372324284]
[1974],[3],[4],[0],[0],[0.00],[16.5709479692],[-20.372751656]
[1974],[3],[5],[0],[0],[0.00],[16.5710086634],[-20.369534608]
[1974],[3],[6],[0],[0],[0.00],[16.5712135318],[-20.365783044]
[1974],[3],[7],[0],[0],[0.00],[16.5716181870],[-20.365081207]
[1974],[3],[8],[0],[0],[0.00],[16.5720296683],[-20.367764707]
[1974],[3],[9],[0],[0],[0.00],[16.5722066681],[-20.370567412]
[1974],[3],[10],[0],[0],[0.00],[16.5721103447],[-20.370012237]
[1974],[3],[11],[0],[0],[0.00],[16.5719449061],[-20.366023898]
[1974],[3],[12],[0],[0],[0.00],[16.5719456957],[-20.362010411]
[1974],[3],[13],[0],[0],[0.00],[16.5721348079],[-20.361327660]
[1974],[3],[14],[0],[0],[0.00],[16.5722978958],[-20.363792757]
[1974],[3],[15],[0],[0],[0.00],[16.5722066662],[-20.365869536]
[1974],[3],[16],[0],[0],[0.00],[16.5718562054],[-20.364340474]
[1974],[3],[17],[0],[0],[0.00],[16.5714703326],[-20.359650255]
[1974],[3],[18],[0],[0],[0.00],[16.5712693745],[-20.355447708]
[1974],[3],[19],[0],[0],[0.00],[16.5712414451],[-20.354800058]
[1974],[3],[20],[0],[0],[0.00],[16.5711546409],[-20.357005397]
[1974],[3],[21],[0],[0],[0.00],[16.5707979077],[-20.358317600]
[1974],[3],[22],[0],[0],[0.00],[16.5702005544],[-20.355837018]
[1974],[3],[23],[0],[0],[0.00],[16.5696021362],[-20.350524299]
[1974],[3],[24],[0],[0],[0.00],[16.5692040005],[-20.346206862]
[1974],[3],[25],[0],[0],[0.00],[16.5689603929],[-20.345607328]
[1974],[3],[26],[0],[0],[0.00],[16.5686259653],[-20.347513324]
[1974],[3],[27],[0],[0],[0.00],[16.5680107729],[-20.348033104]
[1974],[3],[28],[0],[0],[0.00],[16.5671779758],[-20.344638164]
[1974],[3],[29],[0],[0],[0.00],[16.5663786689],[-20.338791918]
[1974],[3],[30],[0],[0],[0.00],[16.5657915854],[-20.334434318]
