Time,Alpha_1,Delta_1,Alpha_2,Delta_2,RA_Residual,Dec_Residual
1973-06-24,16.2752787792,-19.632570283,16.2752789940,-19.632568734,0.010924899185857541,0.005576400000961712
1973-06-25,16.2734164196,-19.626770233,16.2734164794,-19.626769353,0.003041585544549663,0.003167999993536341
1973-06-26,16.2716799363,-19.619374655,16.2716797791,-19.619375356,-0.007995973872840222,-0.002523599991377523
1973-06-27,16.2702045268,-19.614458380,16.2702043157,-19.614459933,-0.010737924501722724,-0.005590800002153173
1973-06-28,16.2688746877,-19.613583719,16.2688746418,-19.613584512,-0.0023347863382229303,-0.0028547999932015955
1973-06-29,16.2674448988,-19.614179819,16.2674450658,-19.614179031,0.008494725163067506,0.002836800004502038
1973-06-30,16.2657951144,-19.612215023,16.2657953208,-19.612213474,0.01049899818673302,0.005576400000961712
1973-07-01,16.2640557464,-19.606384902,16.2640557781,-19.606384200,0.0016125499903844414,0.0025271999916753884
1973-07-02,16.2624726640,-19.599465255,16.2624724881,-19.599466126,-0.008948256766600304,-0.0031356000036453224
1973-07-03,16.2611527729,-19.595430987,16.2611525720,-19.595432526,-0.010220294686061424,-0.005540399997983059
1973-07-04,16.2599539508,-19.595331592,16.2599539334,-19.595332202,-0.0008851829343596072,-0.0021960000026410853
1973-07-05,16.2586332740,-19.596203147,16.2586334581,-19.596202196,0.009365590895187296,0.003423600001895011
1973-07-06,16.2570996918,-19.594148913,16.2570998862,-19.594147391,0.00988970179107166,0.005479200005709117
1973-07-07,16.2555087618,-19.588386293,16.2555087648,-19.588385779,0.00015262415131847375,0.0018503999996255516
1973-07-08,16.2541014519,-19.582057299,16.2541012604,-19.582058324,-0.009742901953772786,-0.003689999998357507
1973-07-09,16.2529547122,-19.578967190,16.2529545250,-19.578968688,-0.00952431461504367,-0.005392799998560349
1973-07-10,16.2519023597,-19.579635956,16.2519023711,-19.579636374,0.0005800039748624367,-0.0015047999966100178
1973-07-11,16.2507081485,-19.580760378,16.2507083466,-19.580759282,0.010078769833701817,0.003945600006716177
1973-07-12,16.2493113832,-19.578646961,16.2493115623,-19.578645491,0.009112223020782687,0.005292000003009889
1973-07-13,16.2478900302,-19.573046910,16.2478900045,-19.573046591,-0.0013076062053790263,0.001148399992700888
1973-07-14,16.2466762207,-19.567411936,16.2466760170,-19.567413097,-0.010364540637939105,-0.004179600000497885
1973-07-15,16.2457159555,-19.565311535,16.2457157852,-19.565312969,-0.008665214735301022,-0.005162400005076506
1973-07-16,16.2448220306,-19.566729272,16.2448220704,-19.566729492,0.002025088168350696,-0.0007920000015815276
1973-07-17,16.2437688611,-19.568082200,16.2437690696,-19.568080979,0.010608727070654645,0.004395599992790267
1973-07-18,16.2425269567,-19.565944163,16.2425271174,-19.565942770,0.008176715011598374,0.005014800005653797
1973-07-19,16.2412935877,-19.560602235,16.2412935338,-19.560602114,-0.0027426230985999893,0.0004355999976723979
1973-07-20,16.2402882644,-19.555755933,16.2402880521,-19.555757208,-0.01080290156522869,-0.004589999996085226
1973-07-21,16.2395255352,-19.554677474,16.2395253848,-19.554678819,-0.007653166402252099,-0.00484200000414603
1973-07-22,16.2388005138,-19.556816785,16.2388005814,-19.556816806,0.0034398083888498,-7.560000625517205e-05
1973-07-23,16.2379020335,-19.558375401,16.2379022488,-19.558374077,0.010955378876244188,0.004766399997890858
1973-07-24,16.2368321233,-19.556253271,16.2368322628,-19.556251978,0.00709844607095733,0.004654800001446802
1973-07-25,16.2358039505,-19.551265651,16.2358038696,-19.551265730,-0.00411671706610921,-0.000284399997951823
1973-07-26,16.2350208469,-19.547293856,16.2350206297,-19.547295222,-0.011052818065995808,-0.004917599997611433
1973-07-27,16.2344659069,-19.547257000,16.2344657788,-19.547258235,-0.006518721436369159,-0.004446000009750151
1973-07-28,16.2339201293,-19.550083670,16.2339202233,-19.550083493,0.0047833652946737215,0.0006372000015630874
1973-07-29,16.2331901958,-19.551827371,16.2331904140,-19.551825968,0.01110339384250909,0.00505080000863245
1973-07-30,16.2323093635,-19.549766443,16.2323094795,-19.549765271,0.005902887830365467,0.004219200003774404
1973-07-31,16.2315029437,-19.545226992,16.2315028371,-19.545227265,-0.005424703100771501,-0.0009828000045786212
1973-08-01,16.2309546930,-19.542203143,16.2309544747,-19.542204577,-0.011109145072691076,-0.005162400005076506
1973-08-02,16.2306166249,-19.543211704,16.2306165214,-19.543212809,-0.0052670147338741095,-0.0039779999966071955
1973-08-03,16.2302592619,-19.546681404,16.2302593805,-19.546681035,0.006035309513054354,0.0013284000075941549
1973-08-04,16.2297101420,-19.548587358,16.2297103594,-19.548585900,0.011062906937295728,0.005248799999435505
1973-08-05,16.2290328956,-19.546631491,16.2290329861,-19.546630458,0.004605359687872418,0.00371880000074043
1973-08-06,16.2284610670,-19.542624646,16.2284609368,-19.542625109,-0.006625775992041515,-0.0016667999972241887
1973-08-07,16.2281558678,-19.540603648,16.2281556522,-19.540605124,-0.010971852441072452,-0.005313599992007312
1973-08-08,16.2280392520,-19.542641745,16.2280391748,-19.542642702,-0.003928647059861684,-0.0034451999908924336
1973-08-09,16.2278752353,-19.546698410,16.2278753764,-19.546697855,0.007180287171387308,0.001997999999048261
1973-08-10,16.2275150543,-19.548741094,16.2275152671,-19.548739605,0.010828814853636268,0.005360399995879561
1973-08-11,16.2270515450,-19.546932749,16.2270516087,-19.546931871,0.003241556560538182,0.0031607999929406105
1973-08-12,16.2267225997,-19.543534543,16.2267224484,-19.543535185,-0.0076994950554172895,-0.002311199999383007
1973-08-13,16.2266643828,-19.542555708,16.2266641737,-19.542557203,-0.01064093959738889,-0.005382000010456522
1973-08-14,16.2267703269,-19.545592833,16.2267702771,-19.545593628,-0.0025342362242723694,-0.002861999993797326
1973-08-15,16.2268019874,-19.550174659,16.2268021483,-19.550173931,0.008187691921174325,0.002620799999419887
1973-08-16,16.2266367104,-19.552331067,16.2266369148,-19.552329572,0.010401130170577384,0.005381999997666753
1973-08-17,16.2263948612,-19.550714858,16.2263948970,-19.550714149,0.001821742591432077,0.002552399993760446
1973-08-18,16.2263147083,-19.547995370,16.2263145385,-19.547996180,-0.008640701405933263,-0.002915999998265306
1973-08-19,16.2265052589,-19.548085012,16.2265050599,-19.548086500,-0.01012661157652525,-0.005356799995581696
1973-08-20,16.2268334023,-19.552079262,16.2268333806,-19.552079882,-0.0011042313019560706,-0.0022320000056197387
1973-08-21,16.2270622923,-19.557121859,16.2270624701,-19.557120970,0.00904728979460371,0.0032003999962171292
1973-08-22,16.2270973480,-19.559373398,16.2270975407,-19.559371924,0.009805334077876387,0.00530640000420135
1973-08-23,16.2270843265,-19.557996392,16.2270843341,-19.557995862,0.0003867210514972826,0.001908000004391397
1973-08-24,16.2272578719,-19.556019294,16.2272576868,-19.556020257,-0.009418812024048196,-0.003466800005469395
1973-08-25,16.2276981126,-19.557190642,16.2276979271,-19.557192097,-0.009439097472853089,-0.005238000011331678
1973-08-26,16.2282477142,-19.562089202,16.2282477208,-19.562089639,0.0003358283361650789,-0.0015732000022694592
1973-08-27,16.2286753450,-19.567525608,16.2286755366,-19.567524574,0.009748868897452521,0.003722400001038295
1973-08-28,16.2289158815,-19.569856360,16.2289160590,-19.569854930,0.009031310958666088,0.005147999991095276
1973-08-29,16.2291378064,-19.568764291,16.2291377858,-19.568763949,-0.0010481480735961054,0.0012311999995517908
1973-08-30,16.2295680928,-19.567582031,16.2295678957,-19.567583130,-0.01002871280668618,-0.0039563999948200035
1973-08-31,16.2302566448,-19.569830673,16.2302564760,-19.569832072,-0.008588650939454425,-0.005036400007440989
1973-09-01,16.2310245509,-19.575565923,16.2310245855,-19.575566169,0.0017604072336444931,-0.0008855999965362571
1973-09-02,16.2316498036,-19.581322688,16.2316500054,-19.581321528,0.01026697949124485,0.00417600000020002
1973-09-03,16.2320976907,-19.583714770,16.2320978501,-19.583713408,0.008109674048669217,0.004903199996419971
1973-09-04,16.2325565001,-19.582947095,16.2325564519,-19.582946944,-0.0024522469158068986,0.0005436000066083579
1973-09-05,16.2332417685,-19.582597104,16.2332415630,-19.582598319,-0.010455141788957172,-0.004373999991003075
1973-09-06,16.2341724930,-19.585899733,16.2341723437,-19.585901052,-0.0075957209230843896,-0.004748399996401531
1973-09-07,16.2351513484,-19.592390639,16.2351514101,-19.592390693,0.0031388954164338913,-0.00019439999050518963
1973-09-08,16.2359694541,-19.598390737,16.2359696625,-19.598389471,0.010601643749279827,0.0045575999934044376
1973-09-09,16.2366230810,-19.600827506,16.2366232197,-19.600826235,0.007055785573603939,0.0045756000076835335
1973-09-10,16.2373171484,-19.600420670,16.2373170736,-19.600420712,-0.0038051484683847597,-0.00015119999972057485
1973-09-11,16.2382521972,-19.600929385,16.2382519868,-19.600930696,-0.010703218114220934,-0.004719599994018608
1973-09-12,16.2394161174,-19.605249077,16.2394159900,-19.605250295,-0.006480766995511706,-0.00438480000468644
1973-09-13,16.2405965940,-19.612407152,16.2405966815,-19.612407013,0.004450878230514672,0.0005004000030339739
1973-09-14,16.2416014215,-19.618575223,16.2416016329,-19.618573873,0.01075290899834754,0.0048600000056353565
1973-09-15,16.2424578888,-19.621044801,16.2424580045,-19.621043641,0.005885016389494336,0.00417600000020002
1973-09-16,16.2433840792,-19.621034302,16.2433839794,-19.621034536,-0.005076271879012746,-0.0008423999929618731
1973-09-17,16.2445622064,-19.622418949,16.2445619950,-19.622420333,-0.010752651843669572,-0.004982400002973009
1973-09-18,16.2459493465,-19.627707567,16.2459492430,-19.627708664,-0.0052642520024653375,-0.003949199994224273
1973-09-19,16.2473218476,-19.635439612,16.2473219593,-19.635439284,0.005681049539880426,0.0011807999953816761
1973-09-20,16.2485074278,-19.641703922,16.2485076384,-19.641702510,0.010710674574707719,0.005083200011313238
1973-09-21,16.2495638698,-19.644199551,16.2495639607,-19.644198521,0.004622911717462205,0.003707999999846834
1973-09-22,16.2507186563,-19.644619000,16.2507185334,-19.644619420,-0.006250322785439358,-0.0015120000099955178
1973-09-23,16.2521325304,-19.646886373,16.2521323215,-19.646887807,-0.01062387320346107,-0.005162399992286737
1973-09-24,16.2537324275,-19.653083652,16.2537323495,-19.653084610,-0.00396663520484427,-0.003448800003980068
1973-09-25,16.2552870773,-19.661290635,16.2552872109,-19.661290123,0.006793786601351202,0.001843199999029821
1973-09-26,16.2566469357,-19.667580607,16.2566471419,-19.667579157,0.010485208326483786,0.005220000009842352
1973-09-27,16.2578991683,-19.670096344,16.2578992331,-19.670095462,0.003295009008328349,0.003175200006921841
1973-09-28,16.2592766793,-19.670972095,16.2592765357,-19.670972695,-0.007301862640849104,-0.002159999999662432
1973-09-29,16.2609159328,-19.674113612,16.2609157301,-19.674115071,-0.010306814328796945,-0.00525239999973337
1973-09-30,16.2627149301,-19.681143608,16.2627148788,-19.681144411,-0.0026083688331557105,-0.002890799996180249
1973-10-01,16.2644387220,-19.689718287,16.2644388749,-19.689717601,0.007773845041564295,0.0024695999996993123
1973-10-02,16.2659630789,-19.695962513,16.2659632770,-19.695961050,0.010071541110200786,0.005266800000924832
1973-10-03,16.2674031057,-19.698491398,16.2674031434,-19.698490677,0.0019166636913565183,0.002595600010124599
1973-10-04,16.2689932052,-19.699841682,16.2689930436,-19.699842451,-0.008215656828348244,-0.0027683999988425967
1973-10-05,16.2708432838,-19.703834622,16.2708430909,-19.703836082,-0.009806687047985872,-0.005256000000031236
1973-10-06,16.2728242077,-19.711609331,16.2728241837,-19.711609967,-0.0012200573818149263,-0.002289600010385584
1973-10-07,16.2747014426,-19.720441274,16.2747016121,-19.720440426,0.008616178466211263,0.0030527999967944197
1973-10-08,16.2763782858,-19.726572480,16.2763784726,-19.726571029,0.009495223717869601,0.005223600010140217
1973-10-09,16.2779958795,-19.729110733,16.2779958898,-19.729110185,0.0005235505416861595,0.0019727999969632037
1973-10-10,16.2797861398,-19.730949520,16.2797859632,-19.730950444,-0.008976501939747946,-0.003326400006642416
1973-10-11,16.2818305252,-19.735761324,16.2818303453,-19.735762761,-0.00914396397545605,-0.005173200005970102
1973-10-12,16.2839749810,-19.744185516,16.2839749845,-19.744185973,0.00017788867167083618,-0.0016451999954369967
1973-10-13,16.2859894637,-19.753165593,16.2859896466,-19.753164597,0.009295434760058861,0.0035855999897194124
1973-10-14,16.2878065475,-19.759123763,16.2878067198,-19.759122347,0.008756389025398763,0.00509759999971493
1973-10-15,16.2895910621,-19.761672390,16.2895910450,-19.761672025,-0.0008690183283520109,0.0013140000064026935
1973-10-16,16.2915684629,-19.764010360,16.2915682744,-19.764011424,-0.00957938926499759,-0.003830399997184486
1973-10-17,16.2937903094,-19.769600020,16.2937901455,-19.769601409,-0.008328948734232303,-0.005000400004462335
1973-10-18,16.2960802235,-19.778573179,16.2960802541,-19.778573450,0.0015549207241866909,-0.0009756000039828905
1973-10-19,16.2982166065,-19.787595110,16.2982167996,-19.787593982,0.009811704633268768,0.004060800003458098
1973-10-20,16.3001624859,-19.793327532,16.3001626408,-19.793326176,0.007870421214822773,0.004881599994632779
1973-10-21,16.3021034981,-19.795890670,16.3021034542,-19.795890493,-0.0022305094520389582,0.0006371999887733182
1973-10-22,16.3042546108,-19.798732640,16.3042544139,-19.798733827,-0.010004088544401886,-0.0042731999954526145
1973-10-23,16.3066363875,-19.805048148,16.3066362423,-19.805049466,-0.007377023783382943,-0.004744799996103666
1973-10-24,16.3090530031,-19.814462063,16.3090530601,-19.814462144,0.0028957676209865005,-0.0002915999985475537
1973-10-25,16.3112950782,-19.823419446,16.3112952779,-19.823418205,0.01014477611342084,0.004467599998747573
1973-10-26,16.3133567575,-19.828876589,16.3133568924,-19.828875316,0.006852695660346497,0.004582799995489495
1973-10-27,16.3154412829,-19.831456654,16.3154412131,-19.831456670,-0.0035456662167408096,-5.760000476584537e-05
1973-10-28,16.3177493443,-19.834797394,16.3177491425,-19.834798683,-0.010250722320202672,-0.00464040000025534
1973-10-29,16.3202700458,-19.841773450,16.3202699216,-19.841774674,-0.0063086410766116565,-0.004406399993683863
1973-10-30,16.3227914799,-19.851511965,16.3227915621,-19.851511853,0.004175028046504545,0.00040319999499160986
1973-10-31,16.3251202300,-19.860299196,16.3251204328,-19.860297864,0.010299863680147311,0.0047952000002737805
1973-11-01,16.3272818435,-19.865435972,16.3272819563,-19.865434803,0.0057287326725783275,0.004208400002880808
1973-11-02,16.3294937609,-19.868035322,16.3294936668,-19.868035530,-0.004778944216525678,-0.0007487999980071436
1973-11-03,16.3319388964,-19.871862356,16.3319386933,-19.871863725,-0.01031434809658016,-0.004928399998505029
1973-11-04,16.3345750009,-19.879424788,16.3345748998,-19.879425898,-0.0051340759570841004,-0.003995999998096522
1973-11-05,16.3371777620,-19.889369275,16.3371778676,-19.889368972,0.005362259137769899,0.001090800000724812
1973-11-06,16.3395732225,-19.897886774,16.3395734249,-19.897885372,0.010277110266014848,0.0050471999955448155
1973-11-07,16.3418180673,-19.902666545,16.3418181563,-19.902665500,0.0045189486135420315,0.0037619999915250446
1973-11-08,16.3441402296,-19.905290409,16.3441401130,-19.905290806,-0.005920232197024041,-0.001429200003144615
1973-11-09,16.3467015870,-19.909586771,16.3467013861,-19.909588198,-0.010200191628329124,-0.005137200002991449
1973-11-10,16.3494291479,-19.917655757,16.3494290714,-19.917656733,-0.0038838968253722384,-0.003513600009341644
1973-11-11,16.3520900978,-19.927688472,16.3520902249,-19.927687982,0.00645244371852853,0.0017640000052665528
1973-11-12,16.3545331284,-19.935845235,16.3545333268,-19.935843788,0.010071587404989644,0.005209199996158986
1973-11-13,16.3568452589,-19.940241000,16.3568453227,-19.940240098,0.003238656148949441,0.0032472000000893786
1973-11-14,16.3592609793,-19.942897704,16.3592608424,-19.942898284,-0.0069492880416625715,-0.0020880000064948945
1973-11-15,16.3619181516,-19.947642162,16.3619179565,-19.947643622,-0.009903326283850968,-0.005256000000031236
1973-11-16,16.3647141002,-19.956132934,16.3647140494,-19.956133759,-0.002578482406601251,-0.0029700000027332862
1973-11-17,16.3674114767,-19.966137636,16.3674116228,-19.966136967,0.007415204391529734,0.0024083999946356016
1973-11-18,16.3698843137,-19.973850625,16.3698845047,-19.973849157,0.009693598731083254,0.005284800002414158
1973-11-19,16.3722484878,-19.977842577,16.3722485254,-19.977841834,0.001908220285089011,0.002674800003887867
1973-11-20,16.3747408249,-19.980539785,16.3747406703,-19.980540538,-0.007845899326124823,-0.0027107999940767513
1973-11-21,16.3774724745,-19.985702928,16.3774722884,-19.985704397,-0.00944420436165552,-0.005288400002712024
1973-11-22,16.3803126069,-19.994522460,16.3803125825,-19.994523119,-0.0012381819958861122,-0.0023724000044467175
1973-11-23,16.3830234444,-20.004381515,16.3830236069,-20.004380679,0.008245573265175327,0.0030095999932200357
1973-11-24,16.3855067277,-20.011572597,16.3855069081,-20.011571132,0.009153436522800542,0.005274000001520562
1973-11-25,16.3879053389,-20.015144878,16.3879053499,-20.015144307,0.0005581235623032597,0.0020556000038141065
1973-11-26,16.3904542996,-20.017887092,16.3904541301,-20.017888007,-0.008600028909803601,-0.003294000003961628
1973-11-27,16.3932359444,-20.023430747,16.3932357705,-20.023432200,-0.008822963451235948,-0.005230799997946178
1973-11-28,16.3960934645,-20.032479462,16.3960934667,-20.032479944,0.00011161226120693632,-0.0017351999900938608
1973-11-29,16.3987929227,-20.042077061,16.3987930985,-20.042076070,0.00891830315555827,0.003567600001019855
1973-11-30,16.4012657640,-20.048676486,16.4012659306,-20.048675050,0.008451233552614509,0.005169600005672237
1973-12-01,16.4036795892,-20.051820339,16.4036795737,-20.051819950,-0.000786263463352555,0.0014004000007616924
1973-12-02,16.4062634826,-20.054612082,16.4062633013,-20.054613145,-0.009196582860831795,-0.00382680000967639
1973-12-03,16.4090693310,-20.060493191,16.4090691723,-20.060494602,-0.008049878756886338,-0.0050795999982256035
1973-12-04,16.4119169732,-20.069669540,16.4119170019,-20.069669834,0.0014556900408539079,-0.001058399998044024
1973-12-05,16.4145805310,-20.078896101,16.4145807170,-20.078894971,0.009433533467955398,0.004068000004053829
1973-12-06,16.4170226255,-20.084845734,16.4170227755,-20.084844353,0.007607399515784717,0.004971600002079413
1973-12-07,16.4194328102,-20.087561350,16.4194327686,-20.087561152,-0.002109748869601776,0.0007128000078182595
1973-12-08,16.4220301389,-20.090408394,16.4220299490,-20.090409587,-0.009630625719762354,-0.0042947999972398065
1973-12-09,16.4248349175,-20.096580573,16.4248347766,-20.096581918,-0.007145348524493173,-0.004841999991356261
1973-12-10,16.4276466841,-20.105783124,16.4276467385,-20.105783225,0.002758581231899098,-0.0003636000045048604
1973-12-11,16.4302517319,-20.114537163,16.4302519248,-20.114535913,0.009781260607185942,0.004500000001428361
1973-12-12,16.4326447764,-20.119791242,16.4326449074,-20.119789938,0.006642312613671624,0.00469440000472332
1973-12-13,16.4350340964,-20.122087263,16.4350340295,-20.122087260,-0.003392093058959308,1.0800000893596007e-05
1973-12-14,16.4376246702,-20.124995595,16.4376244751,-20.124996898,-0.009892153146892553,-0.004690799991635686
1973-12-15,16.4404045101,-20.131408308,16.4404043894,-20.131409563,-0.0061195996050125495,-0.004517999990127919
1973-12-16,16.4431561474,-20.140535052,16.4431562264,-20.140534956,0.004005137859938989,0.00034560000301553373
1973-12-17,16.4456818321,-20.148721738,16.4456820285,-20.148720389,0.009956555020123908,0.004856399992547722
1973-12-18,16.4480086008,-20.153243870,16.4480087106,-20.153242667,0.0055661816280632,0.00433080000021846
1973-12-19,16.4503597732,-20.155133028,16.4503596824,-20.155133222,-0.004602943398942493,-0.0006983999938370289
1973-12-20,16.4529223834,-20.158104279,16.4529221865,-20.158105670,-0.009981302868960713,-0.005007600005058066
1973-12-21,16.4556520433,-20.164699282,16.4556519448,-20.164700426,-0.004992974983307856,-0.004118399995434174
1973-12-22,16.4583180205,-20.173645438,16.4583181226,-20.173645146,0.005175162725488289,0.0010512000102380625
1973-12-23,16.4607422320,-20.181175224,16.4607424285,-20.181173799,0.009959552750365563,0.005130000002395718
1973-12-24,16.4629838812,-20.184937331,16.4629839680,-20.184936251,0.004399329835924027,0.0038880000019503314
1973-12-25,16.4652775209,-20.186435955,16.4652774079,-20.186436344,-0.005727183005732429,-0.0014004000007616924
1973-12-26,16.4677887971,-20.189468337,16.4677886019,-20.189469792,-0.00989313603023569,-0.005237999998541909
1973-12-27,16.4704414921,-20.196182566,16.4704414174,-20.196183576,-0.0037857859920176727,-0.003635999993889527
1973-12-28,16.4729956880,-20.204844896,16.4729958113,-20.204844411,0.006248479701173499,0.001746000003777226
1973-12-29,16.4752963892,-20.211637982,16.4752965824,-20.211636504,0.009790377986802589,0.0053207999926030425
1973-12-30,16.4774342301,-20.214623867,16.4774342924,-20.214622931,0.003156981801657877,0.0033695999974270308
1973-12-31,16.4796509224,-20.215754552,16.4796507893,-20.215755130,-0.00674464218821898,-0.002080800005899164
1974-01-01,16.4820876203,-20.218845444,16.4820874301,-20.218846939,-0.009637907020586919,-0.005381999997666753
1974-01-02,16.4846373290,-20.225614025,16.4846372792,-20.225614884,-0.002523380094392466,-0.0030924000000709384
1974-01-03,16.4870552306,-20.233893945,16.4870553729,-20.233893275,0.007209997177743932,0.002411999994933467
1974-01-04,16.4892124423,-20.239882569,16.4892126287,-20.239881065,0.009444073636479193,0.005414400000347541
1974-01-05,16.4912297095,-20.242088881,16.4912297465,-20.242088105,0.0018746017311079704,0.002793600000927654
1974-01-06,16.4933516447,-20.242880548,16.4933514939,-20.242881308,-0.007640229760752719,-0.002736000008951578
1974-01-07,16.4956921076,-20.246026422,16.4956919257,-20.246027930,-0.00921571392748459,-0.0054288000015390026
1974-01-08,16.4981150970,-20.252783328,16.4981150730,-20.252784018,-0.0012158740999085576,-0.0024840000008907737
1974-01-09,16.5003752020,-20.260587941,16.5003753607,-20.260587095,0.00803956387985573,0.003045599996198689
1974-01-10,16.5023721791,-20.265716756,16.5023723556,-20.265715251,0.008940996313761983,0.0054180000006454065
1974-01-11,16.5042549180,-20.267151940,16.5042549290,-20.267151338,0.0005572239486715488,0.0021672000002581626
1974-01-12,16.5062664579,-20.267637596,16.5062662920,-20.267638525,-0.008403926060500588,-0.0033443999953419734
1974-01-13,16.5084909741,-20.270831839,16.5084908037,-20.270833335,-0.008631702866315476,-0.0053855999979646185
1974-01-14,16.5107654512,-20.277507949,16.5107654533,-20.277508458,0.00010637196011898134,-0.001832399998136225
1974-01-15,16.5128481984,-20.284747892,16.5128483708,-20.284746884,0.008732230298714182,0.0036287999932937964
1974-01-16,16.5146695670,-20.288970786,16.5146697306,-20.288969306,0.008286275990641355,0.005328000005988542
1974-01-17,16.5164040851,-20.289650817,16.5164040700,-20.289650402,-0.0007648056960180052,0.0014939999957164218
1974-01-18,16.5182887922,-20.289863240,16.5182886142,-20.289864322,-0.009015578307210188,-0.003895200002546062
1974-01-19,16.5203764033,-20.293092952,16.5203762472,-20.293094409,-0.00790619331811879,-0.00524519999913764
1974-01-20,16.5224796300,-20.299614889,16.5224796581,-20.299615207,0.0014231562355786183,-0.0011447999924030228
1974-01-21,16.5243649674,-20.306204802,16.5243651504,-20.306203648,0.009267847166739509,0.004154399998412828
1974-01-22,16.5259949726,-20.309486045,16.5259951203,-20.309484618,0.007479956324494436,0.005137200002991449
1974-01-23,16.5275669686,-20.309435766,16.5275669277,-20.309435548,-0.0020712951856766888,0.0007848000009857969
1974-01-24,16.5293077319,-20.309409387,16.5293075448,-20.309410606,-0.009475291262946137,-0.004388400004984305
1974-01-25,16.5312373383,-20.312658507,16.5312371993,-20.312659899,-0.0070392187037251405,-0.005011200005355931
1974-01-26,16.5331474358,-20.318952904,16.5331474893,-20.318953023,0.002709229387720252,-0.0004283999970766672
1974-01-27,16.5348170349,-20.324815819,16.5348172252,-20.324814540,0.009636389210877073,0.004604400010066456
1974-01-28,16.5362418949,-20.327133388,16.5362420244,-20.327132038,0.006557507566519837,0.0048600000056353565
1974-01-29,16.5376388048,-20.326388374,16.5376387389,-20.326388356,-0.0033370026002763967,6.480000536157604e-05
1974-01-30,16.5392201249,-20.326160379,16.5392199321,-20.326161714,-0.009762899154847255,-0.0048060000011673765
1974-01-31,16.5409726703,-20.329411013,16.5409725509,-20.329412314,-0.006045983614227611,-0.004683599991039955
1974-02-01,16.5426706301,-20.335406342,16.5426707082,-20.335406258,0.003954547740843418,0.0003023999994411497
1974-02-02,16.5441096562,-20.340475328,16.5441098507,-20.340473943,0.009848070900445524,0.004986000003270874
1974-02-03,16.5453190917,-20.341821458,16.5453192006,-20.341820211,0.005513859026573399,0.004489199987744996
1974-02-04,16.5465314541,-20.340427380,16.5465313643,-20.340427566,-0.0045468226680970844,-0.0006695999914541062
1974-02-05,16.5479407299,-20.340036693,16.5479405346,-20.340038121,-0.00988860517199347,-0.005140800003289314
1974-02-06,16.5495004088,-20.343268615,16.5495003109,-20.343269803,-0.004956857105622818,-0.00427679999575048
1974-02-07,16.5509711105,-20.348895249,16.5509712117,-20.348894963,0.005123755510114025,0.0010296000084508705
1974-02-08,16.5521688912,-20.353113099,16.5521690864,-20.353111634,0.009882705338934416,0.005274000001520562
1974-02-09,16.5531563289,-20.353492627,16.5531564154,-20.353491504,0.004379364427823134,0.0040428000019687715
1974-02-10,16.5541774827,-20.351502165,16.5541773705,-20.351502552,-0.005680589648950136,-0.0013932000001659617
1974-02-11,16.5554041842,-20.350985851,16.5554039898,-20.350987347,-0.009842338174380134,-0.0053855999979646185
1974-02-12,16.5567570419,-20.354173420,16.5567569672,-20.354174472,-0.0037819315323447873,-0.003787200006399871
1974-02-13,16.5579872189,-20.359361207,16.5579873416,-20.359360721,0.006211879640615637,0.0017495999912853222
1974-02-14,16.5589345998,-20.362677990,16.5589347924,-20.362676469,0.009750466926613795,0.005475600005411252
1974-02-15,16.5596941134,-20.362105299,16.5596941759,-20.362104322,0.003164104090917272,0.0035171999968497403
1974-02-16,16.5605170737,-20.359574937,16.5605169411,-20.359575520,-0.006713073296972235,-0.0020987999945987212
1974-02-17,16.5615499459,-20.358966116,16.5615497559,-20.358967655,-0.009619072119038802,-0.005540399997983059
1974-02-18,16.5626817158,-20.362078320,16.5626816657,-20.362079217,-0.0025363462290085917,-0.003229200011389821
1974-02-19,16.5636585975,-20.366758614,16.5636587395,-20.366757936,0.007188627673149331,0.0024407999973163896
1974-02-20,16.5643474583,-20.369134525,16.5643476449,-20.369132975,0.00944631904893088,0.005580000001259577
1974-02-21,16.5648741794,-20.367636169,16.5648742168,-20.367635356,0.0018933320254902878,0.002926799999158902
1974-02-22,16.5654929109,-20.364628486,16.5654927601,-20.364629256,-0.007634225675579746,-0.002771999999140462
1974-02-23,16.5663219722,-20.363958987,16.5663217898,-20.363960541,-0.009234010562320509,-0.005594400002451039
1974-02-24,16.5672205354,-20.366962927,16.5672205109,-20.366963652,-0.001240289786596896,-0.002609999998526291
1974-02-25,16.5679344416,-20.371072365,16.5679346005,-20.371071506,0.008043950931957315,0.0030924000000709384
1974-02-26,16.5683601644,-20.372480632,16.5683603418,-20.372479081,0.008980389175102575,0.0055835999887676735
1974-02-27,16.5686525149,-20.370096630,16.5686525266,-20.370095997,0.0005922897588345166,0.0022787999967022188
1974-02-28,16.5690639524,-20.366680414,16.5690637860,-20.366681358,-0.008423861045424107,-0.0033983999998099534
1974-03-01,16.5696823563,-20.365980865,16.5696821847,-20.365982407,-0.008687146099821519,-0.005551199998876655
1974-03-02,16.5703394429,-20.368842580,16.5703394444,-20.368843119,7.593510009979561e-05,-0.001940400007072185
1974-03-03,16.5707852689,-20.372324284,16.5707854420,-20.372323259,0.008762722398676918,0.003689999998357507
1974-03-04,16.5709479692,-20.372751656,16.5709481343,-20.372750131,0.008357720885967332,0.005489999993812944
1974-03-05,16.5710086634,-20.369534608,16.5710086490,-20.369534167,-0.0007289745551925477,0.0015875999906711513
