[Year],[M],[D],[H],[M],[S],[alpha],[dec]
[1958],[2],[12],[0],[0],[0.00],[14.0319564875],[-10.933593891]
[1958],[2],[13],[0],[0],[0.00],[14.0360013847],[-10.953065266]
[1958],[2],[14],[0],[0],[0.00],[14.0398440351],[-10.970324299]
[1958],[2],[15],[0],[0],[0.00],[14.0430177384],[-10.982760529]
[1958],[2],[16],[0],[0],[0.00],[14.0451102885],[-10.988231092]
[1958],[2],[17],[0],[0],[0.00],[14.0458244931],[-10.985380526]
[1958],[2],[18],[0],[0],[0.00],[14.0450277057],[-10.973874343]
[1958],[2],[19],[0],[0],[0.00],[14.0427774971],[-10.954484088]
[1958],[2],[20],[0],[0],[0.00],[14.0393169404],[-10.928992822]
[1958],[2],[21],[0],[0],[0.00],[14.0350396266],[-10.899938448]
[1958],[2],[22],[0],[0],[0.00],[14.0304277927],[-10.870219590]
[1958],[2],[23],[0],[0],[0.00],[14.0259796452],[-10.842663890]
[1958],[2],[24],[0],[0],[0.00],[14.0221358698],[-10.819614436]
[1958],[2],[25],[0],[0],[0.00],[14.0192197800],[-10.802614577]
[1958],[2],[26],[0],[0],[0.00],[14.0173968652],[-10.792217999]
[1958],[2],[27],[0],[0],[0.00],[14.0166570413],[-10.787939847]
[1958],[2],[28],[0],[0],[0.00],[14.0168182043],[-10.788329972]
[1958],[3],[1],[0],[0],[0.00],[14.0175508004],[-10.791169377]
[1958],[3],[2],[0],[0],[0.00],[14.0184166510],[-10.793736356]
[1958],[3],[3],[0],[0],[0.00],[14.0189261408],[-10.793167820]
[1958],[3],[4],[0],[0],[0.00],[14.0186005495],[-10.786828615]
[1958],[3],[5],[0],[0],[0.00],[14.0170417310],[-10.772700957]
[1958],[3],[6],[0],[0],[0.00],[14.0139928818],[-10.749697659]
[1958],[3],[7],[0],[0],[0.00],[14.0093835784],[-10.717865661]
[1958],[3],[8],[0],[0],[0.00],[14.0033460570],[-10.678412353]
[1958],[3],[9],[0],[0],[0.00],[13.9961991228],[-10.633547859]
[1958],[3],[10],[0],[0],[0.00],[13.9883991856],[-10.586149233]
[1958],[3],[11],[0],[0],[0.00],[13.9804699536],[-10.539323172]
[1958],[3],[12],[0],[0],[0.00],[13.9729230341],[-10.495939996]
[1958],[3],[13],[0],[0],[0.00],[13.9661838252],[-10.458221288]
[1958],[3],[14],[0],[0],[0.00],[13.9605360709],[-10.427452178]
[1958],[3],[15],[0],[0],[0.00],[13.9560876263],[-10.403831464]
[1958],[3],[16],[0],[0],[0.00],[13.9527608908],[-10.386468893]
[1958],[3],[17],[0],[0],[0.00],[13.9503055643],[-10.373516543]
[1958],[3],[18],[0],[0],[0.00],[13.9483301878],[-10.362401775]
[1958],[3],[19],[0],[0],[0.00],[13.9463523587],[-10.350161541]
[1958],[3],[20],[0],[0],[0.00],[13.9438598002],[-10.333822189]
[1958],[3],[21],[0],[0],[0.00],[13.9403807567],[-10.310812851]
[1958],[3],[22],[0],[0],[0.00],[13.9355532881],[-10.279348079]
[1958],[3],[23],[0],[0],[0.00],[13.9291837488],[-10.238725423]
[1958],[3],[24],[0],[0],[0.00],[13.9212828818],[-10.189473155]
[1958],[3],[25],[0],[0],[0.00],[13.9120701147],[-10.133308918]
[1958],[3],[26],[0],[0],[0.00],[13.9019415559],[-10.072887471]
[1958],[3],[27],[0],[0],[0.00],[13.8914107979],[-10.011410181]
[1958],[3],[28],[0],[0],[0.00],[13.8810270926],[-9.952120268]
[1958],[3],[29],[0],[0],[0.00],[13.8712955032],[-9.897836115]
[1958],[3],[30],[0],[0],[0.00],[13.8626046373],[-9.850549444]
[1958],[3],[31],[0],[0],[0.00],[13.8551783159],[-9.811181676]
[1958],[4],[1],[0],[0],[0.00],[13.8490507444],[-9.779487812]
[1958],[4],[2],[0],[0],[0.00],[13.8440672977],[-9.754117857]
[1958],[4],[3],[0],[0],[0.00],[13.8399067771],[-9.732802535]
[1958],[4],[4],[0],[0],[0.00],[13.8361232932],[-9.712649618]
[1958],[4],[5],[0],[0],[0.00],[13.8322029356],[-9.690514577]
[1958],[4],[6],[0],[0],[0.00],[13.8276313295],[-9.663418286]
[1958],[4],[7],[0],[0],[0.00],[13.8219665145],[-9.628973735]
[1958],[4],[8],[0],[0],[0.00],[13.8149053997],[-9.585751452]
[1958],[4],[9],[0],[0],[0.00],[13.8063356990],[-9.533536158]
[1958],[4],[10],[0],[0],[0.00],[13.7963594893],[-9.473402740]
[1958],[4],[11],[0],[0],[0.00],[13.7852821714],[-9.407581644]
[1958],[4],[12],[0],[0],[0.00],[13.7735671103],[-9.339131135]
[1958],[4],[13],[0],[0],[0.00],[13.7617625368],[-9.271461197]
[1958],[4],[14],[0],[0],[0.00],[13.7504177254],[-9.207818131]
[1958],[4],[15],[0],[0],[0.00],[13.7400025987],[-9.150812620]
[1958],[4],[16],[0],[0],[0.00],[13.7308442592],[-9.102070044]
[1958],[4],[17],[0],[0],[0.00],[13.7230883481],[-9.062043265]
[1958],[4],[18],[0],[0],[0.00],[13.7166861297],[-9.029990013]
[1958],[4],[19],[0],[0],[0.00],[13.7114058225],[-9.004095065]
[1958],[4],[20],[0],[0],[0.00],[13.7068655833],[-8.981723941]
[1958],[4],[21],[0],[0],[0.00],[13.7025812125],[-8.959752366]
[1958],[4],[22],[0],[0],[0.00],[13.6980305838],[-8.934985252]
[1958],[4],[23],[0],[0],[0.00],[13.6927221459],[-8.904579455]
[1958],[4],[24],[0],[0],[0.00],[13.6862674058],[-8.866468618]
[1958],[4],[25],[0],[0],[0.00],[13.6784414670],[-8.819692265]
[1958],[4],[26],[0],[0],[0.00],[13.6692236733],[-8.764585630]
[1958],[4],[27],[0],[0],[0.00],[13.6588064712],[-8.702766771]
[1958],[4],[28],[0],[0],[0.00],[13.6475687001],[-8.636909416]
[1958],[4],[29],[0],[0],[0.00],[13.6360170076],[-8.570334460]
[1958],[4],[30],[0],[0],[0.00],[13.6247062652],[-8.506494843]
[1958],[5],[1],[0],[0],[0.00],[13.6141559867],[-8.448460458]
[1958],[5],[2],[0],[0],[0.00],[13.6047756975],[-8.398480723]
[1958],[5],[3],[0],[0],[0.00],[13.5968133789],[-8.357705430]
[1958],[5],[4],[0],[0],[0.00],[13.5903283306],[-8.326068114]
[1958],[5],[5],[0],[0],[0.00],[13.5851903193],[-8.302335527]
[1958],[5],[6],[0],[0],[0.00],[13.5811005995],[-8.284291215]
[1958],[5],[7],[0],[0],[0.00],[13.5776319694],[-8.269030160]
[1958],[5],[8],[0],[0],[0.00],[13.5742837044],[-8.253333986]
[1958],[5],[9],[0],[0],[0.00],[13.5705468646],[-8.234094051]
[1958],[5],[10],[0],[0],[0.00],[13.5659738823],[-8.208739808]
[1958],[5],[11],[0],[0],[0.00],[13.5602451192],[-8.175626565]
[1958],[5],[12],[0],[0],[0.00],[13.5532204913],[-8.134309958]
[1958],[5],[13],[0],[0],[0.00],[13.5449667293],[-8.085653434]
[1958],[5],[14],[0],[0],[0.00],[13.5357512778],[-8.031725621]
[1958],[5],[15],[0],[0],[0.00],[13.5260019113],[-7.975489009]
[1958],[5],[16],[0],[0],[0.00],[13.5162407000],[-7.920349017]
[1958],[5],[17],[0],[0],[0.00],[13.5070015507],[-7.869621044]
[1958],[5],[18],[0],[0],[0.00],[13.4987523642],[-7.826051815]
[1958],[5],[19],[0],[0],[0.00],[13.4918298404],[-7.791440338]
[1958],[5],[20],[0],[0],[0.00],[13.4863997522],[-7.766432461]
[1958],[5],[21],[0],[0],[0.00],[13.4824416042],[-7.750477106]
[1958],[5],[22],[0],[0],[0.00],[13.4797573451],[-7.741934177]
[1958],[5],[23],[0],[0],[0.00],[13.4780007561],[-7.738309900]
[1958],[5],[24],[0],[0],[0.00],[13.4767219978],[-7.736576983]
[1958],[5],[25],[0],[0],[0.00],[13.4754258235],[-7.733568766]
[1958],[5],[26],[0],[0],[0.00],[13.4736359205],[-7.726393184]
[1958],[5],[27],[0],[0],[0.00],[13.4709619276],[-7.712843497]
[1958],[5],[28],[0],[0],[0.00],[13.4671577499],[-7.691732520]
[1958],[5],[29],[0],[0],[0.00],[13.4621630401],[-7.663103284]
[1958],[5],[30],[0],[0],[0.00],[13.4561168101],[-7.628252265]
[1958],[5],[31],[0],[0],[0.00],[13.4493392144],[-7.589552848]
[1958],[6],[1],[0],[0],[0.00],[13.4422815572],[-7.550088190]
[1958],[6],[2],[0],[0],[0.00],[13.4354555744],[-7.513173765]
[1958],[6],[3],[0],[0],[0.00],[13.4293544933],[-7.481850600]
[1958],[6],[4],[0],[0],[0.00],[13.4243823154],[-7.458453956]
[1958],[6],[5],[0],[0],[0.00],[13.4208004387],[-7.444309433]
[1958],[6],[6],[0],[0],[0.00],[13.4186987329],[-7.439596492]
[1958],[6],[7],[0],[0],[0.00],[13.4179902637],[-7.443366333]
[1958],[6],[8],[0],[0],[0.00],[13.4184277660],[-7.453696850]
[1958],[6],[9],[0],[0],[0.00],[13.4196376586],[-7.467954259]
[1958],[6],[10],[0],[0],[0.00],[13.4211669319],[-7.483124742]
[1958],[6],[11],[0],[0],[0.00],[13.4225419023],[-7.496207629]
[1958],[6],[12],[0],[0],[0.00],[13.4233297293],[-7.504607894]
[1958],[6],[13],[0],[0],[0.00],[13.4232009437],[-7.506514321]
[1958],[6],[14],[0],[0],[0.00],[13.4219793544],[-7.501178409]
[1958],[6],[15],[0],[0],[0.00],[13.4196731234],[-7.489057062]
[1958],[6],[16],[0],[0],[0.00],[13.4164772258],[-7.471768642]
[1958],[6],[17],[0],[0],[0.00],[13.4127442991],[-7.451850101]
[1958],[6],[18],[0],[0],[0.00],[13.4089300930],[-7.432368159]
[1958],[6],[19],[0],[0],[0.00],[13.4055214325],[-7.416438979]
[1958],[6],[20],[0],[0],[0.00],[13.4029635916],[-7.406768323]
[1958],[6],[21],[0],[0],[0.00],[13.4015975695],[-7.405274294]
[1958],[6],[22],[0],[0],[0.00],[13.4016176445],[-7.412855421]
[1958],[6],[23],[0],[0],[0.00],[13.4030517590],[-7.429311771]
[1958],[6],[24],[0],[0],[0.00],[13.4057638831],[-7.453411049]
[1958],[6],[25],[0],[0],[0.00],[13.4094746775],[-7.483065944]
[1958],[6],[26],[0],[0],[0.00],[13.4137986264],[-7.515611875]
[1958],[6],[27],[0],[0],[0.00],[13.4182920581],[-7.548140741]
[1958],[6],[28],[0],[0],[0.00],[13.4225101127],[-7.577877471]
[1958],[6],[29],[0],[0],[0.00],[13.4260660316],[-7.602551733]
[1958],[6],[30],[0],[0],[0.00],[13.4286869694],[-7.620728705]
[1958],[7],[1],[0],[0],[0.00],[13.4302567729],[-7.632038364]
[1958],[7],[2],[0],[0],[0.00],[13.4308372155],[-7.637255654]
[1958],[7],[3],[0],[0],[0.00],[13.4306610322],[-7.638198351]
[1958],[7],[4],[0],[0],[0.00],[13.4300963430],[-7.637449644]
[1958],[7],[5],[0],[0],[0.00],[13.4295896626],[-7.637961744]
[1958],[7],[6],[0],[0],[0.00],[13.4295958909],[-7.642597036]
[1958],[7],[7],[0],[0],[0.00],[13.4305125840],[-7.653718530]
[1958],[7],[8],[0],[0],[0.00],[13.4326247916],[-7.672866760]
[1958],[7],[9],[0],[0],[0.00],[13.4360721324],[-7.700589342]
[1958],[7],[10],[0],[0],[0.00],[13.4408356037],[-7.736404761]
[1958],[7],[11],[0],[0],[0.00],[13.4467450423],[-7.778896328]
[1958],[7],[12],[0],[0],[0.00],[13.4535037335],[-7.825913243]
[1958],[7],[13],[0],[0],[0.00],[13.4607256917],[-7.874841903]
[1958],[7],[14],[0],[0],[0.00],[13.4679843978],[-7.922939134]
[1958],[7],[15],[0],[0],[0.00],[13.4748673287],[-7.967685240]
[1958],[7],[16],[0],[0],[0.00],[13.4810318420],[-8.007127502]
[1958],[7],[17],[0],[0],[0.00],[13.4862556648],[-8.040169934]
[1958],[7],[18],[0],[0],[0.00],[13.4904721720],[-8.066751913]
[1958],[7],[19],[0],[0],[0.00],[13.4937838923],[-8.087877509]
[1958],[7],[20],[0],[0],[0.00],[13.4964489252],[-8.105475767]
[1958],[7],[21],[0],[0],[0.00],[13.4988408496],[-8.122101442]
[1958],[7],[22],[0],[0],[0.00],[13.5013905317],[-8.140540818]
[1958],[7],[23],[0],[0],[0.00],[13.5045203155],[-8.163389189]
[1958],[7],[24],[0],[0],[0.00],[13.5085834842],[-8.192683229]
[1958],[7],[25],[0],[0],[0.00],[13.5138178417],[-8.229638184]
[1958],[7],[26],[0],[0],[0.00],[13.5203184983],[-8.274517705]
[1958],[7],[27],[0],[0],[0.00],[13.5280307914],[-8.326634766]
[1958],[7],[28],[0],[0],[0.00],[13.5367611367],[-8.384465204]
[1958],[7],[29],[0],[0],[0.00],[13.5462033634],[-8.445854786]
[1958],[7],[30],[0],[0],[0.00],[13.5559761009],[-8.508285164]
[1958],[7],[31],[0],[0],[0.00],[13.5656713458],[-8.569198039]
[1958],[8],[1],[0],[0],[0.00],[13.5749060311],[-8.626321090]
[1958],[8],[2],[0],[0],[0.00],[13.5833761213],[-8.677990965]
[1958],[8],[3],[0],[0],[0.00],[13.5909010096],[-8.723397428]
[1958],[8],[4],[0],[0],[0.00],[13.5974539438],[-8.762724848]
[1958],[8],[5],[0],[0],[0.00],[13.6031686865],[-8.797139821]
[1958],[8],[6],[0],[0],[0.00],[13.6083202420],[-8.828618456]
[1958],[8],[7],[0],[0],[0.00],[13.6132824504],[-8.859642777]
[1958],[8],[8],[0],[0],[0.00],[13.6184698771],[-8.892817323]
[1958],[8],[9],[0],[0],[0.00],[13.6242756747],[-8.930482486]
[1958],[8],[10],[0],[0],[0.00],[13.6310167606],[-8.974391694]
[1958],[8],[11],[0],[0],[0.00],[13.6388930118],[-9.025491156]
[1958],[8],[12],[0],[0],[0.00],[13.6479660404],[-9.083829314]
[1958],[8],[13],[0],[0],[0.00],[13.6581554215],[-9.148579556]
[1958],[8],[14],[0],[0],[0.00],[13.6692517695],[-9.218164285]
[1958],[8],[15],[0],[0],[0.00],[13.6809438464],[-9.290461776]
[1958],[8],[16],[0],[0],[0.00],[13.6928569620],[-9.363071721]
[1958],[8],[17],[0],[0],[0.00],[13.7045998347],[-9.433619318]
[1958],[8],[18],[0],[0],[0.00],[13.7158157733],[-9.500068204]
[1958],[8],[19],[0],[0],[0.00],[13.7262328294],[-9.561008170]
[1958],[8],[20],[0],[0],[0.00],[13.7357050471],[-9.615870508]
[1958],[8],[21],[0],[0],[0.00],[13.7442371036],[-9.665028206]
[1958],[8],[22],[0],[0],[0.00],[13.7519860321],[-9.709752582]
[1958],[8],[23],[0],[0],[0.00],[13.7592375179],[-9.752018724]
[1958],[8],[24],[0],[0],[0.00],[13.7663625830],[-9.794206947]
[1958],[8],[25],[0],[0],[0.00],[13.7737595360],[-9.838732766]
[1958],[8],[26],[0],[0],[0.00],[13.7817963470],[-9.887700809]
[1958],[8],[27],[0],[0],[0.00],[13.7907591558],[-9.942613933]
[1958],[8],[28],[0],[0],[0.00],[13.8008175749],[-10.004197425]
[1958],[8],[29],[0],[0],[0.00],[13.8120062170],[-10.072329754]
[1958],[8],[30],[0],[0],[0.00],[13.8242242747],[-10.146085268]
[1958],[8],[31],[0],[0],[0.00],[13.8372502133],[-10.223865908]
[1958],[9],[1],[0],[0],[0.00],[13.8507696481],[-10.303606009]
[1958],[9],[2],[0],[0],[0.00],[13.8644139275],[-10.383030688]
[1958],[9],[3],[0],[0],[0.00],[13.8778067122],[-10.459947196]
[1958],[9],[4],[0],[0],[0.00],[13.8906136327],[-10.532536184]
[1958],[9],[5],[0],[0],[0.00],[13.9025904098],[-10.599614615]
[1958],[9],[6],[0],[0],[0.00],[13.9136201567],[-10.660817190]
[1958],[9],[7],[0],[0],[0.00],[13.9237341164],[-10.716666939]
[1958],[9],[8],[0],[0],[0.00],[13.9331088162],[-10.768504531]
[1958],[9],[9],[0],[0],[0.00],[13.9420396904],[-10.818284907]
[1958],[9],[10],[0],[0],[0.00],[13.9508952830],[-10.868275628]
[1958],[9],[11],[0],[0],[0.00],[13.9600611380],[-10.920713711]
[1958],[9],[12],[0],[0],[0.00],[13.9698843492],[-10.977487008]
[1958],[9],[13],[0],[0],[0.00],[13.9806264196],[-11.039882149]
[1958],[9],[14],[0],[0],[0.00],[13.9924319353],[-11.108436714]
[1958],[9],[15],[0],[0],[0.00],[14.0053134190],[-11.182894689]
[1958],[9],[16],[0],[0],[0.00],[14.0191529350],[-11.262259906]
[1958],[9],[17],[0],[0],[0.00],[14.0337184446],[-11.344935529]
[1958],[9],[18],[0],[0],[0.00],[14.0486916179],[-11.428920373]
[1958],[9],[19],[0],[0],[0.00],[14.0637075331],[-11.512064423]
[1958],[9],[20],[0],[0],[0.00],[14.0784003393],[-11.592341752]
[1958],[9],[21],[0],[0],[0.00],[14.0924529623],[-11.668128216]
[1958],[9],[22],[0],[0],[0.00],[14.1056429066],[-11.738436065]
[1958],[9],[23],[0],[0],[0.00],[14.1178773806],[-11.803071022]
[1958],[9],[24],[0],[0],[0.00],[14.1292099050],[-11.862672971]
[1958],[9],[25],[0],[0],[0.00],[14.1398338216],[-11.918624904]
[1958],[9],[26],[0],[0],[0.00],[14.1500528986],[-11.972840629]
[1958],[9],[27],[0],[0],[0.00],[14.1602344809],[-12.027470908]
[1958],[9],[28],[0],[0],[0.00],[14.1707542974],[-12.084582632]
[1958],[9],[29],[0],[0],[0.00],[14.1819430096],[-12.145868114]
[1958],[9],[30],[0],[0],[0.00],[14.1940425444],[-12.212425688]
[1958],[10],[1],[0],[0],[0.00],[14.2071775585],[-12.284637645]
[1958],[10],[2],[0],[0],[0.00],[14.2213426700],[-12.362142782]
[1958],[10],[3],[0],[0],[0.00],[14.2364055231],[-12.443899272]
[1958],[10],[4],[0],[0],[0.00],[14.2521238122],[-12.528322844]
[1958],[10],[5],[0],[0],[0.00],[14.2681746891],[-12.613485610]
[1958],[10],[6],[0],[0],[0.00],[14.2841946661],[-12.697360421]
[1958],[10],[7],[0],[0],[0.00],[14.2998255966],[-12.778081523]
[1958],[10],[8],[0],[0],[0.00],[14.3147646823],[-12.854206798]
[1958],[10],[9],[0],[0],[0.00],[14.3288081695],[-12.924925830]
[1958],[10],[10],[0],[0],[0.00],[14.3418846705],[-12.990193093]
[1958],[10],[11],[0],[0],[0.00],[14.3540679047],[-13.050742676]
[1958],[10],[12],[0],[0],[0.00],[14.3655667305],[-13.107978640]
[1958],[10],[13],[0],[0],[0.00],[14.3766937007],[-13.163762822]
[1958],[10],[14],[0],[0],[0.00],[14.3878167220],[-13.220127745]
[1958],[10],[15],[0],[0],[0.00],[14.3993045021],[-13.278978345]
[1958],[10],[16],[0],[0],[0.00],[14.4114750058],[-13.341828538]
[1958],[10],[17],[0],[0],[0.00],[14.4245539051],[-13.409608429]
[1958],[10],[18],[0],[0],[0.00],[14.4386483722],[-13.482563578]
[1958],[10],[19],[0],[0],[0.00],[14.4537358906],[-13.560241811]
[1958],[10],[20],[0],[0],[0.00],[14.4696689724],[-13.641564297]
[1958],[10],[21],[0],[0],[0.00],[14.4861933397],[-13.724965385]
[1958],[10],[22],[0],[0],[0.00],[14.5029786711],[-13.808589607]
[1958],[10],[23],[0],[0],[0.00],[14.5196591869],[-13.890526428]
[1958],[10],[24],[0],[0],[0.00],[14.5358812492],[-13.969062893]
[1958],[10],[25],[0],[0],[0.00],[14.5513524210],[-14.042922835]
[1958],[10],[26],[0],[0],[0.00],[14.5658851913],[-14.111457466]
[1958],[10],[27],[0],[0],[0.00],[14.5794274635],[-14.174751278]
[1958],[10],[28],[0],[0],[0.00],[14.5920727714],[-14.233616833]
[1958],[10],[29],[0],[0],[0.00],[14.6040470494],[-14.289472601]
[1958],[10],[30],[0],[0],[0.00],[14.6156741220],[-14.344125641]
[1958],[10],[31],[0],[0],[0.00],[14.6273258524],[-14.399495061]
[1958],[11],[1],[0],[0],[0.00],[14.6393685266],[-14.457338012]
[1958],[11],[2],[0],[0],[0.00],[14.6521110164],[-14.519004767]
[1958],[11],[3],[0],[0],[0.00],[14.6657665396],[-14.585276682]
[1958],[11],[4],[0],[0],[0.00],[14.6804266923],[-14.656278346]
[1958],[11],[5],[0],[0],[0.00],[14.6960530288],[-14.731481218]
[1958],[11],[6],[0],[0],[0.00],[14.7124825881],[-14.809780286]
[1958],[11],[7],[0],[0],[0.00],[14.7294473692],[-14.889633654]
[1958],[11],[8],[0],[0],[0.00],[14.7466065498],[-14.969257227]
[1958],[11],[9],[0],[0],[0.00],[14.7635888758],[-15.046853729]
[1958],[11],[10],[0],[0],[0.00],[14.7800410592],[-15.120851395]
[1958],[11],[11],[0],[0],[0.00],[14.7956782712],[-15.190129771]
[1958],[11],[12],[0],[0],[0.00],[14.8103268436],[-15.254187112]
[1958],[11],[13],[0],[0],[0.00],[14.8239532916],[-15.313225421]
[1958],[11],[14],[0],[0],[0.00],[14.8366710554],[-15.368123537]
[1958],[11],[15],[0],[0],[0.00],[14.8487240775],[-15.420303916]
[1958],[11],[16],[0],[0],[0.00],[14.8604491049],[-15.471513466]
[1958],[11],[17],[0],[0],[0.00],[14.8722247794],[-15.523561590]
[1958],[11],[18],[0],[0],[0.00],[14.8844166506],[-15.578060718]
[1958],[11],[19],[0],[0],[0.00],[14.8973272996],[-15.636210206]
[1958],[11],[20],[0],[0],[0.00],[14.9111583312],[-15.698651180]
[1958],[11],[21],[0],[0],[0.00],[14.9259867715],[-15.765399421]
[1958],[11],[22],[0],[0],[0.00],[14.9417571631],[-15.835856524]
[1958],[11],[23],[0],[0],[0.00],[14.9582887365],[-15.908893002]
[1958],[11],[24],[0],[0],[0.00],[14.9752967116],[-15.982990919]
[1958],[11],[25],[0],[0],[0.00],[14.9924267566],[-16.056437494]
[1958],[11],[26],[0],[0],[0.00],[15.0092987032],[-16.127543866]
[1958],[11],[27],[0],[0],[0.00],[15.0255584420],[-16.194879919]
[1958],[11],[28],[0],[0],[0.00],[15.0409275726],[-16.257475370]
[1958],[11],[29],[0],[0],[0.00],[15.0552473502],[-16.314972692]
[1958],[11],[30],[0],[0],[0.00],[15.0685042311],[-16.367684687]
[1958],[12],[1],[0],[0],[0.00],[15.0808341054],[-16.416551030]
[1958],[12],[2],[0],[0],[0.00],[15.0925020814],[-16.462995742]
[1958],[12],[3],[0],[0],[0.00],[15.1038616644],[-16.508708575]
[1958],[12],[4],[0],[0],[0.00],[15.1153015367],[-16.555393819]
[1958],[12],[5],[0],[0],[0.00],[15.1271901175],[-16.604530590]
[1958],[12],[6],[0],[0],[0.00],[15.1398256056],[-16.657176323]
[1958],[12],[7],[0],[0],[0.00],[15.1533990092],[-16.713841639]
[1958],[12],[8],[0],[0],[0.00],[15.1679712767],[-16.774436495]
[1958],[12],[9],[0],[0],[0.00],[15.1834672561],[-16.838293962]
[1958],[12],[10],[0],[0],[0.00],[15.1996845633],[-16.904258815]
[1958],[12],[11],[0],[0],[0.00],[15.2163171997],[-16.970833863]
[1958],[12],[12],[0],[0],[0.00],[15.2329926888],[-17.036371843]
[1958],[12],[13],[0],[0],[0.00],[15.2493187205],[-17.099289564]
[1958],[12],[14],[0],[0],[0.00],[15.2649370863],[-17.158289630]
[1958],[12],[15],[0],[0],[0.00],[15.2795749902],[-17.212546968]
[1958],[12],[16],[0],[0],[0.00],[15.2930882254],[-17.261838819]
[1958],[12],[17],[0],[0],[0.00],[15.3054851152],[-17.306583160]
[1958],[12],[18],[0],[0],[0.00],[15.3169270362],[-17.347777923]
[1958],[12],[19],[0],[0],[0.00],[15.3277037803],[-17.386847685]
[1958],[12],[20],[0],[0],[0.00],[15.3381891445],[-17.425426990]
[1958],[12],[21],[0],[0],[0.00],[15.3487854228],[-17.465121524]
[1958],[12],[22],[0],[0],[0.00],[15.3598659710],[-17.507282677]
[1958],[12],[23],[0],[0],[0.00],[15.3717260981],[-17.552834356]
[1958],[12],[24],[0],[0],[0.00],[15.3845456240],[-17.602160996]
[1958],[12],[25],[0],[0],[0.00],[15.3983684186],[-17.655072590]
[1958],[12],[26],[0],[0],[0.00],[15.4130972606],[-17.710836590]
[1958],[12],[27],[0],[0],[0.00],[15.4285048564],[-17.768272292]
[1958],[12],[28],[0],[0],[0.00],[15.4442606348],[-17.825902451]
[1958],[12],[29],[0],[0],[0.00],[15.4599704295],[-17.882141779]
[1958],[12],[30],[0],[0],[0.00],[15.4752274522],[-17.935509672]
[1958],[12],[31],[0],[0],[0.00],[15.4896682844],[-17.984837784]
[1959],[1],[1],[0],[0],[0.00],[15.5030267998],[-18.029443852]
[1959],[1],[2],[0],[0],[0.00],[15.5151763905],[-18.069239658]
[1959],[1],[3],[0],[0],[0.00],[15.5261513872],[-18.104748422]
[1959],[1],[4],[0],[0],[0.00],[15.5361430224],[-18.137026008]
[1959],[1],[5],[0],[0],[0.00],[15.5454705094],[-18.167501221]
[1959],[1],[6],[0],[0],[0.00],[15.5545313293],[-18.197757124]
[1959],[1],[7],[0],[0],[0.00],[15.5637438577],[-18.229306651]
[1959],[1],[8],[0],[0],[0.00],[15.5734869873],[-18.263378823]
[1959],[1],[9],[0],[0],[0.00],[15.5840520037],[-18.300767076]
[1959],[1],[10],[0],[0],[0.00],[15.5956051680],[-18.341732326]
[1959],[1],[11],[0],[0],[0.00],[15.6081687019],[-18.385981039]
[1959],[1],[12],[0],[0],[0.00],[15.6216173160],[-18.432706774]
[1959],[1],[13],[0],[0],[0.00],[15.6356928304],[-18.480695514]
[1959],[1],[14],[0],[0],[0.00],[15.6500336841],[-18.528478348]
[1959],[1],[15],[0],[0],[0.00],[15.6642198517],[-18.574524884]
[1959],[1],[16],[0],[0],[0.00],[15.6778275219],[-18.617450036]
[1959],[1],[17],[0],[0],[0.00],[15.6904888158],[-18.656212356]
[1959],[1],[18],[0],[0],[0.00],[15.7019472754],[-18.690271310]
[1959],[1],[19],[0],[0],[0.00],[15.7120987408],[-18.719673458]
[1959],[1],[20],[0],[0],[0.00],[15.7210096313],[-18.745048970]
[1959],[1],[21],[0],[0],[0.00],[15.7289081568],[-18.767519031]
[1959],[1],[22],[0],[0],[0.00],[15.7361485938],[-18.788522829]
[1959],[1],[23],[0],[0],[0.00],[15.7431582664],[-18.809606669]
[1959],[1],[24],[0],[0],[0.00],[15.7503741113],[-18.832199491]
[1959],[1],[25],[0],[0],[0.00],[15.7581830186],[-18.857421970]
[1959],[1],[26],[0],[0],[0.00],[15.7668706073],[-18.885942317]
[1959],[1],[27],[0],[0],[0.00],[15.7765860179],[-18.917898573]
[1959],[1],[28],[0],[0],[0.00],[15.7873238694],[-18.952887921]
[1959],[1],[29],[0],[0],[0.00],[15.7989245571],[-18.990022912]
[1959],[1],[30],[0],[0],[0.00],[15.8110915042],[-19.028041941]
[1959],[1],[31],[0],[0],[0.00],[15.8234275417],[-19.065476603]
[1959],[2],[1],[0],[0],[0.00],[15.8354823227],[-19.100837993]
[1959],[2],[2],[0],[0],[0.00],[15.8468149767],[-19.132831048]
[1959],[2],[3],[0],[0],[0.00],[15.8570546762],[-19.160534696]
[1959],[2],[4],[0],[0],[0.00],[15.8659593688],[-19.183548501]
[1959],[2],[5],[0],[0],[0.00],[15.8734540311],[-19.202055825]
[1959],[2],[6],[0],[0],[0.00],[15.8796452140],[-19.216802335]
[1959],[2],[7],[0],[0],[0.00],[15.8848046387],[-19.228981620]
[1959],[2],[8],[0],[0],[0.00],[15.8893282157],[-19.240058366]
[1959],[2],[9],[0],[0],[0.00],[15.8936751064],[-19.251549529]
[1959],[2],[10],[0],[0],[0.00],[15.8983021622],[-19.264813155]
[1959],[2],[11],[0],[0],[0.00],[15.9036004351],[-19.280863587]
[1959],[2],[12],[0],[0],[0.00],[15.9098448110],[-19.300244229]
[1959],[2],[13],[0],[0],[0.00],[15.9171600284],[-19.322963988]
