[Year],[M],[D],[H],[M],[S],[alpha],[dec]
[1970],[5],[21],[0],[0],[0.00],[13.7731204755],[-9.453682377]
[1970],[5],[22],[0],[0],[0.00],[13.7691878586],[-9.432221392]
[1970],[5],[23],[0],[0],[0.00],[13.7632476455],[-9.406417140]
[1970],[5],[24],[0],[0],[0.00],[13.7561358239],[-9.365603724]
[1970],[5],[25],[0],[0],[0.00],[13.7537157336],[-9.359856780]
[1970],[5],[26],[0],[0],[0.00],[13.7444448841],[-9.308211845]
[1970],[5],[27],[0],[0],[0.00],[13.7436169734],[-9.309086814]
[1970],[5],[28],[0],[0],[0.00],[13.7347639975],[-9.263108947]
[1970],[5],[29],[0],[0],[0.00],[13.7327933634],[-9.254137288]
[1970],[5],[30],[0],[0],[0.00],[13.7268355924],[-9.227741112]
[1970],[5],[31],[0],[0],[0.00],[13.7219375262],[-9.199990377]
[1970],[6],[1],[0],[0],[0.00],[13.7196930018],[-9.195764899]
[1970],[6],[2],[0],[0],[0.00],[13.7121756444],[-9.153575218]
[1970],[6],[3],[0],[0],[0.00],[13.7123123126],[-9.161282831]
[1970],[6],[4],[0],[0],[0.00],[13.7043622097],[-9.119414962]
[1970],[6],[5],[0],[0],[0.00],[13.7042629838],[-9.122565222]
[1970],[6],[6],[0],[0],[0.00],[13.6985310231],[-9.096703666]
[1970],[6],[7],[0],[0],[0.00],[13.6959711401],[-9.083096685]
[1970],[6],[8],[0],[0],[0.00],[13.6938940962],[-9.079945839]
[1970],[6],[9],[0],[0],[0.00],[13.6884634564],[-9.049473352]
[1970],[6],[10],[0],[0],[0.00],[13.6893799219],[-9.062660712]
[1970],[6],[11],[0],[0],[0.00],[13.6827285041],[-9.027286733]
[1970],[6],[12],[0],[0],[0.00],[13.6843190335],[-9.041494624]
[1970],[6],[13],[0],[0],[0.00],[13.6790794444],[-9.017497829]
[1970],[6],[14],[0],[0],[0.00],[13.6788497035],[-9.018225299]
[1970],[6],[15],[0],[0],[0.00],[13.6769598675],[-9.015859291]
[1970],[6],[16],[0],[0],[0.00],[13.6738318511],[-8.998662159]
[1970],[6],[17],[0],[0],[0.00],[13.6753294846],[-9.015804281]
[1970],[6],[18],[0],[0],[0.00],[13.6703148412],[-8.989039657]
[1970],[6],[19],[0],[0],[0.00],[13.6733359306],[-9.012651206]
[1970],[6],[20],[0],[0],[0.00],[13.6688626541],[-8.991988943]
[1970],[6],[21],[0],[0],[0.00],[13.6708325234],[-9.006414068]
[1970],[6],[22],[0],[0],[0.00],[13.6691879998],[-9.004823264]
[1970],[6],[23],[0],[0],[0.00],[13.6684607533],[-9.001742521]
[1970],[6],[24],[0],[0],[0.00],[13.6703594964],[-9.021401639]
[1970],[6],[25],[0],[0],[0.00],[13.6672563180],[-9.005055550]
[1970],[6],[26],[0],[0],[0.00],[13.6714124044],[-9.036120220]
[1970],[6],[27],[0],[0],[0.00],[13.6679889707],[-9.020433360]
[1970],[6],[28],[0],[0],[0.00],[13.6719404124],[-9.047315122]
[1970],[6],[29],[0],[0],[0.00],[13.6706586965],[-9.046933694]
[1970],[6],[30],[0],[0],[0.00],[13.6723324133],[-9.058193183]
[1970],[7],[1],[0],[0],[0.00],[13.6745105591],[-9.079294063]
[1970],[7],[2],[0],[0],[0.00],[13.6735350459],[-9.074859710]
[1970],[7],[3],[0],[0],[0.00],[13.6785394298],[-9.111411522]
[1970],[7],[4],[0],[0],[0.00],[13.6764560790],[-9.102451743]
[1970],[7],[5],[0],[0],[0.00],[13.6821141224],[-9.140096520]
[1970],[7],[6],[0],[0],[0.00],[13.6813699224],[-9.141755905]
[1970],[7],[7],[0],[0],[0.00],[13.6853482514],[-9.166905066]
[1970],[7],[8],[0],[0],[0.00],[13.6877457457],[-9.188736588]
[1970],[7],[9],[0],[0],[0.00],[13.6890287029],[-9.197156923]
[1970],[7],[10],[0],[0],[0.00],[13.6946104527],[-9.237249557]
[1970],[7],[11],[0],[0],[0.00],[13.6941245130],[-9.236591936]
[1970],[7],[12],[0],[0],[0.00],[13.7011602486],[-9.282868589]
[1970],[7],[13],[0],[0],[0.00],[13.7011537474],[-9.287598666]
[1970],[7],[14],[0],[0],[0.00],[13.7072354939],[-9.325457363]
[1970],[7],[15],[0],[0],[0.00],[13.7098443133],[-9.347646219]
[1970],[7],[16],[0],[0],[0.00],[13.7134111769],[-9.369188454]
[1970],[7],[17],[0],[0],[0.00],[13.7193287920],[-9.411030881]
[1970],[7],[18],[0],[0],[0.00],[13.7206419574],[-9.419940843]
[1970],[7],[19],[0],[0],[0.00],[13.7286983883],[-9.472488633]
[1970],[7],[20],[0],[0],[0.00],[13.7296434398],[-9.481468302]
[1970],[7],[21],[0],[0],[0.00],[13.7375455761],[-9.530300611]
[1970],[7],[22],[0],[0],[0.00],[13.7404197885],[-9.552913189]
[1970],[7],[23],[0],[0],[0.00],[13.7462022016],[-9.587253659]
[1970],[7],[24],[0],[0],[0.00],[13.7522773602],[-9.629464989]
[1970],[7],[25],[0],[0],[0.00],[13.7555385728],[-9.648917566]
[1970],[7],[26],[0],[0],[0.00],[13.7642781108],[-9.705475479]
[1970],[7],[27],[0],[0],[0.00],[13.7664066272],[-9.720055775]
[1970],[7],[28],[0],[0],[0.00],[13.7758074519],[-9.777845173]
[1970],[7],[29],[0],[0],[0.00],[13.7790777002],[-9.801469047]
[1970],[7],[30],[0],[0],[0.00],[13.7869355957],[-9.847803859]
[1970],[7],[31],[0],[0],[0.00],[13.7930778371],[-9.889551266]
[1970],[8],[1],[0],[0],[0.00],[13.7983780149],[-9.920146474]
[1970],[8],[2],[0],[0],[0.00],[13.8075077889],[-9.978686266]
[1970],[8],[3],[0],[0],[0.00],[13.8110444053],[-10.000175663]
[1970],[8],[4],[0],[0],[0.00],[13.8215955280],[-10.064669233]
[1970],[8],[5],[0],[0],[0.00],[13.8254399007],[-10.090191182]
[1970],[8],[6],[0],[0],[0.00],[13.8351511799],[-10.147143178]
[1970],[8],[7],[0],[0],[0.00],[13.8413407825],[-10.188023602]
[1970],[8],[8],[0],[0],[0.00],[13.8486829687],[-10.229781981]
[1970],[8],[9],[0],[0],[0.00],[13.8579557827],[-10.288529825]
[1970],[8],[10],[0],[0],[0.00],[13.8630817964],[-10.317966722]
[1970],[8],[11],[0],[0],[0.00],[13.8744202356],[-10.386781094]
[1970],[8],[12],[0],[0],[0.00],[13.8790381938],[-10.415238290]
[1970],[8],[13],[0],[0],[0.00],[13.8903079097],[-10.480945537]
[1970],[8],[14],[0],[0],[0.00],[13.8965906748],[-10.520980618]
[1970],[8],[15],[0],[0],[0.00],[13.9058863042],[-10.573344099]
[1970],[8],[16],[0],[0],[0.00],[13.9151170615],[-10.630919290]
[1970],[8],[17],[0],[0],[0.00],[13.9219555479],[-10.668996657]
[1970],[8],[18],[0],[0],[0.00],[13.9337324918],[-10.739836116]
[1970],[8],[19],[0],[0],[0.00],[13.9393310543],[-10.772345359]
[1970],[8],[20],[0],[0],[0.00],[13.9518188028],[-10.844665717]
[1970],[8],[21],[0],[0],[0.00],[13.9583080072],[-10.884330116]
[1970],[8],[22],[0],[0],[0.00],[13.9693930894],[-10.946283715]
[1970],[8],[23],[0],[0],[0.00],[13.9784839137],[-11.001869270]
[1970],[8],[24],[0],[0],[0.00],[13.9871037822],[-11.048960823]
[1970],[8],[25],[0],[0],[0.00],[13.9990264289],[-11.119881917]
[1970],[8],[26],[0],[0],[0.00],[14.0058183628],[-11.157606291]
[1970],[8],[27],[0],[0],[0.00],[14.0191780811],[-11.234351577]
[1970],[8],[28],[0],[0],[0.00],[14.0260541558],[-11.274530274]
[1970],[8],[29],[0],[0],[0.00],[14.0387067018],[-11.344678748]
[1970],[8],[30],[0],[0],[0.00],[14.0476515939],[-11.398003592]
[1970],[8],[31],[0],[0],[0.00],[14.0580533924],[-11.454034417]
[1970],[9],[1],[0],[0],[0.00],[14.0698920343],[-11.523453576]
[1970],[9],[2],[0],[0],[0.00],[14.0780577437],[-11.567329667]
[1970],[9],[3],[0],[0],[0.00],[14.0919398980],[-11.646265735]
[1970],[9],[4],[0],[0],[0.00],[14.0994081772],[-11.687973485]
[1970],[9],[5],[0],[0],[0.00],[14.1133384419],[-11.764492418]
[1970],[9],[6],[0],[0],[0.00],[14.1221970307],[-11.815673297]
[1970],[9],[7],[0],[0],[0.00],[14.1342902894],[-11.880007762]
[1970],[9],[8],[0],[0],[0.00],[14.1458772434],[-11.946719665]
[1970],[9],[9],[0],[0],[0.00],[14.1555362667],[-11.997313153]
[1970],[9],[10],[0],[0],[0.00],[14.1696056945],[-12.076308090]
[1970],[9],[11],[0],[0],[0.00],[14.1778739470],[-12.120576633]
[1970],[9],[12],[0],[0],[0.00],[14.1927450031],[-12.201381491]
[1970],[9],[13],[0],[0],[0.00],[14.2016370657],[-12.250907369]
[1970],[9],[14],[0],[0],[0.00],[14.2152494129],[-12.322443429]
[1970],[9],[15],[0],[0],[0.00],[14.2264949350],[-12.385733631]
[1970],[9],[16],[0],[0],[0.00],[14.2377008019],[-12.443234875]
[1970],[9],[17],[0],[0],[0.00],[14.2516684994],[-12.520470463]
[1970],[9],[18],[0],[0],[0.00],[14.2609365616],[-12.568296033]
[1970],[9],[19],[0],[0],[0.00],[14.2763985648],[-12.651269796]
[1970],[9],[20],[0],[0],[0.00],[14.2855021614],[-12.699983213]
[1970],[9],[21],[0],[0],[0.00],[14.3004019677],[-12.777302439]
[1970],[9],[22],[0],[0],[0.00],[14.3113095998],[-12.837017334]
[1970],[9],[23],[0],[0],[0.00],[14.3240536259],[-12.901259374]
[1970],[9],[24],[0],[0],[0.00],[14.3377058408],[-12.975374705]
[1970],[9],[25],[0],[0],[0.00],[14.3481529893],[-13.027613476]
[1970],[9],[26],[0],[0],[0.00],[14.3638708275],[-13.110741718]
[1970],[9],[27],[0],[0],[0.00],[14.3734026810],[-13.159674816]
[1970],[9],[28],[0],[0],[0.00],[14.3893078215],[-13.241073503]
[1970],[9],[29],[0],[0],[0.00],[14.3999588851],[-13.297480548]
[1970],[9],[30],[0],[0],[0.00],[14.4141520948],[-13.367823751]
[1970],[10],[1],[0],[0],[0.00],[14.4273454460],[-13.437858383]
[1970],[10],[2],[0],[0],[0.00],[14.4390924876],[-13.495005505]
[1970],[10],[3],[0],[0],[0.00],[14.4547490730],[-13.576400325]
[1970],[10],[4],[0],[0],[0.00],[14.4649242397],[-13.626546747]
[1970],[10],[5],[0],[0],[0.00],[14.4815041050],[-13.710083310]
[1970],[10],[6],[0],[0],[0.00],[14.4920327454],[-13.763736939]
[1970],[10],[7],[0],[0],[0.00],[14.5074978321],[-13.839074300]
[1970],[10],[8],[0],[0],[0.00],[14.5201585886],[-13.904480874]
[1970],[10],[9],[0],[0],[0.00],[14.5332489525],[-13.966610367]
[1970],[10],[10],[0],[0],[0.00],[14.5485645405],[-14.044649278]
[1970],[10],[11],[0],[0],[0.00],[14.5595753654],[-14.096875618]
[1970],[10],[12],[0],[0],[0.00],[14.5764764810],[-14.180557524]
[1970],[10],[13],[0],[0],[0.00],[14.5870600438],[-14.232256214]
[1970],[10],[14],[0],[0],[0.00],[14.6035493336],[-14.311161054]
[1970],[10],[15],[0],[0],[0.00],[14.6156854094],[-14.371870984]
[1970],[10],[16],[0],[0],[0.00],[14.6300898130],[-14.438696938]
[1970],[10],[17],[0],[0],[0.00],[14.6448548208],[-14.512201027]
[1970],[10],[18],[0],[0],[0.00],[14.6568666789],[-14.567230602]
[1970],[10],[19],[0],[0],[0.00],[14.6737530607],[-14.649235560]
[1970],[10],[20],[0],[0],[0.00],[14.6846085869],[-14.699975635]
[1970],[10],[21],[0],[0],[0.00],[14.7018329039],[-14.780858257]
[1970],[10],[22],[0],[0],[0.00],[14.7135388665],[-14.837256409]
[1970],[10],[23],[0],[0],[0.00],[14.7291588606],[-14.908142921]
[1970],[10],[24],[0],[0],[0.00],[14.7432473400],[-14.976392883]
[1970],[10],[25],[0],[0],[0.00],[14.7563760377],[-15.034661037]
[1970],[10],[26],[0],[0],[0.00],[14.7729423348],[-15.113370824]
[1970],[10],[27],[0],[0],[0.00],[14.7842900396],[-15.164117755]
[1970],[10],[28],[0],[0],[0.00],[14.8019198248],[-15.245228721]
[1970],[10],[29],[0],[0],[0.00],[14.8133449751],[-15.297952171]
[1970],[10],[30],[0],[0],[0.00],[14.8299959223],[-15.371850736]
[1970],[10],[31],[0],[0],[0.00],[14.8433524916],[-15.434503326]
[1970],[11],[1],[0],[0],[0.00],[14.8576332876],[-15.496034237]
[1970],[11],[2],[0],[0],[0.00],[14.8736117528],[-15.570084801]
[1970],[11],[3],[0],[0],[0.00],[14.8856422817],[-15.621634183]
[1970],[11],[4],[0],[0],[0.00],[14.9033228414],[-15.701186025]
[1970],[11],[5],[0],[0],[0.00],[14.9146505702],[-15.751031782]
[1970],[11],[6],[0],[0],[0.00],[14.9320698687],[-15.826583388]
[1970],[11],[7],[0],[0],[0.00],[14.9447100273],[-15.883676504]
[1970],[11],[8],[0],[0],[0.00],[14.9600911976],[-15.948107946]
[1970],[11],[9],[0],[0],[0.00],[14.9752721497],[-16.016501571]
[1970],[11],[10],[0],[0],[0.00],[14.9881305201],[-16.069435025]
[1970],[11],[11],[0],[0],[0.00],[15.0055122642],[-16.145779214]
[1970],[11],[12],[0],[0],[0.00],[15.0169483825],[-16.193652800]
[1970],[11],[13],[0],[0],[0.00],[15.0348215905],[-16.269356232]
[1970],[11],[14],[0],[0],[0.00],[15.0468380935],[-16.321320295]
[1970],[11],[15],[0],[0],[0.00],[15.0631934912],[-16.387998460]
[1970],[11],[16],[0],[0],[0.00],[15.0774530200],[-16.450205632]
[1970],[11],[17],[0],[0],[0.00],[15.0912366856],[-16.504886641]
[1970],[11],[18],[0],[0],[0.00],[15.1080130671],[-16.576666241]
[1970],[11],[19],[0],[0],[0.00],[15.1197757659],[-16.623499845]
[1970],[11],[20],[0],[0],[0.00],[15.1377649283],[-16.697829059]
[1970],[11],[21],[0],[0],[0.00],[15.1493187545],[-16.745380933]
[1970],[11],[22],[0],[0],[0.00],[15.1664501136],[-16.813365486]
[1970],[11],[23],[0],[0],[0.00],[15.1797479595],[-16.869249135]
[1970],[11],[24],[0],[0],[0.00],[15.1944802535],[-16.925697462]
[1970],[11],[25],[0],[0],[0.00],[15.2103910057],[-16.991824748]
[1970],[11],[26],[0],[0],[0.00],[15.2226677048],[-17.038373013]
[1970],[11],[27],[0],[0],[0.00],[15.2404122122],[-17.109789551]
[1970],[11],[28],[0],[0],[0.00],[15.2516933274],[-17.153743949]
[1970],[11],[29],[0],[0],[0.00],[15.2693208600],[-17.221813766]
[1970],[11],[30],[0],[0],[0.00],[15.2816824046],[-17.271541735]
[1970],[12],[1],[0],[0],[0.00],[15.2972912850],[-17.329401871]
[1970],[12],[2],[0],[0],[0.00],[15.3121297609],[-17.389100974]
[1970],[12],[3],[0],[0],[0.00],[15.3250507056],[-17.435875344]
[1970],[12],[4],[0],[0],[0.00],[15.3421896009],[-17.502961846]
[1970],[12],[5],[0],[0],[0.00],[15.3533976882],[-17.544170227]
[1970],[12],[6],[0],[0],[0.00],[15.3711808185],[-17.610970587]
[1970],[12],[7],[0],[0],[0.00],[15.3826967329],[-17.655012202]
[1970],[12],[8],[0],[0],[0.00],[15.3990226095],[-17.713647778]
[1970],[12],[9],[0],[0],[0.00],[15.4126583387],[-17.766540394]
[1970],[12],[10],[0],[0],[0.00],[15.4262917438],[-17.813828710]
[1970],[12],[11],[0],[0],[0.00],[15.4425012355],[-17.875444594]
[1970],[12],[12],[0],[0],[0.00],[15.4538380418],[-17.914764410]
[1970],[12],[13],[0],[0],[0.00],[15.4714114534],[-17.978967384]
[1970],[12],[14],[0],[0],[0.00],[15.4822393287],[-18.018060776]
[1970],[12],[15],[0],[0],[0.00],[15.4990539580],[-18.076645012]
[1970],[12],[16],[0],[0],[0.00],[15.5114489465],[-18.122753940]
[1970],[12],[17],[0],[0],[0.00],[15.5257961433],[-18.170599026]
[1970],[12],[18],[0],[0],[0.00],[15.5408144199],[-18.225921733]
[1970],[12],[19],[0],[0],[0.00],[15.5524606155],[-18.264096647]
[1970],[12],[20],[0],[0],[0.00],[15.5694529528],[-18.324444406]
[1970],[12],[21],[0],[0],[0.00],[15.5797900196],[-18.359440078]
[1970],[12],[22],[0],[0],[0.00],[15.5967955523],[-18.416955259]
[1970],[12],[23],[0],[0],[0.00],[15.6079872227],[-18.456586460]
[1970],[12],[24],[0],[0],[0.00],[15.6229585165],[-18.504718310]
[1970],[12],[25],[0],[0],[0.00],[15.6365843941],[-18.553208562]
[1970],[12],[26],[0],[0],[0.00],[15.6486609970],[-18.590748639]
[1970],[12],[27],[0],[0],[0.00],[15.6647028604],[-18.646092903]
[1970],[12],[28],[0],[0],[0.00],[15.6747495365],[-18.677830151]
[1970],[12],[29],[0],[0],[0.00],[15.6915830573],[-18.733131316]
[1970],[12],[30],[0],[0],[0.00],[15.7016657573],[-18.766804294]
[1970],[12],[31],[0],[0],[0.00],[15.7170722550],[-18.814675908]
[1971],[1],[1],[0],[0],[0.00],[15.7291710860],[-18.856097532]
[1971],[1],[2],[0],[0],[0.00],[15.7417198241],[-18.893267555]
[1971],[1],[3],[0],[0],[0.00],[15.7564681128],[-18.942672321]
[1971],[1],[4],[0],[0],[0.00],[15.7664088280],[-18.971943687]
[1971],[1],[5],[0],[0],[0.00],[15.7826715246],[-19.023900248]
[1971],[1],[6],[0],[0],[0.00],[15.7917937333],[-19.052337946]
[1971],[1],[7],[0],[0],[0.00],[15.8073687104],[-19.099248511]
[1971],[1],[8],[0],[0],[0.00],[15.8178950903],[-19.133721368]
[1971],[1],[9],[0],[0],[0.00],[15.8308866619],[-19.170602384]
[1971],[1],[10],[0],[0],[0.00],[15.8440669428],[-19.213453101]
[1971],[1],[11],[0],[0],[0.00],[15.8540682447],[-19.240992231]
[1971],[1],[12],[0],[0],[0.00],[15.8693683924],[-19.288601681]
[1971],[1],[13],[0],[0],[0.00],[15.8777286306],[-19.312666135]
[1971],[1],[14],[0],[0],[0.00],[15.8931498887],[-19.357814628]
[1971],[1],[15],[0],[0],[0.00],[15.9021485638],[-19.385738851]
[1971],[1],[16],[0],[0],[0.00],[15.9154733560],[-19.422184446]
[1971],[1],[17],[0],[0],[0.00],[15.9268867775],[-19.458135764]
[1971],[1],[18],[0],[0],[0.00],[15.9370618388],[-19.484489268]
[1971],[1],[19],[0],[0],[0.00],[15.9510213468],[-19.526857445]
[1971],[1],[20],[0],[0],[0.00],[15.9588252241],[-19.547393938]
[1971],[1],[21],[0],[0],[0.00],[15.9737121929],[-19.589875024]
[1971],[1],[22],[0],[0],[0.00],[15.9812888423],[-19.611816599]
[1971],[1],[23],[0],[0],[0.00],[15.9947396149],[-19.647438646]
[1971],[1],[24],[0],[0],[0.00],[16.0042585231],[-19.676384498]
[1971],[1],[25],[0],[0],[0.00],[16.0146385626],[-19.701873313]
[1971],[1],[26],[0],[0],[0.00],[16.0269086069],[-19.738264589]
[1971],[1],[27],[0],[0],[0.00],[16.0343398312],[-19.756048541]
[1971],[1],[28],[0],[0],[0.00],[16.0482732858],[-19.794939665]
[1971],[1],[29],[0],[0],[0.00],[16.0545789719],[-19.811594038]
[1971],[1],[30],[0],[0],[0.00],[16.0678595792],[-19.845836231]
[1971],[1],[31],[0],[0],[0.00],[16.0754345484],[-19.867922585]
[1971],[2],[1],[0],[0],[0.00],[16.0859623437],[-19.892674044]
[1971],[2],[2],[0],[0],[0.00],[16.0962517925],[-19.922583796]
[1971],[2],[3],[0],[0],[0.00],[16.1034595658],[-19.938317656]
[1971],[2],[4],[0],[0],[0.00],[16.1160203128],[-19.972789324]
[1971],[2],[5],[0],[0],[0.00],[16.1212488627],[-19.984972633]
[1971],[2],[6],[0],[0],[0.00],[16.1340079949],[-20.017213058]
[1971],[2],[7],[0],[0],[0.00],[16.1396865494],[-20.032850383]
[1971],[2],[8],[0],[0],[0.00],[16.1502334551],[-20.056847059]
[1971],[2],[9],[0],[0],[0.00],[16.1583459043],[-20.080037021]
[1971],[2],[10],[0],[0],[0.00],[16.1654420659],[-20.094323019]
[1971],[2],[11],[0],[0],[0.00],[16.1762493353],[-20.123672077]
[1971],[2],[12],[0],[0],[0.00],[16.1806213270],[-20.132231997]
[1971],[2],[13],[0],[0],[0.00],[16.1924717566],[-20.161781572]
[1971],[2],[14],[0],[0],[0.00],[16.1963816228],[-20.171536621]
[1971],[2],[15],[0],[0],[0.00],[16.2067362366],[-20.194562291]
[1971],[2],[16],[0],[0],[0.00],[16.2125622679],[-20.210978266]
[1971],[2],[17],[0],[0],[0.00],[16.2195836338],[-20.224221373]
[1971],[2],[18],[0],[0],[0.00],[16.2282967118],[-20.247835468]
[1971],[2],[19],[0],[0],[0.00],[16.2320132220],[-20.253544612]
[1971],[2],[20],[0],[0],[0.00],[16.2425346989],[-20.279648663]
[1971],[2],[21],[0],[0],[0.00],[16.2448505846],[-20.284169300]
[1971],[2],[22],[0],[0],[0.00],[16.2547133889],[-20.305821449]
[1971],[2],[23],[0],[0],[0.00],[16.2582240949],[-20.315577101]
[1971],[2],[24],[0],[0],[0.00],[16.2651157029],[-20.327987546]
[1971],[2],[25],[0],[0],[0.00],[16.2714531389],[-20.345388500]
[1971],[2],[26],[0],[0],[0.00],[16.2746746151],[-20.348936581]
[1971],[2],[27],[0],[0],[0.00],[16.2834452798],[-20.370853686]
[1971],[2],[28],[0],[0],[0.00],[16.2843779466],[-20.370870262]
[1971],[3],[1],[0],[0],[0.00],[16.2933888868],[-20.390641383]
[1971],[3],[2],[0],[0],[0.00],[16.2946482827],[-20.394050699]
[1971],[3],[3],[0],[0],[0.00],[16.3012781243],[-20.405702063]
[1971],[3],[4],[0],[0],[0.00],[16.3050557692],[-20.416613127]
[1971],[3],[5],[0],[0],[0.00],[16.3079058534],[-20.418632307]
[1971],[3],[6],[0],[0],[0.00],[16.3145539044],[-20.435713191]
[1971],[3],[7],[0],[0],[0.00],[16.3143527346],[-20.432036270]
[1971],[3],[8],[0],[0],[0.00],[16.3221356676],[-20.449365356]
[1971],[3],[9],[0],[0],[0.00],[16.3213112488],[-20.446923659]
[1971],[3],[10],[0],[0],[0.00],[16.3274889564],[-20.457745611]
[1971],[3],[11],[0],[0],[0.00],[16.3286396860],[-20.462063289]
[1971],[3],[12],[0],[0],[0.00],[16.3311922292],[-20.463059014]
[1971],[3],[13],[0],[0],[0.00],[16.3354166523],[-20.474711256]
[1971],[3],[14],[0],[0],[0.00],[16.3343356602],[-20.468130007]
[1971],[3],[15],[0],[0],[0.00],[16.3405081421],[-20.482359791]
[1971],[3],[16],[0],[0],[0.00],[16.3378370660],[-20.474654688]
[1971],[3],[17],[0],[0],[0.00],[16.3433046731],[-20.484383595]
[1971],[3],[18],[0],[0],[0.00],[16.3418628550],[-20.482133570]
[1971],[3],[19],[0],[0],[0.00],[16.3441145748],[-20.482433954]
[1971],[3],[20],[0],[0],[0.00],[16.3456917630],[-20.488125240]
[1971],[3],[21],[0],[0],[0.00],[16.3439548179],[-20.479367770]
[1971],[3],[22],[0],[0],[0.00],[16.3481460806],[-20.489773098]
[1971],[3],[23],[0],[0],[0.00],[16.3439090244],[-20.477471492]
[1971],[3],[24],[0],[0],[0.00],[16.3483543106],[-20.485677795]
[1971],[3],[25],[0],[0],[0.00],[16.3444519356],[-20.477039668]
[1971],[3],[26],[0],[0],[0.00],[16.3463218011],[-20.476811398]
[1971],[3],[27],[0],[0],[0.00],[16.3451279060],[-20.476130290]
[1971],[3],[28],[0],[0],[0.00],[16.3429183866],[-20.465879597]
[1971],[3],[29],[0],[0],[0.00],[16.3448102964],[-20.471748924]
[1971],[3],[30],[0],[0],[0.00],[16.3393271132],[-20.455635780]
[1971],[3],[31],[0],[0],[0.00],[16.3424288772],[-20.461804383]
[1971],[4],[1],[0],[0],[0.00],[16.3363134213],[-20.447184846]
[1971],[4],[2],[0],[0],[0.00],[16.3376784086],[-20.446492435]
[1971],[4],[3],[0],[0],[0.00],[16.3337333572],[-20.439240281]
[1971],[4],[4],[0],[0],[0.00],[16.3312127002],[-20.428161226]
[1971],[4],[5],[0],[0],[0.00],[16.3305962476],[-20.428868206]
[1971],[4],[6],[0],[0],[0.00],[16.3242282005],[-20.409842470]
[1971],[4],[7],[0],[0],[0.00],[16.3257005666],[-20.413385255]
[1971],[4],[8],[0],[0],[0.00],[16.3177284124],[-20.393393458]
[1971],[4],[9],[0],[0],[0.00],[16.3184343476],[-20.392140652]
[1971],[4],[10],[0],[0],[0.00],[16.3118949948],[-20.378299046]
[1971],[4],[11],[0],[0],[0.00],[16.3091751293],[-20.366934812]
[1971],[4],[12],[0],[0],[0.00],[16.3059476366],[-20.361906981]
[1971],[4],[13],[0],[0],[0.00],[16.2990466163],[-20.340885697]
[1971],[4],[14],[0],[0],[0.00],[16.2986382613],[-20.341114428]
[1971],[4],[15],[0],[0],[0.00],[16.2892274731],[-20.316522917]
[1971],[4],[16],[0],[0],[0.00],[16.2890840969],[-20.314429416]
[1971],[4],[17],[0],[0],[0.00],[16.2802229619],[-20.294194617]
[1971],[4],[18],[0],[0],[0.00],[16.2773522511],[-20.282950695]
[1971],[4],[19],[0],[0],[0.00],[16.2715276471],[-20.271754267]
[1971],[4],[20],[0],[0],[0.00],[16.2644149373],[-20.249677040]
[1971],[4],[21],[0],[0],[0.00],[16.2619391452],[-20.245895299]
[1971],[4],[22],[0],[0],[0.00],[16.2515514672],[-20.217683318]
[1971],[4],[23],[0],[0],[0.00],[16.2503629449],[-20.214349451]
[1971],[4],[24],[0],[0],[0.00],[16.2395671200],[-20.188223457]
[1971],[4],[25],[0],[0],[0.00],[16.2365469203],[-20.177399116]
[1971],[4],[26],[0],[0],[0.00],[16.2282794192],[-20.159864844]
[1971],[4],[27],[0],[0],[0.00],[16.2212469139],[-20.137715454]
[1971],[4],[28],[0],[0],[0.00],[16.2166257458],[-20.129345738]
[1971],[4],[29],[0],[0],[0.00],[16.2057636102],[-20.098744453]
[1971],[4],[30],[0],[0],[0.00],[16.2033778041],[-20.093740542]
[1971],[5],[1],[0],[0],[0.00],[16.1911557864],[-20.062614140]
[1971],[5],[2],[0],[0],[0.00],[16.1879750391],[-20.052428049]
[1971],[5],[3],[0],[0],[0.00],[16.1775810126],[-20.028750539]
[1971],[5],[4],[0],[0],[0.00],[16.1708965087],[-20.007520032]
[1971],[5],[5],[0],[0],[0.00],[16.1641887633],[-19.994172206]
[1971],[5],[6],[0],[0],[0.00],[16.1533699329],[-19.962595510]
[1971],[5],[7],[0],[0],[0.00],[16.1496944021],[-19.955457252]
[1971],[5],[8],[0],[0],[0.00],[16.1366329930],[-19.920551043]
[1971],[5],[9],[0],[0],[0.00],[16.1332565584],[-19.911054595]
[1971],[5],[10],[0],[0],[0.00],[16.1211728626],[-19.881772356]
[1971],[5],[11],[0],[0],[0.00],[16.1150375130],[-19.862323962]
[1971],[5],[12],[0],[0],[0.00],[16.1064122320],[-19.843812296]
[1971],[5],[13],[0],[0],[0.00],[16.0961087000],[-19.812735321]
[1971],[5],[14],[0],[0],[0.00],[16.0911003278],[-19.802988982]
[1971],[5],[15],[0],[0],[0.00],[16.0778071547],[-19.765804354]
[1971],[5],[16],[0],[0],[0.00],[16.0741715413],[-19.756882525]
[1971],[5],[17],[0],[0],[0.00],[16.0609220248],[-19.722924609]
[1971],[5],[18],[0],[0],[0.00],[16.0554601652],[-19.705960855]
[1971],[5],[19],[0],[0],[0.00],[16.0451954244],[-19.682422275]
[1971],[5],[20],[0],[0],[0.00],[16.0358136575],[-19.653341158]
[1971],[5],[21],[0],[0],[0.00],[16.0295032859],[-19.640638166]
[1971],[5],[22],[0],[0],[0.00],[16.0165859330],[-19.602956468]
